,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2017-06-04,1850.0,1827.0,1943.0,58.0
2017-06-16,1922.0,1899.0,2114.0,107.5
2017-06-28,2023.0,1983.0,2159.0,88.0
2017-07-10,2093.0,2055.0,2210.0,77.5
2017-07-22,2194.0,2136.0,2292.0,78.0
2017-08-03,2256.0,2195.0,2401.0,103.0
2017-08-15,2223.0,2127.0,2528.0,200.5
2017-08-27,2414.0,2255.0,2793.0,269.0
2017-09-08,1251.0,1251.0,1251.0,0.0
2017-09-20,1252.0,1252.0,1252.0,0.0
2017-10-02,1252.0,1252.0,1252.0,0.0
2017-10-14,1252.0,1252.0,1252.0,0.0
2017-10-26,1252.0,1252.0,1252.0,0.0
2017-11-07,1251.0,1251.0,1251.0,0.0
2017-11-19,1252.0,1252.0,1252.0,0.0
2017-12-01,1251.0,1251.0,1251.0,0.0
2017-12-13,1251.0,1251.0,1251.0,0.0
2017-12-25,1251.0,1251.0,1251.0,0.0
2018-01-06,1251.0,1251.0,1251.0,0.0
2018-01-18,1251.0,1251.0,1251.0,0.0
2018-01-30,1251.0,1251.0,1251.0,0.0
2018-02-11,1251.0,1251.0,1251.0,0.0
2018-02-23,1251.0,1251.0,1251.0,0.0
2018-03-07,1251.0,1251.0,1251.0,0.0
2018-03-19,1251.0,1251.0,1251.0,0.0
2018-03-31,1251.0,1251.0,1251.0,0.0
2018-04-12,1251.0,1251.0,1251.0,0.0
2018-04-24,1251.0,1251.0,1251.0,0.0
2018-05-06,1255.0,1252.0,1259.0,3.5
2018-05-18,1251.0,1251.0,1251.0,0.0
2018-05-30,1659.0,1636.0,1824.0,94.0
2018-06-11,1818.0,1781.0,1921.0,70.0
2018-06-23,1962.0,1930.0,2076.0,73.0
2018-07-05,2068.0,2015.0,2218.0,101.5
2018-07-17,2045.0,1997.0,2187.0,95.0
2018-07-29,2164.0,2098.0,2276.0,89.0
2018-08-10,2092.0,2041.0,2203.0,81.0
2018-08-22,2285.0,2180.0,2489.0,154.5
2018-09-03,2545.0,2472.0,2859.0,193.5
2018-09-15,1252.0,1252.0,1252.0,0.0
2018-09-27,1254.0,1254.0,1254.0,0.0
2018-10-09,1251.0,1251.0,1251.0,0.0
2018-10-21,1251.0,1251.0,1251.0,0.0
2018-11-02,1251.0,1251.0,1251.0,0.0
2018-11-14,1251.0,1251.0,1251.0,0.0
2018-11-26,1251.0,1251.0,1251.0,0.0
2018-12-08,1251.0,1251.0,1251.0,0.0
2018-12-20,1251.0,1251.0,1251.0,0.0
2019-01-01,1251.0,1251.0,1251.0,0.0
2019-01-13,1251.0,1251.0,1251.0,0.0
2019-01-25,1251.0,1251.0,1251.0,0.0
2019-02-06,1251.0,1251.0,1251.0,0.0
2019-02-18,1251.0,1251.0,1251.0,0.0
2019-03-02,1251.0,1251.0,1251.0,0.0
2019-03-14,1251.0,1251.0,1251.0,0.0
2019-03-26,1251.0,1251.0,1251.0,0.0
2019-04-07,1251.0,1251.0,1251.0,0.0
2019-04-19,1251.0,1251.0,1251.0,0.0
2019-05-01,1251.0,1251.0,1251.0,0.0
2019-05-13,1252.0,1252.0,1252.0,0.0
2019-05-25,1902.0,1877.0,2060.0,91.5
2019-06-06,1953.0,1923.0,2080.0,78.5
2019-06-18,1879.0,1866.0,1982.0,58.0
2019-06-30,2229.0,2174.0,2342.0,84.0
2019-07-12,2271.0,2205.0,2350.0,72.5
2019-07-24,2269.0,2214.0,2374.0,80.0
2019-08-05,2291.0,2229.0,2398.0,84.5
2019-08-17,1938.0,1733.0,2257.0,262.0
2019-08-29,2609.0,2542.0,3109.0,283.5
2019-09-10,1256.0,1256.0,1256.0,0.0
2019-09-22,1499.0,1480.0,1637.0,78.5
2019-10-04,1260.0,1260.0,1260.0,0.0
2019-10-16,1252.0,1252.0,1252.0,0.0
2019-10-28,1595.0,1578.0,2253.0,337.5
2019-11-09,1251.0,1251.0,1251.0,0.0
2019-11-21,1251.0,1251.0,1251.0,0.0
2019-12-03,1252.0,1252.0,1252.0,0.0
2019-12-15,1251.0,1251.0,1251.0,0.0
2019-12-27,1252.0,1252.0,1252.0,0.0
2020-01-08,1251.0,1251.0,1251.0,0.0
2020-01-20,1251.0,1251.0,1251.0,0.0
2020-02-01,1251.0,1251.0,1251.0,0.0
2020-02-13,1251.0,1251.0,1251.0,0.0
2020-02-25,1251.0,1251.0,1251.0,0.0
2020-03-08,1251.0,1251.0,1251.0,0.0
2020-03-20,1251.0,1251.0,1251.0,0.0
2020-04-01,1251.0,1251.0,1251.0,0.0
2020-04-13,1251.0,1251.0,1251.0,0.0
2020-04-25,1251.0,1251.0,1251.0,0.0
2020-05-07,1251.0,1251.0,1251.0,0.0
2020-05-19,1665.0,1658.0,1927.0,134.5
2020-05-31,1851.0,1830.0,1921.0,45.5
2020-06-12,1881.0,1855.0,1966.0,55.5
2020-06-24,1937.0,1914.0,2014.0,50.0
2020-07-06,1996.0,1963.0,2103.0,70.0
2020-07-18,2072.0,2024.0,2173.0,74.5
2020-07-30,2143.0,2091.0,2239.0,74.0
2020-08-11,2061.0,2027.0,2175.0,74.0
2020-08-23,2125.0,2085.0,2256.0,85.5
2020-09-04,2154.0,2109.0,2321.0,106.0
2020-09-16,2218.0,2211.0,2455.0,122.0
2020-09-28,1707.0,1707.0,2563.0,428.0
2020-10-10,1251.0,1251.0,1251.0,0.0
2020-10-22,1251.0,1251.0,1251.0,0.0
2020-11-03,1251.0,1251.0,1251.0,0.0
2020-11-15,1251.0,1251.0,1251.0,0.0
2020-11-27,1251.0,1251.0,1251.0,0.0
2020-12-09,1251.0,1251.0,1251.0,0.0
2020-12-21,1251.0,1251.0,1251.0,0.0
2021-01-02,1251.0,1251.0,1251.0,0.0
2021-01-14,1251.0,1251.0,1251.0,0.0
2021-01-26,1251.0,1251.0,1251.0,0.0
2021-02-07,1251.0,1251.0,1251.0,0.0
2021-02-19,1251.0,1251.0,1251.0,0.0
2021-03-03,1251.0,1251.0,1251.0,0.0
2021-03-15,1251.0,1251.0,1251.0,0.0
2021-03-27,1251.0,1251.0,1251.0,0.0
2021-04-08,1251.0,1251.0,1251.0,0.0
2021-04-20,1251.0,1251.0,1251.0,0.0
2021-05-02,1251.0,1251.0,1251.0,0.0
2021-05-14,1268.0,1268.0,1270.0,1.0
2021-05-26,1252.0,1252.0,1252.0,0.0
2021-06-07,1676.0,1673.0,1806.0,66.5
2021-06-19,1897.0,1867.0,1981.0,57.0
2021-07-01,2057.0,2014.0,2173.0,79.5
2021-07-13,2006.0,1978.0,2119.0,70.5
2021-07-25,2150.0,2089.0,2246.0,78.5
2021-08-06,2186.0,2139.0,2306.0,83.5
2021-08-18,2050.0,2008.0,2224.0,108.0
2021-08-30,2124.0,2088.0,2357.0,134.5
2021-09-11,2143.0,2078.0,2423.0,172.5
2021-09-23,1255.0,1255.0,1255.0,0.0
2021-10-05,1252.0,1252.0,1252.0,0.0
2021-10-17,1254.0,1254.0,1254.0,0.0
2021-10-29,1254.0,1254.0,1254.0,0.0
2021-11-10,1251.0,1251.0,1251.0,0.0
2021-11-22,1251.0,1251.0,1251.0,0.0
2021-12-16,1251.0,1251.0,1251.0,0.0
2021-12-28,1251.0,1251.0,1251.0,0.0
2022-01-09,1251.0,1251.0,1251.0,0.0
2022-01-21,1251.0,1251.0,1251.0,0.0
2022-02-02,1251.0,1251.0,1251.0,0.0
2022-02-14,1251.0,1251.0,1251.0,0.0
2022-02-26,1251.0,1251.0,1251.0,0.0
2022-03-10,1251.0,1251.0,1251.0,0.0
2022-03-22,1251.0,1251.0,1251.0,0.0
2022-04-03,1251.0,1251.0,1251.0,0.0
2022-04-15,1251.0,1251.0,1251.0,0.0
2022-04-27,1251.0,1251.0,1251.0,0.0
2022-05-09,1251.0,1251.0,1251.0,0.0
2022-05-21,1273.0,1272.0,1273.0,0.5
2022-06-02,1830.0,1779.0,2043.0,132.0
2022-06-14,1916.0,1891.0,2035.0,72.0
2022-06-26,2041.0,1995.0,2176.0,90.5
2022-07-08,2144.0,2080.0,2250.0,85.0
2022-07-20,2015.0,1979.0,2232.0,126.5
2022-08-01,2173.0,2118.0,2357.0,119.5
2022-08-13,2196.0,2143.0,2409.0,133.0
2022-08-25,2307.0,2223.0,2581.0,179.0
2022-09-06,2559.0,2459.0,2766.0,153.5
2022-09-18,1255.0,1255.0,1255.0,0.0
2022-09-30,1274.0,1274.0,1274.0,0.0
2022-10-12,1255.0,1255.0,1255.0,0.0
2022-10-24,1252.0,1252.0,1252.0,0.0
2022-11-05,1251.0,1251.0,1251.0,0.0
2022-11-17,1251.0,1251.0,1251.0,0.0
2022-11-29,1251.0,1251.0,1251.0,0.0
2022-12-11,1251.0,1251.0,1251.0,0.0
2022-12-23,1252.0,1252.0,1252.0,0.0
2023-01-04,1251.0,1251.0,1251.0,0.0
2023-01-16,1251.0,1251.0,1251.0,0.0
2023-01-28,1251.0,1251.0,1251.0,0.0
2023-02-09,1251.0,1251.0,1251.0,0.0
2023-02-21,1251.0,1251.0,1251.0,0.0
2023-03-05,1251.0,1251.0,1251.0,0.0
2023-03-17,1251.0,1251.0,1251.0,0.0
2023-03-29,1251.0,1251.0,1251.0,0.0
2023-04-10,1251.0,1251.0,1251.0,0.0
2023-04-22,1251.0,1251.0,1251.0,0.0
2023-05-04,1251.0,1251.0,1251.0,0.0
2023-05-16,1266.0,1264.0,1267.0,1.5
2023-05-28,1666.0,1626.0,1862.0,118.0
2023-06-09,1841.0,1818.0,1958.0,70.0
2023-06-21,1922.0,1892.0,2036.0,72.0
2023-07-03,1914.0,1906.0,2162.0,128.0
2023-07-15,2050.0,2006.0,2185.0,89.5
2023-07-27,2186.0,2134.0,2292.0,79.0
2023-08-08,2160.0,2098.0,2278.0,90.0
2023-09-01,2108.0,2051.0,2441.0,195.0
2023-09-13,1824.0,1791.0,2072.0,140.5
2023-09-25,1260.0,1260.0,1260.0,0.0
2023-10-07,1359.0,1358.0,1361.0,1.5
2023-10-19,1256.0,1256.0,1256.0,0.0
2023-10-31,1252.0,1252.0,1252.0,0.0
2023-11-12,1252.0,1252.0,1252.0,0.0
2023-11-24,1251.0,1251.0,1251.0,0.0
2023-12-06,1251.0,1251.0,1251.0,0.0
2023-12-18,1251.0,1251.0,1251.0,0.0
2023-12-30,1251.0,1251.0,1251.0,0.0
2024-01-11,1251.0,1251.0,1251.0,0.0
2024-02-16,1252.0,1252.0,1252.0,0.0
2024-02-28,1251.0,1251.0,1251.0,0.0
2024-03-11,1251.0,1251.0,1251.0,0.0
2024-03-23,1251.0,1251.0,1251.0,0.0
2024-04-04,1251.0,1251.0,1251.0,0.0
2024-04-16,1251.0,1251.0,1251.0,0.0
2024-04-28,1252.0,1252.0,1252.0,0.0
2024-05-10,1252.0,1252.0,1252.0,0.0
2024-05-22,1255.0,1255.0,1255.0,0.0
2024-06-03,1641.0,1619.0,1746.0,63.5
2024-06-15,1762.0,1730.0,1853.0,61.5
2024-06-27,2025.0,1977.0,2135.0,79.0
2024-07-09,2126.0,2068.0,2224.0,78.0
