Elev_m,area_m2
825,340000.0
835,130000.0
845,110000.0
855,60000.0
865,150000.0
875,150000.0
885,130000.0
895,110000.0
905,160000.0
915,130000.0
925,140000.0
935,90000.0
945,130000.0
955,160000.0
965,170000.0
975,220000.0
985,200000.0
995,210000.0
1005,170000.0
1015,200000.0
1025,210000.0
1035,150000.0
1045,190000.0
1055,160000.0
1065,150000.0
1075,150000.0
1085,230000.0
1095,260000.0
1105,270000.0
1115,250000.0
1125,180000.0
1135,160000.0
1145,110000.0
1155,130000.0
1165,110000.0
1175,190000.0
1185,270000.0
1195,360000.0
1205,420000.0
1215,420000.0
1225,560000.0
1235,640000.0
1245,480000.0
1255,650000.0
1265,490000.0
1275,320000.0
1285,300000.0
1295,480000.0
1305,550000.0
1315,540000.0
1325,390000.0
1335,410000.0
1345,360000.0
1355,390000.0
1365,470000.0
1375,590000.0
1385,590000.0
1395,580000.0
1405,720000.0
1415,630000.0
1425,740000.0
1435,520000.0
1445,430000.0
1455,380000.0
1465,280000.0
1475,290000.0
1485,210000.0
1495,210000.0
1505,190000.0
1515,190000.0
1525,200000.0
1535,220000.0
1545,140000.0
1555,150000.0
1565,120000.0
1575,160000.0
1585,160000.0
1595,140000.0
1605,90000.0
1615,100000.0
1625,90000.0
1635,110000.0
1645,130000.0
1655,170000.0
1665,60000.0
1675,130000.0
1685,180000.0
1695,140000.0
1705,250000.0
1715,240000.0
1725,250000.0
1735,320000.0
1745,250000.0
1755,260000.0
1765,190000.0
1775,230000.0
1785,220000.0
1795,190000.0
1805,280000.0
1815,220000.0
1825,180000.0
1835,260000.0
1845,210000.0
1855,230000.0
1865,240000.0
1875,300000.0
1885,250000.0
1895,220000.0
1905,320000.0
1915,170000.0
1925,290000.0
1935,240000.0
1945,250000.0
1955,260000.0
1965,330000.0
1975,180000.0
1985,240000.0
1995,360000.0
2005,280000.0
2015,260000.0
2025,330000.0
2035,260000.0
2045,220000.0
2055,330000.0
2065,250000.0
2075,310000.0
2085,230000.0
2095,250000.0
2105,300000.0
2115,250000.0
2125,240000.0
2135,260000.0
2145,280000.0
2155,250000.0
2165,280000.0
2175,210000.0
2185,210000.0
2195,230000.0
2205,230000.0
2215,280000.0
2225,280000.0
2235,310000.0
2245,250000.0
2255,240000.0
2265,410000.0
2275,310000.0
2285,330000.0
2295,390000.0
2305,370000.0
2315,410000.0
2325,380000.0
2335,330000.0
2345,280000.0
2355,290000.0
2365,400000.0
2375,360000.0
2385,330000.0
2395,280000.0
2405,380000.0
2415,370000.0
2425,380000.0
2435,320000.0
2445,430000.0
2455,380000.0
2465,410000.0
2475,480000.0
2485,430000.0
2495,460000.0
2505,490000.0
2515,330000.0
2525,450000.0
2535,390000.0
2545,460000.0
2555,340000.0
2565,430000.0
2575,420000.0
2585,380000.0
2595,350000.0
2605,340000.0
2615,430000.0
2625,320000.0
2635,400000.0
2645,360000.0
2655,290000.0
2665,370000.0
2675,360000.0
2685,360000.0
2695,340000.0
2705,390000.0
2715,420000.0
2725,360000.0
2735,340000.0
2745,280000.0
2755,310000.0
2765,230000.0
2775,310000.0
2785,250000.0
2795,260000.0
2805,300000.0
2815,240000.0
2825,280000.0
2835,260000.0
2845,250000.0
2855,270000.0
2865,270000.0
2875,280000.0
2885,300000.0
2895,310000.0
2905,280000.0
2915,320000.0
2925,300000.0
2935,290000.0
2945,270000.0
2955,300000.0
2965,230000.0
2975,260000.0
2985,280000.0
2995,190000.0
3005,230000.0
3015,240000.0
3025,200000.0
3035,220000.0
3045,170000.0
3055,220000.0
3065,220000.0
3075,150000.0
3085,230000.0
3095,200000.0
3105,180000.0
3115,200000.0
3125,190000.0
3135,210000.0
3145,150000.0
3155,170000.0
3165,160000.0
3175,120000.0
3185,140000.0
3195,130000.0
3205,120000.0
3215,90000.0
3225,120000.0
3235,120000.0
3245,60000.0
3255,80000.0
3265,100000.0
3275,50000.0
3285,50000.0
3295,80000.0
3305,60000.0
3315,70000.0
3325,60000.0
3335,80000.0
3345,60000.0
3355,80000.0
3365,50000.0
3375,40000.0
3385,10000.0
