,snowline_area_m2,snowline_area_min_m2,snowline_area_max_m2,snowline_area_diff_mean_m2
2017-06-04,19420000,17630000,29130000,5750000.0
2017-06-16,23600000,20740000,38770000,9015000.0
2017-06-28,23010000,20520000,25960000,2720000.0
2017-07-10,23340000,21050000,26850000,2900000.0
2017-07-22,24830000,21560000,28100000,3270000.0
2017-08-03,28260000,23890000,32610000,4360000.0
2017-08-15,23510000,20610000,26610000,3000000.0
2017-08-27,23930000,20580000,28330000,3875000.0
2017-09-08,38460000,28720000,48210000,9745000.0
2017-09-20,23860000,20720000,48050000,13665000.0
2017-10-02,28290000,25240000,51800000,13280000.0
2017-10-14,41900000,35610000,64550000,14470000.0
2017-10-26,10000,10000,10000,0.0
2017-11-07,10000,10000,10000,0.0
2017-11-19,0,0,0,0.0
2017-12-01,10000,10000,10000,0.0
2017-12-13,10000,10000,10000,0.0
2017-12-25,0,0,0,0.0
2018-01-06,0,0,0,0.0
2018-01-18,0,0,0,0.0
2018-01-30,0,0,0,0.0
2018-02-11,0,0,0,0.0
2018-02-23,0,0,0,0.0
2018-03-07,0,0,0,0.0
2018-03-19,0,0,0,0.0
2018-03-31,0,0,0,0.0
2018-04-12,0,0,0,0.0
2018-04-24,10000,10000,90000,40000.0
2018-05-06,1510000,650000,2360000,855000.0
2018-05-18,2340000,1970000,5870000,1950000.0
2018-05-30,4810000,4010000,12760000,4375000.0
2018-06-11,14340000,11880000,27200000,7660000.0
2018-06-23,19250000,17540000,28000000,5230000.0
2018-07-05,21660000,19560000,25460000,2950000.0
2018-07-17,22250000,19970000,30620000,5325000.0
2018-07-29,28350000,24910000,31790000,3440000.0
2018-08-10,24800000,22950000,26910000,1980000.0
2018-08-22,24660000,22770000,27140000,2185000.0
2018-09-03,27350000,22460000,32750000,5145000.0
2018-09-15,37830000,30390000,46950000,8280000.0
2018-09-27,44070000,39820000,53370000,6775000.0
2018-10-09,47160000,44740000,55970000,5615000.0
2018-10-21,51610000,48630000,59230000,5300000.0
2018-11-02,55350000,54250000,62090000,3920000.0
2018-11-14,52150000,51850000,63110000,5630000.0
2018-11-26,55570000,55470000,63610000,4070000.0
2018-12-08,32330000,32270000,65720000,16725000.0
2018-12-20,10000,10000,10000,0.0
2019-01-01,0,0,0,0.0
2019-01-13,10000,10000,10000,0.0
2019-01-25,10000,10000,10000,0.0
2019-02-06,0,0,0,0.0
2019-02-18,0,0,0,0.0
2019-03-02,0,0,0,0.0
2019-03-14,0,0,0,0.0
2019-03-26,10000,10000,10000,0.0
2019-04-07,0,0,0,0.0
2019-04-19,50000,50000,50000,0.0
2019-05-01,400000,400000,400000,0.0
2019-05-13,5990000,5230000,9850000,2310000.0
2019-05-25,11340000,8770000,25620000,8425000.0
2019-06-06,23550000,16900000,36640000,9870000.0
2019-06-18,20230000,18660000,26410000,3875000.0
2019-06-30,26390000,23270000,29810000,3270000.0
2019-07-12,27670000,23170000,33730000,5280000.0
2019-07-24,25120000,21360000,28890000,3765000.0
2019-08-05,29760000,24910000,35320000,5205000.0
2019-08-17,25660000,21650000,29840000,4095000.0
2019-08-29,49560000,41120000,64070000,11475000.0
2019-09-10,25250000,20720000,56550000,17915000.0
2019-09-22,12660000,7600000,40940000,16670000.0
2019-10-04,25500000,21670000,46640000,12485000.0
2019-10-16,33520000,31710000,67540000,17915000.0
