Elev_m,area_m2
425,60000.0
435,490000.0
445,1000000.0
455,1170000.0
465,900000.0
475,1180000.0
485,1090000.0
495,900000.0
505,900000.0
515,680000.0
525,590000.0
535,550000.0
545,610000.0
555,600000.0
565,480000.0
575,550000.0
585,690000.0
595,810000.0
605,1000000.0
615,1290000.0
625,1040000.0
635,980000.0
645,750000.0
655,970000.0
665,960000.0
675,770000.0
685,860000.0
695,1370000.0
705,1270000.0
715,1480000.0
725,1270000.0
735,1180000.0
745,1210000.0
755,1230000.0
765,1460000.0
775,1220000.0
785,1710000.0
795,1240000.0
805,1270000.0
815,1200000.0
825,1020000.0
835,860000.0
845,790000.0
855,600000.0
865,720000.0
875,950000.0
885,1400000.0
895,1380000.0
905,1180000.0
915,930000.0
925,1060000.0
935,1370000.0
945,1540000.0
955,1120000.0
965,950000.0
975,900000.0
985,1000000.0
995,1200000.0
1005,1510000.0
1015,1520000.0
1025,3070000.0
1035,2790000.0
1045,2480000.0
1055,1550000.0
1065,1270000.0
1075,1350000.0
1085,1470000.0
1095,1300000.0
1105,1470000.0
1115,1210000.0
1125,700000.0
1135,810000.0
1145,1100000.0
1155,1370000.0
1165,1770000.0
1175,1370000.0
1185,1430000.0
1195,1180000.0
1205,1360000.0
1215,1690000.0
1225,1620000.0
1235,1390000.0
1245,750000.0
1255,660000.0
1265,740000.0
1275,1160000.0
1285,750000.0
1295,820000.0
1305,740000.0
1315,470000.0
1325,780000.0
1335,570000.0
1345,560000.0
1355,470000.0
1365,570000.0
1375,720000.0
1385,820000.0
1395,920000.0
1405,1100000.0
1415,1390000.0
1425,930000.0
1435,780000.0
1445,850000.0
1455,1310000.0
1465,970000.0
1475,1850000.0
1485,1350000.0
1495,1090000.0
1505,1150000.0
1515,1290000.0
1525,1030000.0
1535,1020000.0
1545,1120000.0
1555,1000000.0
1565,850000.0
1575,740000.0
1585,740000.0
1595,910000.0
1605,1090000.0
1615,890000.0
1625,710000.0
1635,720000.0
1645,720000.0
1655,720000.0
1665,620000.0
1675,760000.0
1685,930000.0
1695,790000.0
1705,810000.0
1715,690000.0
1725,760000.0
1735,680000.0
1745,640000.0
1755,730000.0
1765,720000.0
1775,750000.0
1785,680000.0
1795,700000.0
1805,640000.0
1815,790000.0
1825,720000.0
1835,880000.0
1845,910000.0
1855,810000.0
1865,780000.0
1875,760000.0
1885,680000.0
1895,700000.0
1905,670000.0
1915,800000.0
1925,750000.0
1935,740000.0
1945,750000.0
1955,720000.0
1965,850000.0
1975,740000.0
1985,780000.0
1995,870000.0
2005,810000.0
2015,940000.0
2025,1000000.0
2035,990000.0
2045,950000.0
2055,1110000.0
2065,1220000.0
2075,1050000.0
2085,1180000.0
2095,1150000.0
2105,1300000.0
2115,1160000.0
2125,1160000.0
2135,1060000.0
2145,1210000.0
2155,1130000.0
2165,990000.0
2175,1200000.0
2185,1650000.0
2195,1300000.0
2205,1560000.0
2215,1340000.0
2225,1200000.0
2235,1320000.0
2245,1320000.0
2255,1390000.0
2265,1400000.0
2275,1220000.0
2285,1150000.0
2295,1340000.0
2305,1150000.0
2315,1230000.0
2325,1200000.0
2335,1640000.0
2345,1510000.0
2355,1430000.0
2365,1200000.0
2375,1310000.0
2385,1240000.0
2395,1290000.0
2405,1380000.0
2415,1360000.0
2425,1070000.0
2435,1010000.0
2445,860000.0
2455,880000.0
2465,1170000.0
2475,1230000.0
2485,960000.0
2495,1090000.0
2505,1020000.0
2515,990000.0
2525,800000.0
2535,940000.0
2545,900000.0
2555,1050000.0
2565,760000.0
2575,950000.0
2585,1120000.0
2595,1050000.0
2605,1000000.0
2615,830000.0
2625,1070000.0
2635,930000.0
2645,870000.0
2655,910000.0
2665,740000.0
2675,880000.0
2685,900000.0
2695,750000.0
2705,720000.0
2715,690000.0
2725,710000.0
2735,550000.0
2745,780000.0
2755,680000.0
2765,690000.0
2775,530000.0
2785,660000.0
2795,600000.0
2805,610000.0
2815,580000.0
2825,660000.0
2835,690000.0
2845,560000.0
2855,580000.0
2865,700000.0
2875,760000.0
2885,510000.0
2895,710000.0
2905,630000.0
2915,650000.0
2925,670000.0
2935,760000.0
2945,570000.0
2955,740000.0
2965,670000.0
2975,560000.0
2985,530000.0
2995,680000.0
3005,520000.0
3015,620000.0
3025,520000.0
3035,550000.0
3045,520000.0
3055,440000.0
3065,530000.0
3075,480000.0
3085,380000.0
3095,440000.0
3105,390000.0
3115,430000.0
3125,390000.0
3135,400000.0
3145,300000.0
3155,500000.0
3165,420000.0
3175,430000.0
3185,320000.0
3195,450000.0
3205,370000.0
3215,480000.0
3225,400000.0
3235,450000.0
3245,460000.0
3255,520000.0
3265,410000.0
3275,500000.0
3285,400000.0
3295,470000.0
3305,500000.0
3315,450000.0
3325,440000.0
3335,480000.0
3345,400000.0
3355,450000.0
3365,340000.0
3375,380000.0
3385,290000.0
3395,430000.0
3405,370000.0
3415,510000.0
3425,380000.0
3435,380000.0
3445,270000.0
3455,410000.0
3465,370000.0
3475,330000.0
3485,450000.0
3495,300000.0
3505,350000.0
3515,450000.0
3525,310000.0
3535,210000.0
3545,390000.0
3555,330000.0
3565,390000.0
3575,240000.0
3585,290000.0
3595,310000.0
3605,330000.0
3615,450000.0
3625,330000.0
3635,330000.0
3645,190000.0
3655,260000.0
3665,270000.0
3675,240000.0
3685,190000.0
3695,210000.0
3705,220000.0
3715,200000.0
3725,190000.0
3735,150000.0
3745,160000.0
3755,140000.0
3765,60000.0
3775,130000.0
3785,80000.0
3795,150000.0
3805,90000.0
3815,120000.0
3825,120000.0
3835,40000.0
3845,140000.0
3855,90000.0
3865,100000.0
3875,140000.0
3885,120000.0
3895,130000.0
3905,100000.0
3915,110000.0
3925,70000.0
3935,160000.0
3945,120000.0
3955,80000.0
3965,130000.0
3975,100000.0
3985,140000.0
3995,110000.0
4005,160000.0
4015,100000.0
4025,100000.0
4035,100000.0
4045,120000.0
4055,110000.0
4065,100000.0
4075,90000.0
4085,90000.0
4095,90000.0
4105,120000.0
4115,120000.0
4125,90000.0
4135,90000.0
4145,30000.0
4155,100000.0
4165,30000.0
4175,130000.0
4185,150000.0
4195,70000.0
4205,80000.0
4215,110000.0
4225,110000.0
4235,50000.0
4245,60000.0
4255,60000.0
4265,140000.0
4275,80000.0
4285,80000.0
4295,50000.0
4305,40000.0
4315,60000.0
4325,70000.0
4335,40000.0
4345,90000.0
4355,80000.0
4365,80000.0
4375,60000.0
4385,40000.0
4395,50000.0
4405,60000.0
4415,80000.0
4425,90000.0
4435,80000.0
4445,50000.0
4455,40000.0
4465,60000.0
4475,50000.0
4485,60000.0
4495,40000.0
4505,50000.0
4515,10000.0
4525,30000.0
4535,50000.0
4545,50000.0
4555,10000.0
4565,40000.0
4575,20000.0
4585,10000.0
4595,60000.0
4605,20000.0
4615,30000.0
4625,50000.0
4635,40000.0
4645,40000.0
4655,30000.0
4665,40000.0
4675,10000.0
4685,20000.0
4695,10000.0
4705,20000.0
4715,20000.0
4725,20000.0
4735,20000.0
4745,40000.0
4755,10000.0
4765,20000.0
4775,20000.0
4785,30000.0
4795,20000.0
4805,20000.0
4815,20000.0
4825,10000.0
4835,40000.0
4845,30000.0
4855,40000.0
4865,20000.0
4875,20000.0
4885,10000.0
4895,40000.0
4905,0.0
4915,30000.0
4925,20000.0
4935,10000.0
4945,30000.0
4955,0.0
4965,20000.0
