Elev_m,area_m2
1475.0,320000.0
1512.5,340000.0
1549.0,360000.0
1574.0,340000.0
1595.0,330000.0
1613.5,330000.0
1631.0,340000.0
1647.5,380000.0
1662.0,310000.0
1675.5,330000.0
1690.5,340000.0
1706.5,350000.0
1721.0,340000.0
1733.5,390000.0
1744.5,310000.0
1755.0,310000.0
1765.5,370000.0
1777.0,310000.0
1789.0,340000.0
1802.0,360000.0
1814.5,340000.0
1825.0,330000.0
1836.5,350000.0
1851.5,320000.0
1874.5,340000.0
1900.0,340000.0
1920.0,340000.0
1937.0,340000.0
1953.0,350000.0
1969.0,370000.0
1982.5,320000.0
1994.5,330000.0
2006.5,340000.0
2018.5,360000.0
2030.0,360000.0
2040.0,300000.0
2050.0,360000.0
2060.0,310000.0
2070.5,380000.0
2080.0,300000.0
2089.0,370000.0
2098.0,310000.0
2107.5,390000.0
2118.0,310000.0
2127.5,320000.0
2137.0,360000.0
2147.0,320000.0
2156.5,340000.0
2166.0,390000.0
2175.5,330000.0
2184.5,360000.0
2193.0,280000.0
2201.0,340000.0
2210.5,400000.0
2221.0,300000.0
2231.5,350000.0
2242.0,330000.0
2251.5,330000.0
2260.5,350000.0
2269.5,330000.0
2278.5,340000.0
2287.0,340000.0
2296.0,380000.0
2305.5,300000.0
2314.5,330000.0
2324.5,380000.0
2333.5,320000.0
2342.5,340000.0
2352.5,370000.0
2361.5,300000.0
2371.0,380000.0
2381.5,290000.0
2392.0,340000.0
2402.0,340000.0
2413.0,360000.0
2424.0,320000.0
2435.5,340000.0
2447.0,430000.0
2458.0,270000.0
2470.5,350000.0
2484.0,320000.0
2498.5,380000.0
2514.0,290000.0
2528.0,360000.0
2546.0,320000.0
2565.0,350000.0
2582.0,330000.0
2602.0,340000.0
2626.0,340000.0
2652.5,340000.0
2682.0,340000.0
2712.5,340000.0
2742.0,340000.0
2773.5,350000.0
2804.5,330000.0
2833.0,340000.0
2858.5,350000.0
2883.0,350000.0
2918.0,320000.0
3003.0,170000.0
