Elev_m,area_m2
1530.5,290000.0
1558.0,290000.0
1580.0,290000.0
1600.0,290000.0
1613.5,290000.0
1624.5,290000.0
1635.0,330000.0
1643.5,280000.0
1649.5,290000.0
1656.5,260000.0
1665.5,300000.0
1675.0,290000.0
1685.0,280000.0
1694.0,300000.0
1701.0,310000.0
1707.0,270000.0
1714.5,300000.0
1722.0,280000.0
1727.5,310000.0
1732.5,280000.0
1738.0,280000.0
1745.5,310000.0
1754.5,270000.0
1762.5,290000.0
1770.0,320000.0
1777.5,250000.0
1786.0,340000.0
1794.5,270000.0
1801.0,260000.0
1808.0,300000.0
1816.5,280000.0
1826.5,310000.0
1837.0,330000.0
1846.0,250000.0
1855.0,270000.0
1865.5,300000.0
1877.5,300000.0
1890.0,270000.0
1902.0,290000.0
1914.5,300000.0
1926.5,310000.0
1937.5,290000.0
1946.5,270000.0
1954.5,290000.0
1962.5,280000.0
1970.5,300000.0
1978.0,280000.0
1985.0,290000.0
1994.0,310000.0
2002.0,280000.0
2009.0,300000.0
2016.5,330000.0
2023.0,230000.0
2028.5,310000.0
2035.0,330000.0
2042.0,260000.0
2048.5,270000.0
2056.0,310000.0
2063.5,300000.0
2070.5,260000.0
2078.0,280000.0
2085.5,290000.0
2093.0,310000.0
2101.5,300000.0
2110.5,290000.0
2119.0,300000.0
2126.0,250000.0
2132.5,300000.0
2140.0,280000.0
2148.0,330000.0
2154.5,250000.0
2160.5,290000.0
2168.5,300000.0
2177.5,320000.0
2185.5,260000.0
2193.5,330000.0
2202.0,250000.0
2211.0,310000.0
2220.5,270000.0
2230.0,300000.0
2240.5,280000.0
2250.5,310000.0
2261.0,270000.0
2274.0,320000.0
2286.5,260000.0
2300.5,290000.0
2318.0,290000.0
2335.5,300000.0
2355.0,290000.0
2377.5,280000.0
2400.5,300000.0
2432.0,270000.0
2477.0,290000.0
2521.5,290000.0
2574.0,290000.0
2718.5,290000.0
2958.0,150000.0
