Elev_m,area_m2
745,100000.0
755,210000.0
765,280000.0
775,190000.0
785,280000.0
795,360000.0
805,480000.0
815,480000.0
825,570000.0
835,560000.0
845,380000.0
855,520000.0
865,600000.0
875,660000.0
885,540000.0
895,720000.0
905,600000.0
915,520000.0
925,610000.0
935,480000.0
945,580000.0
955,480000.0
965,520000.0
975,580000.0
985,540000.0
995,700000.0
1005,590000.0
1015,390000.0
1025,450000.0
1035,360000.0
1045,740000.0
1055,520000.0
1065,720000.0
1075,520000.0
1085,580000.0
1095,690000.0
1105,790000.0
1115,750000.0
1125,1120000.0
1135,840000.0
1145,820000.0
1155,610000.0
1165,670000.0
1175,660000.0
1185,620000.0
1195,690000.0
1205,680000.0
1215,730000.0
1225,610000.0
1235,640000.0
1245,450000.0
1255,640000.0
1265,700000.0
1275,570000.0
1285,620000.0
1295,690000.0
1305,990000.0
1315,960000.0
1325,720000.0
1335,740000.0
1345,840000.0
1355,860000.0
1365,730000.0
1375,550000.0
1385,590000.0
1395,1000000.0
1405,800000.0
1415,730000.0
1425,650000.0
1435,730000.0
1445,700000.0
1455,700000.0
1465,780000.0
1475,710000.0
1485,690000.0
1495,700000.0
1505,600000.0
1515,670000.0
1525,590000.0
1535,770000.0
1545,650000.0
1555,700000.0
1565,660000.0
1575,700000.0
1585,690000.0
1595,690000.0
1605,710000.0
1615,550000.0
1625,540000.0
1635,640000.0
1645,500000.0
1655,560000.0
1665,610000.0
1675,630000.0
1685,710000.0
1695,630000.0
1705,670000.0
1715,550000.0
1725,580000.0
1735,710000.0
1745,640000.0
1755,480000.0
1765,580000.0
1775,580000.0
1785,610000.0
1795,740000.0
1805,520000.0
1815,550000.0
1825,660000.0
1835,550000.0
1845,510000.0
1855,550000.0
1865,440000.0
1875,510000.0
1885,670000.0
1895,390000.0
1905,540000.0
1915,600000.0
1925,570000.0
1935,510000.0
1945,680000.0
1955,660000.0
1965,690000.0
1975,590000.0
1985,760000.0
1995,590000.0
2005,670000.0
2015,690000.0
2025,660000.0
2035,720000.0
2045,680000.0
2055,690000.0
2065,960000.0
2075,650000.0
2085,700000.0
2095,750000.0
2105,550000.0
2115,740000.0
2125,800000.0
2135,650000.0
2145,640000.0
2155,740000.0
2165,710000.0
2175,680000.0
2185,570000.0
2195,850000.0
2205,530000.0
2215,610000.0
2225,720000.0
2235,580000.0
2245,560000.0
2255,780000.0
2265,550000.0
2275,600000.0
2285,550000.0
2295,620000.0
2305,500000.0
2315,600000.0
2325,590000.0
2335,640000.0
2345,630000.0
2355,640000.0
2365,610000.0
2375,500000.0
2385,570000.0
2395,530000.0
2405,600000.0
2415,520000.0
2425,590000.0
2435,520000.0
2445,470000.0
2455,540000.0
2465,520000.0
2475,520000.0
2485,500000.0
2495,410000.0
2505,470000.0
2515,370000.0
2525,570000.0
2535,450000.0
2545,440000.0
2555,420000.0
2565,410000.0
2575,440000.0
2585,400000.0
2595,360000.0
2605,400000.0
2615,380000.0
2625,370000.0
2635,240000.0
2645,330000.0
2655,340000.0
2665,310000.0
2675,250000.0
2685,280000.0
2695,240000.0
2705,350000.0
2715,140000.0
2725,200000.0
2735,260000.0
2745,250000.0
2755,260000.0
2765,210000.0
2775,210000.0
2785,210000.0
2795,150000.0
2805,210000.0
2815,160000.0
2825,340000.0
2835,210000.0
2845,190000.0
2855,250000.0
2865,230000.0
2875,260000.0
2885,230000.0
2895,300000.0
2905,250000.0
2915,220000.0
2925,110000.0
2935,250000.0
2945,250000.0
2955,250000.0
2965,220000.0
2975,320000.0
2985,240000.0
2995,280000.0
3005,300000.0
3015,230000.0
3025,280000.0
3035,190000.0
3045,340000.0
3055,270000.0
3065,270000.0
3075,220000.0
3085,290000.0
3095,170000.0
3105,200000.0
3115,210000.0
3125,160000.0
3135,320000.0
3145,210000.0
3155,230000.0
3165,220000.0
3175,130000.0
3185,260000.0
3195,200000.0
3205,160000.0
3215,200000.0
3225,220000.0
3235,220000.0
3245,160000.0
3255,210000.0
3265,180000.0
3275,180000.0
3285,200000.0
3295,220000.0
3305,150000.0
3315,240000.0
3325,210000.0
3335,160000.0
3345,230000.0
3355,140000.0
3365,120000.0
3375,250000.0
3385,220000.0
3395,150000.0
3405,160000.0
3415,160000.0
3425,180000.0
3435,160000.0
3445,200000.0
3455,180000.0
3465,190000.0
3475,150000.0
3485,180000.0
3495,120000.0
3505,250000.0
3515,210000.0
3525,180000.0
3535,120000.0
3545,150000.0
3555,150000.0
3565,200000.0
3575,170000.0
3585,250000.0
3595,270000.0
3605,200000.0
3615,160000.0
3625,120000.0
3635,110000.0
3645,210000.0
3655,160000.0
3665,230000.0
3675,110000.0
3685,260000.0
3695,180000.0
3705,150000.0
3715,210000.0
3725,210000.0
3735,180000.0
3745,170000.0
3755,210000.0
3765,220000.0
3775,140000.0
3785,200000.0
3795,200000.0
3805,170000.0
3815,140000.0
3825,190000.0
3835,270000.0
3845,200000.0
3855,200000.0
3865,160000.0
3875,300000.0
3885,210000.0
3895,150000.0
3905,200000.0
3915,120000.0
3925,130000.0
3935,200000.0
3945,150000.0
3955,180000.0
3965,190000.0
3975,200000.0
3985,100000.0
3995,140000.0
4005,220000.0
4015,120000.0
4025,160000.0
4035,180000.0
4045,140000.0
4055,170000.0
4065,110000.0
4075,110000.0
4085,160000.0
4095,160000.0
4105,190000.0
4115,160000.0
4125,160000.0
4135,170000.0
4145,100000.0
4155,120000.0
4165,140000.0
4175,80000.0
4185,170000.0
4195,180000.0
4205,150000.0
4215,120000.0
4225,90000.0
4235,70000.0
4245,60000.0
4255,180000.0
4265,100000.0
4275,170000.0
4285,90000.0
4295,120000.0
4305,30000.0
4315,200000.0
4325,70000.0
4335,60000.0
4345,130000.0
4355,130000.0
4365,80000.0
4375,110000.0
4385,120000.0
4395,160000.0
4405,100000.0
4415,90000.0
4425,70000.0
4435,140000.0
4445,90000.0
4455,110000.0
4465,90000.0
4475,60000.0
4485,130000.0
4495,110000.0
4505,90000.0
4515,130000.0
4525,60000.0
4535,80000.0
4545,90000.0
4555,110000.0
4565,50000.0
4575,120000.0
4585,50000.0
4595,110000.0
4605,60000.0
4615,110000.0
4625,70000.0
4635,90000.0
4645,60000.0
4655,120000.0
4665,40000.0
4675,80000.0
4685,40000.0
4695,90000.0
4705,100000.0
4715,70000.0
4725,120000.0
4735,80000.0
4745,60000.0
4755,60000.0
4765,110000.0
4775,90000.0
4785,60000.0
4795,70000.0
4805,120000.0
4815,100000.0
4825,70000.0
4835,140000.0
4845,130000.0
4855,110000.0
4865,100000.0
4875,70000.0
4885,80000.0
4895,60000.0
4905,110000.0
4915,70000.0
4925,40000.0
4935,60000.0
4945,40000.0
4955,70000.0
4965,0.0
4975,40000.0
4985,30000.0
4995,20000.0
