,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2019-06-06,2590.0,2402.0,2756.0,177.0
2019-06-18,2931.0,2773.0,3086.0,156.5
2019-06-30,3638.0,3568.0,3742.0,87.0
2019-07-12,3654.0,3606.0,3723.0,58.5
2019-07-24,3533.0,3502.0,3567.0,32.5
2019-08-05,4014.0,3995.0,4050.0,27.5
2019-08-17,3691.0,3670.0,3714.0,22.0
2019-08-29,2981.0,2628.0,3279.0,325.5
2019-09-10,2846.0,2518.0,3122.0,302.0
2019-09-22,2592.0,2310.0,2816.0,253.0
2019-10-04,2502.0,2353.0,2655.0,151.0
2019-10-16,2309.0,2245.0,2373.0,64.0
2019-10-28,2721.0,2645.0,2790.0,72.5
2019-11-09,1341.0,1252.0,1383.0,65.5
2019-11-21,1278.0,1237.0,1300.0,31.5
2019-12-03,1270.0,1237.0,1290.0,26.5
2019-12-15,1266.0,1237.0,1281.0,22.0
2019-12-27,1255.0,1237.0,1266.0,14.5
2020-01-08,1252.0,1237.0,1255.0,9.0
2020-01-20,1248.0,1237.0,1254.0,8.5
2020-02-01,1254.0,1248.0,1263.0,7.5
2020-02-13,1255.0,1237.0,1266.0,14.5
2020-02-25,1252.0,1237.0,1255.0,9.0
2020-03-08,1237.0,1237.0,1248.0,5.5
2020-03-20,1252.0,1237.0,1255.0,9.0
2020-04-01,1248.0,1237.0,1254.0,8.5
2020-04-13,1273.0,1254.0,1286.0,16.0
2020-04-25,1288.0,1237.0,1312.0,37.5
2020-05-07,1293.0,1237.0,1317.0,40.0
2020-05-19,2108.0,2055.0,2197.0,71.0
2020-05-31,2423.0,2267.0,2568.0,150.5
2020-06-12,2688.0,2577.0,2774.0,98.5
2020-06-24,2717.0,2592.0,2817.0,112.5
2020-07-06,2952.0,2874.0,3032.0,79.0
2020-07-18,2857.0,2785.0,2931.0,73.0
2020-07-30,3136.0,3057.0,3216.0,79.5
2020-08-11,2846.0,2760.0,2934.0,87.0
2020-08-23,2757.0,2657.0,2848.0,95.5
2020-09-04,2624.0,2498.0,2730.0,116.0
2020-09-16,2479.0,2353.0,2600.0,123.5
2020-09-28,1375.0,1254.0,1461.0,103.5
2020-10-10,1339.0,1252.0,1381.0,64.5
2020-10-22,1299.0,1248.0,1324.0,38.0
2020-11-03,1281.0,1237.0,1305.0,34.0
2020-11-15,1274.0,1237.0,1294.0,28.5
2020-11-27,1273.0,1237.0,1292.0,27.5
2020-12-09,1237.0,1237.0,1237.0,0.0
2020-12-21,1237.0,1237.0,1237.0,0.0
2021-01-02,1237.0,1237.0,1237.0,0.0
2021-01-14,1237.0,1237.0,1237.0,0.0
2021-01-26,1237.0,1237.0,1237.0,0.0
2021-02-07,1237.0,1237.0,1237.0,0.0
2021-02-19,1237.0,1237.0,1237.0,0.0
2021-03-03,1248.0,1248.0,1248.0,0.0
2021-03-15,1237.0,1237.0,1248.0,5.5
2021-03-27,1237.0,1237.0,1237.0,0.0
2021-04-08,1237.0,1237.0,1237.0,0.0
2021-04-20,1266.0,1237.0,1281.0,22.0
2021-05-02,1280.0,1237.0,1304.0,33.5
2021-05-14,1336.0,1237.0,1375.0,69.0
2021-05-26,1459.0,1237.0,1573.0,168.0
2021-06-07,2221.0,2158.0,2310.0,76.0
2021-06-19,2801.0,2717.0,2888.0,85.5
2021-07-01,2927.0,2843.0,3003.0,80.0
2021-07-13,2862.0,2781.0,2951.0,85.0
2021-07-25,3435.0,3420.0,3452.0,16.0
2021-08-06,3401.0,3391.0,3416.0,12.5
2021-08-18,3109.0,2931.0,3255.0,162.0
2021-08-30,3091.0,2979.0,3201.0,111.0
2021-09-11,2930.0,2768.0,3086.0,159.0
2021-09-23,2676.0,2435.0,2868.0,216.5
2021-10-05,1361.0,1248.0,1429.0,90.5
2021-10-17,1324.0,1252.0,1350.0,49.0
2021-10-29,1312.0,1237.0,1335.0,49.0
2021-11-10,1283.0,1237.0,1306.0,34.5
2021-11-22,1254.0,1237.0,1259.0,11.0
2021-12-16,1255.0,1237.0,1266.0,14.5
2021-12-28,1254.0,1248.0,1263.0,7.5
2022-01-09,1237.0,1237.0,1248.0,5.5
2022-01-21,1237.0,1237.0,1248.0,5.5
2022-02-02,1237.0,1237.0,1237.0,0.0
2022-02-14,1237.0,1237.0,1237.0,0.0
2022-02-26,1237.0,1237.0,1237.0,0.0
2022-03-10,1237.0,1237.0,1237.0,0.0
2022-03-22,1237.0,1237.0,1237.0,0.0
2022-04-03,1237.0,1237.0,1248.0,5.5
2022-04-15,1237.0,1237.0,1237.0,0.0
2022-04-27,1254.0,1237.0,1259.0,11.0
2022-05-09,1263.0,1252.0,1274.0,11.0
2022-05-21,1426.0,1255.0,1530.0,137.5
2022-06-02,2522.0,2328.0,2709.0,190.5
2022-06-14,2756.0,2628.0,2867.0,119.5
2022-06-26,2988.0,2914.0,3069.0,77.5
2022-07-08,3388.0,3337.0,3433.0,48.0
2022-07-20,3290.0,3249.0,3351.0,51.0
2022-08-01,3236.0,3166.0,3297.0,65.5
2022-08-13,3216.0,3149.0,3267.0,59.0
2022-08-25,3064.0,2958.0,3143.0,92.5
2022-09-06,2909.0,2786.0,3029.0,121.5
2022-09-18,2703.0,2502.0,2870.0,184.0
2022-09-30,2562.0,2382.0,2724.0,171.0
2022-10-12,2662.0,2577.0,2740.0,81.5
2022-10-24,1370.0,1263.0,1448.0,92.5
2022-11-05,1339.0,1237.0,1380.0,71.5
2022-11-17,1317.0,1252.0,1344.0,46.0
2022-11-29,1299.0,1252.0,1324.0,36.0
2022-12-11,1263.0,1248.0,1279.0,15.5
2022-12-23,1259.0,1237.0,1274.0,18.5
2023-01-04,1252.0,1237.0,1255.0,9.0
2023-01-16,1237.0,1237.0,1248.0,5.5
2023-01-28,1237.0,1237.0,1248.0,5.5
2023-02-09,1237.0,1237.0,1248.0,5.5
2023-02-21,1237.0,1237.0,1237.0,0.0
2023-03-05,1252.0,1237.0,1255.0,9.0
2023-03-17,1237.0,1237.0,1237.0,0.0
2023-03-29,1237.0,1237.0,1237.0,0.0
2023-04-10,1254.0,1248.0,1263.0,7.5
2023-04-22,1237.0,1237.0,1248.0,5.5
2023-05-04,1237.0,1237.0,1237.0,0.0
2023-05-16,1369.0,1254.0,1447.0,96.5
2023-05-28,2166.0,2100.0,2284.0,92.0
2023-06-09,2718.0,2590.0,2819.0,114.5
2023-06-21,2957.0,2909.0,3014.0,52.5
2023-07-03,3052.0,2958.0,3133.0,87.5
2023-07-15,3513.0,3496.0,3533.0,18.5
2023-07-27,3440.0,3420.0,3460.0,20.0
2023-08-08,3417.0,3400.0,3436.0,18.0
2023-09-01,3398.0,3377.0,3411.0,17.0
2023-09-13,3206.0,3071.0,3318.0,123.5
2023-09-25,2927.0,2645.0,3180.0,267.5
2023-10-07,1816.0,1675.0,1958.0,141.5
2023-10-19,2506.0,2282.0,2718.0,218.0
2023-10-31,1341.0,1254.0,1381.0,63.5
2023-11-12,1331.0,1248.0,1367.0,59.5
2023-11-24,1326.0,1252.0,1359.0,53.5
2023-12-06,1299.0,1237.0,1321.0,42.0
2023-12-18,1294.0,1237.0,1317.0,40.0
2023-12-30,1283.0,1237.0,1306.0,34.5
2024-01-11,1273.0,1237.0,1292.0,27.5
2024-02-16,1258.0,1237.0,1270.0,16.5
2024-02-28,1254.0,1237.0,1259.0,11.0
2024-03-11,1254.0,1248.0,1263.0,7.5
2024-03-23,1254.0,1237.0,1259.0,11.0
2024-04-04,1252.0,1237.0,1255.0,9.0
2024-04-16,1252.0,1237.0,1255.0,9.0
2024-04-28,1255.0,1237.0,1266.0,14.5
2024-05-10,1273.0,1237.0,1292.0,27.5
2024-05-22,1938.0,1914.0,1954.0,20.0
2024-06-03,2211.0,2086.0,2406.0,160.0
2024-06-15,2663.0,2513.0,2789.0,138.0
2024-06-27,3060.0,2940.0,3160.0,110.0
2024-07-09,3179.0,3115.0,3228.0,56.5
2024-07-21,3218.0,3145.0,3277.0,66.0
2024-08-02,3290.0,3257.0,3341.0,42.0
2024-08-14,3433.0,3387.0,3480.0,46.5
2024-08-26,3250.0,3166.0,3337.0,85.5
2024-09-07,3133.0,2992.0,3249.0,128.5
2024-09-19,2877.0,2652.0,3092.0,220.0
2024-10-01,2765.0,2517.0,2966.0,224.5
2024-10-25,1350.0,1254.0,1411.0,78.5
2024-11-06,1336.0,1252.0,1375.0,61.5
2024-11-18,1317.0,1248.0,1343.0,47.5
2024-11-30,1309.0,1237.0,1333.0,48.0
2024-12-12,1307.0,1237.0,1331.0,47.0
2024-12-24,1283.0,1237.0,1306.0,34.5
