Elev_m,area_m2
1269.0,390000.0
1313.0,400000.0
1333.0,390000.0
1348.5,400000.0
1362.5,380000.0
1375.5,390000.0
1389.5,380000.0
1407.5,390000.0
1425.0,420000.0
1440.0,380000.0
1455.0,380000.0
1467.5,380000.0
1480.0,400000.0
1492.0,390000.0
1502.5,380000.0
1513.0,420000.0
1523.5,360000.0
1534.0,400000.0
1544.0,380000.0
1555.0,430000.0
1566.0,410000.0
1574.5,380000.0
1582.5,390000.0
1590.0,360000.0
1598.0,380000.0
1608.0,390000.0
1618.0,390000.0
1627.5,420000.0
1637.5,350000.0
1647.0,420000.0
1655.0,380000.0
1663.5,380000.0
1673.5,420000.0
1684.5,380000.0
1695.0,380000.0
1705.5,390000.0
1716.5,390000.0
1727.0,380000.0
1736.5,380000.0
1747.0,410000.0
1758.5,390000.0
1768.5,390000.0
1778.5,380000.0
1791.0,400000.0
1804.5,380000.0
1817.5,380000.0
1833.5,400000.0
1851.5,410000.0
1867.5,380000.0
1880.5,400000.0
1890.5,370000.0
1900.0,400000.0
1910.5,410000.0
1921.0,360000.0
1931.0,390000.0
1940.0,420000.0
1947.0,370000.0
1954.5,380000.0
1969.0,410000.0
1988.5,360000.0
2008.0,390000.0
2032.5,410000.0
2059.5,390000.0
2089.5,370000.0
2129.0,400000.0
2185.5,380000.0
2265.0,400000.0
2352.5,390000.0
2429.0,380000.0
2497.0,390000.0
2567.0,390000.0
2637.5,400000.0
2701.5,380000.0
2759.0,390000.0
2814.0,390000.0
2864.5,400000.0
2916.5,380000.0
2969.5,390000.0
3023.0,390000.0
3075.0,390000.0
3120.5,390000.0
3167.0,390000.0
3211.0,390000.0
3248.0,400000.0
3284.0,380000.0
3328.0,390000.0
3370.5,400000.0
3403.0,380000.0
3435.0,410000.0
3466.5,370000.0
3497.5,390000.0
3532.5,400000.0
3571.0,380000.0
3613.5,390000.0
3665.0,400000.0
3737.0,380000.0
3842.5,390000.0
3946.0,400000.0
4018.5,270000.0
