Elev_m,area_m2
1235,10000.0
1245,10000.0
1255,60000.0
1265,60000.0
1275,70000.0
1285,80000.0
1295,100000.0
1305,110000.0
1315,180000.0
1325,240000.0
1335,240000.0
1345,320000.0
1355,220000.0
1365,300000.0
1375,270000.0
1385,310000.0
1395,200000.0
1405,160000.0
1415,270000.0
1425,240000.0
1435,330000.0
1445,200000.0
1455,260000.0
1465,360000.0
1475,300000.0
1485,340000.0
1495,340000.0
1505,370000.0
1515,390000.0
1525,330000.0
1535,410000.0
1545,380000.0
1555,320000.0
1565,410000.0
1575,510000.0
1585,520000.0
1595,420000.0
1605,400000.0
1615,390000.0
1625,440000.0
1635,340000.0
1645,460000.0
1655,480000.0
1665,420000.0
1675,390000.0
1685,340000.0
1695,380000.0
1705,340000.0
1715,390000.0
1725,370000.0
1735,390000.0
1745,370000.0
1755,350000.0
1765,350000.0
1775,360000.0
1785,360000.0
1795,280000.0
1805,270000.0
1815,320000.0
1825,210000.0
1835,220000.0
1845,250000.0
1855,250000.0
1865,260000.0
1875,290000.0
1885,390000.0
1895,400000.0
1905,390000.0
1915,360000.0
1925,390000.0
1935,470000.0
1945,550000.0
1955,400000.0
1965,170000.0
1975,260000.0
1985,170000.0
1995,190000.0
2005,210000.0
2015,170000.0
2025,160000.0
2035,130000.0
2045,110000.0
2055,150000.0
2065,170000.0
2075,120000.0
2085,110000.0
2095,120000.0
2105,110000.0
2115,70000.0
2125,80000.0
2135,90000.0
2145,100000.0
2155,50000.0
2165,60000.0
2175,40000.0
2185,50000.0
2195,100000.0
2205,20000.0
2215,80000.0
2225,30000.0
2235,10000.0
2245,70000.0
2255,40000.0
2265,40000.0
2275,30000.0
2285,50000.0
2295,60000.0
2305,70000.0
2315,50000.0
2325,30000.0
2335,40000.0
2345,20000.0
2355,80000.0
2365,60000.0
2375,30000.0
2385,40000.0
2395,90000.0
2405,80000.0
2415,20000.0
2425,60000.0
2435,40000.0
2445,60000.0
2455,40000.0
2465,60000.0
2475,40000.0
2485,70000.0
2495,50000.0
2505,90000.0
2515,60000.0
2525,40000.0
2535,20000.0
2545,50000.0
2555,30000.0
2565,120000.0
2575,50000.0
2585,40000.0
2595,50000.0
2605,70000.0
2615,30000.0
2625,40000.0
2635,60000.0
2645,50000.0
2655,90000.0
2665,80000.0
2675,60000.0
2685,40000.0
2695,90000.0
2705,60000.0
2715,50000.0
2725,90000.0
2735,70000.0
2745,50000.0
2755,80000.0
2765,70000.0
2775,80000.0
2785,90000.0
2795,80000.0
2805,80000.0
2815,80000.0
2825,20000.0
2835,80000.0
2845,90000.0
2855,80000.0
2865,80000.0
2875,60000.0
2885,100000.0
2895,70000.0
2905,40000.0
2915,100000.0
2925,40000.0
2935,90000.0
2945,70000.0
2955,120000.0
2965,50000.0
2975,80000.0
2985,80000.0
2995,80000.0
3005,50000.0
3015,60000.0
3025,70000.0
3035,70000.0
3045,70000.0
3055,60000.0
3065,110000.0
3075,90000.0
3085,100000.0
3095,60000.0
3105,100000.0
3115,60000.0
3125,80000.0
3135,120000.0
3145,90000.0
3155,70000.0
3165,70000.0
3175,100000.0
3185,60000.0
3195,80000.0
3205,150000.0
3215,100000.0
3225,70000.0
3235,100000.0
3245,120000.0
3255,140000.0
3265,100000.0
3275,90000.0
3285,140000.0
3295,80000.0
3305,60000.0
3315,80000.0
3325,60000.0
3335,90000.0
3345,80000.0
3355,100000.0
3365,110000.0
3375,100000.0
3385,130000.0
3395,120000.0
3405,130000.0
3415,170000.0
3425,100000.0
3435,140000.0
3445,90000.0
3455,150000.0
3465,120000.0
3475,130000.0
3485,120000.0
3495,130000.0
3505,80000.0
3515,140000.0
3525,90000.0
3535,130000.0
3545,90000.0
3555,120000.0
3565,90000.0
3575,80000.0
3585,90000.0
3595,90000.0
3605,90000.0
3615,80000.0
3625,100000.0
3635,70000.0
3645,80000.0
3655,70000.0
3665,70000.0
3675,50000.0
3685,60000.0
3695,70000.0
3705,60000.0
3715,40000.0
3725,50000.0
3735,50000.0
3745,40000.0
3755,40000.0
3765,50000.0
3775,30000.0
3785,40000.0
3795,40000.0
3805,20000.0
3815,30000.0
3825,60000.0
3835,10000.0
3845,30000.0
3855,40000.0
3865,20000.0
3875,60000.0
3885,20000.0
3895,0.0
3905,60000.0
3915,30000.0
3925,20000.0
3935,40000.0
3945,30000.0
3955,90000.0
3965,60000.0
3975,30000.0
3985,80000.0
3995,70000.0
4005,50000.0
4015,50000.0
4025,40000.0
4035,20000.0
4045,20000.0
