Elev_m,area_m2
684.5,950000.0
699.0,960000.0
712.0,980000.0
731.5,970000.0
773.5,970000.0
829.5,950000.0
874.0,1000000.0
908.0,940000.0
939.5,980000.0
961.0,1050000.0
974.0,950000.0
984.5,910000.0
994.5,1070000.0
1006.0,900000.0
1018.5,980000.0
1030.0,920000.0
1040.5,1000000.0
1051.0,950000.0
1062.0,970000.0
1074.0,1040000.0
1086.0,910000.0
1097.5,990000.0
1109.5,930000.0
1122.5,1030000.0
1136.0,930000.0
1148.5,980000.0
1160.5,970000.0
1174.0,970000.0
1189.0,970000.0
1205.0,1030000.0
1221.0,950000.0
1239.0,920000.0
1259.0,960000.0
1286.0,970000.0
1328.5,960000.0
1375.0,980000.0
1420.0,990000.0
1477.5,940000.0
1555.5,980000.0
1636.0,980000.0
1693.5,950000.0
1737.0,970000.0
1777.5,980000.0
1815.0,960000.0
1851.5,990000.0
1888.0,950000.0
1929.5,990000.0
1971.5,950000.0
2012.5,980000.0
2060.5,960000.0
2110.5,990000.0
2156.0,1010000.0
2193.0,920000.0
2223.5,1000000.0
2253.5,930000.0
2283.5,990000.0
2313.0,1000000.0
2340.5,930000.0
2367.5,980000.0
2395.0,960000.0
2422.5,980000.0
2449.0,950000.0
2474.0,990000.0
2497.0,950000.0
2520.0,980000.0
2543.5,980000.0
2566.5,970000.0
2589.0,960000.0
2613.0,980000.0
2636.5,970000.0
2658.5,950000.0
2682.0,1020000.0
2705.0,930000.0
2728.5,1020000.0
2752.5,910000.0
2776.5,990000.0
2801.5,970000.0
2829.0,980000.0
2861.5,940000.0
2896.5,980000.0
2936.0,980000.0
2977.0,970000.0
3016.5,960000.0
3057.0,970000.0
3099.0,970000.0
3141.5,970000.0
3186.0,980000.0
3234.5,950000.0
3286.0,970000.0
3337.0,970000.0
3384.0,990000.0
3426.5,980000.0
3463.5,950000.0
3497.0,960000.0
3537.0,970000.0
3593.0,970000.0
3660.0,970000.0
3728.0,970000.0
3802.0,970000.0
3963.5,910000.0
