Elev_m,area_m2
885.0,420000.0
938.0,410000.0
963.0,430000.0
981.0,390000.0
999.5,430000.0
1017.0,380000.0
1030.0,410000.0
1040.5,430000.0
1051.0,390000.0
1060.5,440000.0
1069.0,380000.0
1078.0,420000.0
1088.0,410000.0
1098.0,410000.0
1107.5,430000.0
1117.5,420000.0
1127.5,410000.0
1137.0,370000.0
1148.5,430000.0
1162.0,410000.0
1174.5,400000.0
1186.0,400000.0
1200.0,410000.0
1219.0,430000.0
1242.0,390000.0
1265.5,440000.0
1283.0,390000.0
1295.0,410000.0
1306.0,410000.0
1317.5,410000.0
1331.5,430000.0
1347.0,380000.0
1365.0,410000.0
1392.5,430000.0
1433.5,390000.0
1494.0,410000.0
1576.0,410000.0
1647.5,410000.0
1696.5,410000.0
1745.0,420000.0
1803.0,420000.0
1868.0,390000.0
1926.0,410000.0
1973.0,410000.0
2010.0,410000.0
2036.5,410000.0
2061.0,420000.0
2087.5,410000.0
2111.5,400000.0
2133.0,410000.0
2156.0,410000.0
2182.5,410000.0
2212.0,410000.0
2240.0,430000.0
2267.5,390000.0
2296.0,420000.0
2324.0,410000.0
2352.5,400000.0
2380.5,410000.0
2407.0,420000.0
2432.5,400000.0
2456.5,420000.0
2479.0,420000.0
2500.5,390000.0
2523.0,430000.0
2547.5,400000.0
2575.5,420000.0
2611.5,390000.0
2654.5,410000.0
2703.5,420000.0
2758.5,400000.0
2819.5,410000.0
2879.0,410000.0
2934.5,410000.0
2985.0,410000.0
3023.0,430000.0
3050.5,390000.0
3075.0,420000.0
3097.5,400000.0
3116.5,440000.0
3135.5,390000.0
3157.0,410000.0
3183.0,410000.0
3219.0,400000.0
3270.5,410000.0
3331.0,410000.0
3385.0,420000.0
3424.5,410000.0
3454.5,400000.0
3480.0,410000.0
3499.0,410000.0
3510.5,420000.0
3523.0,410000.0
3542.5,400000.0
3570.5,410000.0
3623.0,410000.0
3757.0,410000.0
3905.5,70000.0
