,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2019-07-24,2018.0,1977.0,2071.0,47.0
2019-08-05,2105.0,2038.0,2163.0,62.5
2019-08-17,2019.0,1967.0,2091.0,62.0
2019-08-29,2158.0,2134.0,2177.0,21.5
2019-09-10,2113.0,2065.0,2285.0,110.0
2019-09-22,1723.0,1639.0,2179.0,270.0
2019-10-04,2131.0,2089.0,2164.0,37.5
2019-10-16,1700.0,1694.0,1709.0,7.5
2019-10-28,1861.0,1814.0,2164.0,175.0
2019-11-09,1510.0,1504.0,1510.0,3.0
2019-11-21,1420.0,1420.0,1420.0,0.0
2019-12-03,1420.0,1420.0,1420.0,0.0
2019-12-15,1420.0,1420.0,1420.0,0.0
2019-12-27,1420.0,1420.0,1420.0,0.0
2020-01-08,1420.0,1420.0,1420.0,0.0
2020-01-20,1420.0,1420.0,1420.0,0.0
2020-02-01,1420.0,1420.0,1420.0,0.0
2020-02-13,1420.0,1420.0,1420.0,0.0
2020-02-25,1420.0,1420.0,1420.0,0.0
2020-03-08,1420.0,1420.0,1420.0,0.0
2020-03-20,1420.0,1420.0,1420.0,0.0
2020-04-01,1420.0,1420.0,1420.0,0.0
2020-04-13,1420.0,1420.0,1420.0,0.0
2020-04-25,1420.0,1420.0,1689.0,134.5
2020-05-07,1573.0,1453.0,1623.0,85.0
2020-05-19,1454.0,1420.0,1845.0,212.5
2020-05-31,1588.0,1574.0,1792.0,109.0
2020-06-12,1637.0,1613.0,1800.0,93.5
2020-06-24,1689.0,1649.0,1813.0,82.0
2020-07-06,1773.0,1739.0,1802.0,31.5
2020-07-18,1812.0,1791.0,1851.0,30.0
2020-07-30,1898.0,1865.0,1929.0,32.0
2020-08-11,1973.0,1942.0,2027.0,42.5
2020-08-23,1949.0,1919.0,1981.0,31.0
2020-09-04,1751.0,1695.0,1868.0,86.5
2020-09-16,2016.0,1973.0,2118.0,72.5
2020-09-28,1964.0,1945.0,2145.0,100.0
2020-10-10,1982.0,1973.0,2148.0,87.5
2020-10-22,1734.0,1734.0,2810.0,538.0
2020-11-03,1652.0,1652.0,2774.0,561.0
2020-11-15,1755.0,1755.0,2648.0,446.5
2020-11-27,1734.0,1734.0,2521.0,393.5
2020-12-09,1440.0,1440.0,1440.0,0.0
2020-12-21,1420.0,1420.0,1420.0,0.0
2021-01-02,1420.0,1420.0,1420.0,0.0
2021-01-14,1420.0,1420.0,1420.0,0.0
2021-01-26,1420.0,1420.0,1420.0,0.0
2021-02-07,1420.0,1420.0,1420.0,0.0
2021-02-19,1420.0,1420.0,1420.0,0.0
2021-03-03,1420.0,1420.0,1420.0,0.0
2021-03-15,1420.0,1420.0,1420.0,0.0
2021-03-27,1420.0,1420.0,1420.0,0.0
2021-04-08,1420.0,1420.0,1420.0,0.0
2021-04-20,1612.0,1581.0,1639.0,29.0
2021-05-02,1482.0,1420.0,1746.0,163.0
2021-05-14,1454.0,1424.0,1710.0,143.0
2021-05-26,1454.0,1424.0,1860.0,218.0
2021-06-07,1440.0,1424.0,1755.0,165.5
2021-06-19,1658.0,1623.0,1772.0,74.5
2021-07-01,1768.0,1740.0,1790.0,25.0
2021-07-13,1786.0,1768.0,1871.0,51.5
2021-07-25,1884.0,1857.0,1910.0,26.5
2021-08-06,1946.0,1910.0,1982.0,36.0
2021-08-18,1819.0,1806.0,1832.0,13.0
2021-08-30,1977.0,1941.0,2012.0,35.5
2021-09-11,1921.0,1902.0,1954.0,26.0
2021-09-23,2071.0,2023.0,2137.0,57.0
2021-10-05,1948.0,1944.0,1953.0,4.5
2021-10-17,1786.0,1784.0,1788.0,2.0
2021-10-29,2254.0,2213.0,2906.0,346.5
2021-11-10,1655.0,1655.0,2731.0,538.0
2021-11-22,1800.0,1800.0,2566.0,383.0
2021-12-16,1420.0,1420.0,1420.0,0.0
2021-12-28,1420.0,1420.0,1420.0,0.0
2022-01-09,1420.0,1420.0,1420.0,0.0
2022-01-21,1420.0,1420.0,1420.0,0.0
2022-02-02,1420.0,1420.0,1420.0,0.0
2022-02-14,1420.0,1420.0,1420.0,0.0
2022-02-26,1420.0,1420.0,1420.0,0.0
2022-03-10,1420.0,1420.0,1420.0,0.0
2022-03-22,1420.0,1420.0,1420.0,0.0
2022-04-03,1420.0,1420.0,1420.0,0.0
2022-04-15,1420.0,1420.0,1420.0,0.0
2022-04-27,1510.0,1493.0,1525.0,16.0
2022-05-09,1511.0,1420.0,1604.0,92.0
2022-05-21,1440.0,1424.0,1679.0,127.5
2022-06-02,1539.0,1510.0,1905.0,197.5
2022-06-14,1653.0,1623.0,1819.0,98.0
2022-06-26,1764.0,1732.0,1801.0,34.5
2022-07-08,1903.0,1864.0,1941.0,38.5
2022-07-20,1739.0,1697.0,1769.0,36.0
2022-08-01,1977.0,1956.0,1995.0,19.5
2022-08-13,1847.0,1831.0,1860.0,14.5
2022-08-25,1966.0,1930.0,2026.0,48.0
2022-09-06,1953.0,1926.0,1982.0,28.0
2022-09-18,1907.0,1843.0,2067.0,112.0
2022-09-30,1902.0,1852.0,2133.0,140.5
2022-10-12,1709.0,1588.0,2169.0,290.5
2022-10-24,2093.0,2051.0,2227.0,88.0
2022-11-05,2159.0,2137.0,2854.0,358.5
2022-11-17,2174.0,2154.0,2891.0,368.5
2022-11-29,2165.0,2157.0,2856.0,349.5
2022-12-11,2164.0,2160.0,2809.0,324.5
2022-12-23,2154.0,2152.0,2624.0,236.0
2023-01-04,2154.0,2154.0,2503.0,174.5
2023-01-16,1677.0,1677.0,2872.0,597.5
2023-01-28,1420.0,1420.0,1420.0,0.0
2023-02-09,1420.0,1420.0,1420.0,0.0
2023-02-21,1420.0,1420.0,1420.0,0.0
2023-03-05,1420.0,1420.0,1420.0,0.0
2023-03-17,1420.0,1420.0,1420.0,0.0
2023-03-29,1420.0,1420.0,1420.0,0.0
2023-04-10,1420.0,1420.0,1420.0,0.0
2023-04-22,1504.0,1504.0,1504.0,0.0
2023-05-04,1440.0,1424.0,1466.0,21.0
2023-05-16,1440.0,1420.0,1652.0,116.0
2023-05-28,1420.0,1420.0,1831.0,205.5
2023-06-09,1560.0,1543.0,1802.0,129.5
2023-06-21,1653.0,1624.0,1767.0,71.5
2023-07-03,1760.0,1728.0,1829.0,50.5
2023-07-15,1847.0,1826.0,1868.0,21.0
2023-07-27,1958.0,1933.0,1981.0,24.0
2023-08-08,1979.0,1954.0,2002.0,24.0
2023-09-01,1865.0,1840.0,1891.0,25.5
2023-09-13,1733.0,1681.0,1889.0,104.0
2023-09-25,2037.0,1926.0,2362.0,218.0
2023-10-07,1790.0,1738.0,2241.0,251.5
2023-10-19,2125.0,2111.0,3006.0,447.5
2023-10-31,1786.0,1783.0,1791.0,4.0
2023-11-12,1841.0,1837.0,3089.0,626.0
2023-11-24,1597.0,1596.0,1600.0,2.0
2023-12-06,1768.0,1768.0,3113.0,672.5
2023-12-18,1510.0,1510.0,1511.0,0.5
2023-12-30,1795.0,1794.0,3307.0,756.5
2024-01-11,1800.0,1800.0,3258.0,729.0
2024-02-16,1777.0,1777.0,3226.0,724.5
2024-02-28,1800.0,1800.0,3248.0,724.0
2024-03-11,1667.0,1667.0,3652.0,992.5
2024-03-23,1783.0,1783.0,3648.0,932.5
2024-04-04,1787.0,1787.0,3652.0,932.5
2024-04-16,1420.0,1420.0,1420.0,0.0
2024-04-28,1466.0,1438.0,1492.0,27.0
2024-05-10,1602.0,1542.0,1646.0,52.0
2024-05-22,1454.0,1424.0,1756.0,166.0
2024-06-03,1493.0,1482.0,1801.0,159.5
2024-06-15,1621.0,1601.0,1859.0,129.0
2024-06-27,1803.0,1769.0,1842.0,36.5
2024-07-09,1859.0,1826.0,1893.0,33.5
2024-07-21,1959.0,1926.0,1990.0,32.0
2024-08-02,1847.0,1812.0,1888.0,38.0
2024-08-14,2020.0,1985.0,2075.0,45.0
2024-08-26,1906.0,1864.0,1979.0,57.5
2024-09-07,1886.0,1857.0,2168.0,155.5
2024-09-19,2002.0,1911.0,2417.0,253.0
2024-10-01,2178.0,2163.0,3103.0,470.0
2024-10-25,1563.0,1557.0,1571.0,7.0
2024-11-06,1510.0,1510.0,1511.0,0.5
2024-11-18,1510.0,1510.0,1510.0,0.0
2024-11-30,1510.0,1510.0,1511.0,0.5
2024-12-12,1525.0,1510.0,1529.0,9.5
2024-12-24,1510.0,1510.0,1510.0,0.0
