Elev_m,area_m2
1487.5,280000.0
1580.5,280000.0
1627.5,290000.0
1662.0,270000.0
1686.5,280000.0
1710.5,310000.0
1733.5,260000.0
1751.5,270000.0
1766.0,290000.0
1778.5,320000.0
1789.0,250000.0
1801.0,290000.0
1813.5,260000.0
1825.0,280000.0
1836.0,320000.0
1844.5,240000.0
1852.5,280000.0
1861.0,270000.0
1869.5,290000.0
1879.0,310000.0
1887.5,240000.0
1895.0,290000.0
1903.0,280000.0
1911.0,290000.0
1918.5,280000.0
1926.0,260000.0
1935.0,300000.0
1944.5,280000.0
1953.5,260000.0
1962.5,290000.0
1972.0,270000.0
1980.0,280000.0
1988.5,340000.0
1998.0,230000.0
2008.0,300000.0
2019.0,270000.0
2029.0,310000.0
2039.5,240000.0
2052.5,270000.0
2067.5,300000.0
2081.0,270000.0
2091.5,310000.0
2100.0,250000.0
2109.5,280000.0
2120.0,280000.0
2131.0,300000.0
2141.5,270000.0
2149.0,260000.0
2156.5,330000.0
2163.0,230000.0
2169.5,280000.0
2177.0,290000.0
2186.0,270000.0
2197.0,290000.0
2207.5,280000.0
2219.0,290000.0
2230.0,260000.0
2241.0,300000.0
2252.5,260000.0
2263.0,280000.0
2273.0,300000.0
2283.0,290000.0
2294.0,280000.0
2305.0,250000.0
2318.0,290000.0
2332.5,270000.0
2347.5,280000.0
2363.0,280000.0
2378.0,280000.0
2394.0,280000.0
2411.5,280000.0
2430.0,290000.0
2446.0,270000.0
2461.5,280000.0
2479.0,280000.0
2499.0,280000.0
2522.5,280000.0
2548.0,280000.0
2574.5,280000.0
2602.0,280000.0
2629.0,290000.0
2658.5,280000.0
2691.5,290000.0
2724.5,260000.0
2757.5,280000.0
2787.0,290000.0
2813.5,270000.0
2842.5,280000.0
2876.0,280000.0
2912.0,290000.0
2947.5,280000.0
2981.5,270000.0
3016.0,280000.0
3056.0,290000.0
3112.5,270000.0
3191.0,290000.0
3280.5,270000.0
3371.5,280000.0
3479.0,280000.0
3623.0,200000.0
