Elev_m,area_m2
1425,10000.0
1435,30000.0
1445,0.0
1455,20000.0
1465,20000.0
1475,0.0
1485,20000.0
1495,20000.0
1505,30000.0
1515,10000.0
1525,30000.0
1535,30000.0
1545,30000.0
1555,60000.0
1565,20000.0
1575,50000.0
1585,70000.0
1595,50000.0
1605,60000.0
1615,60000.0
1625,80000.0
1635,90000.0
1645,60000.0
1655,90000.0
1665,130000.0
1675,120000.0
1685,90000.0
1695,140000.0
1705,100000.0
1715,120000.0
1725,130000.0
1735,150000.0
1745,130000.0
1755,210000.0
1765,210000.0
1775,240000.0
1785,240000.0
1795,240000.0
1805,250000.0
1815,220000.0
1825,240000.0
1835,290000.0
1845,330000.0
1855,400000.0
1865,310000.0
1875,300000.0
1885,340000.0
1895,360000.0
1905,330000.0
1915,370000.0
1925,350000.0
1935,300000.0
1945,290000.0
1955,290000.0
1965,290000.0
1975,340000.0
1985,370000.0
1995,320000.0
2005,200000.0
2015,290000.0
2025,270000.0
2035,320000.0
2045,160000.0
2055,200000.0
2065,210000.0
2075,210000.0
2085,290000.0
2095,280000.0
2105,290000.0
2115,250000.0
2125,270000.0
2135,270000.0
2145,360000.0
2155,360000.0
2165,420000.0
2175,440000.0
2185,210000.0
2195,310000.0
2205,230000.0
2215,240000.0
2225,250000.0
2235,250000.0
2245,270000.0
2255,290000.0
2265,250000.0
2275,290000.0
2285,300000.0
2295,210000.0
2305,250000.0
2315,140000.0
2325,210000.0
2335,220000.0
2345,200000.0
2355,160000.0
2365,190000.0
2375,140000.0
2385,210000.0
2395,180000.0
2405,140000.0
2415,150000.0
2425,170000.0
2435,170000.0
2445,170000.0
2455,150000.0
2465,200000.0
2475,160000.0
2485,130000.0
2495,150000.0
2505,120000.0
2515,110000.0
2525,130000.0
2535,120000.0
2545,90000.0
2555,80000.0
2565,130000.0
2575,100000.0
2585,110000.0
2595,100000.0
2605,110000.0
2615,140000.0
2625,70000.0
2635,80000.0
2645,150000.0
2655,70000.0
2665,50000.0
2675,110000.0
2685,90000.0
2695,40000.0
2705,120000.0
2715,30000.0
2725,90000.0
2735,110000.0
2745,90000.0
2755,80000.0
2765,70000.0
2775,90000.0
2785,120000.0
2795,130000.0
2805,70000.0
2815,100000.0
2825,110000.0
2835,80000.0
2845,80000.0
2855,140000.0
2865,10000.0
2875,110000.0
2885,90000.0
2895,50000.0
2905,110000.0
2915,110000.0
2925,60000.0
2935,100000.0
2945,80000.0
2955,70000.0
2965,80000.0
2975,90000.0
2985,70000.0
2995,70000.0
3005,100000.0
3015,80000.0
3025,50000.0
3035,90000.0
3045,50000.0
3055,60000.0
3065,80000.0
3075,60000.0
3085,50000.0
3095,40000.0
3105,30000.0
3115,60000.0
3125,20000.0
3135,30000.0
3145,40000.0
3155,30000.0
3165,30000.0
3175,20000.0
3185,40000.0
3195,50000.0
3205,20000.0
3215,40000.0
3225,20000.0
3235,50000.0
3245,10000.0
3255,30000.0
3265,30000.0
3275,30000.0
3285,30000.0
3295,30000.0
3305,30000.0
3315,10000.0
3325,50000.0
3335,20000.0
3345,30000.0
3355,40000.0
3365,30000.0
3375,50000.0
3385,20000.0
3395,40000.0
3405,20000.0
3415,30000.0
3425,30000.0
3435,30000.0
3445,10000.0
3455,30000.0
3465,30000.0
3475,30000.0
3485,10000.0
3495,30000.0
3505,10000.0
3515,10000.0
3525,40000.0
3535,10000.0
3545,20000.0
3555,10000.0
3565,20000.0
3575,0.0
3585,10000.0
3595,20000.0
3605,10000.0
3615,20000.0
3625,10000.0
3635,0.0
3645,20000.0
3655,20000.0
3665,10000.0
3675,10000.0
3685,10000.0
3695,10000.0
3705,10000.0
