Elev_m,area_m2
1095,190000.0
1105,150000.0
1115,270000.0
1125,380000.0
1135,220000.0
1145,130000.0
1155,170000.0
1165,210000.0
1175,150000.0
1185,160000.0
1195,170000.0
1205,190000.0
1215,160000.0
1225,150000.0
1235,110000.0
1245,180000.0
1255,130000.0
1265,150000.0
1275,180000.0
1285,180000.0
1295,130000.0
1305,150000.0
1315,230000.0
1325,210000.0
1335,240000.0
1345,140000.0
1355,150000.0
1365,150000.0
1375,140000.0
1385,120000.0
1395,170000.0
1405,210000.0
1415,240000.0
1425,240000.0
1435,230000.0
1445,180000.0
1455,140000.0
1465,130000.0
1475,140000.0
1485,160000.0
1495,110000.0
1505,100000.0
1515,110000.0
1525,130000.0
1535,120000.0
1545,110000.0
1555,120000.0
1565,100000.0
1575,130000.0
1585,120000.0
1595,120000.0
1605,90000.0
1615,120000.0
1625,110000.0
1635,130000.0
1645,170000.0
1655,150000.0
1665,140000.0
1675,180000.0
1685,190000.0
1695,170000.0
1705,200000.0
1715,160000.0
1725,170000.0
1735,130000.0
1745,270000.0
1755,200000.0
1765,200000.0
1775,150000.0
1785,140000.0
1795,200000.0
1805,190000.0
1815,230000.0
1825,190000.0
1835,180000.0
1845,200000.0
1855,300000.0
1865,280000.0
1875,280000.0
1885,230000.0
1895,150000.0
1905,220000.0
1915,200000.0
1925,190000.0
1935,210000.0
1945,190000.0
1955,190000.0
1965,190000.0
1975,180000.0
1985,140000.0
1995,240000.0
2005,170000.0
2015,190000.0
2025,160000.0
2035,120000.0
2045,120000.0
2055,150000.0
2065,80000.0
2075,120000.0
2085,150000.0
2095,110000.0
2105,160000.0
2115,170000.0
2125,130000.0
2135,130000.0
2145,170000.0
2155,120000.0
2165,150000.0
2175,120000.0
2185,110000.0
2195,150000.0
2205,150000.0
2215,110000.0
2225,80000.0
2235,130000.0
2245,110000.0
2255,110000.0
2265,130000.0
2275,100000.0
2285,40000.0
2295,130000.0
2305,90000.0
2315,70000.0
2325,90000.0
2335,70000.0
2345,110000.0
2355,50000.0
2365,80000.0
2375,60000.0
2385,50000.0
2395,40000.0
2405,50000.0
2415,60000.0
2425,40000.0
2435,100000.0
2445,60000.0
2455,20000.0
2465,70000.0
2475,10000.0
2485,60000.0
2495,60000.0
2505,60000.0
2515,70000.0
2525,30000.0
2535,60000.0
2545,40000.0
2555,60000.0
2565,30000.0
2575,40000.0
2585,80000.0
2595,80000.0
2605,90000.0
2615,70000.0
2625,70000.0
2635,90000.0
2645,30000.0
2655,50000.0
2665,80000.0
2675,110000.0
2685,80000.0
2695,60000.0
2705,30000.0
2715,100000.0
2725,60000.0
2735,100000.0
2745,80000.0
2755,50000.0
2765,50000.0
2775,120000.0
2785,50000.0
2795,70000.0
2805,50000.0
2815,80000.0
2825,60000.0
2835,40000.0
2845,70000.0
2855,90000.0
2865,50000.0
2875,80000.0
2885,90000.0
2895,70000.0
2905,50000.0
2915,80000.0
2925,50000.0
2935,80000.0
2945,80000.0
2955,70000.0
2965,60000.0
2975,50000.0
2985,50000.0
2995,70000.0
3005,100000.0
3015,40000.0
3025,60000.0
3035,60000.0
3045,70000.0
3055,30000.0
3065,30000.0
3075,90000.0
3085,60000.0
3095,50000.0
3105,60000.0
3115,90000.0
3125,50000.0
3135,60000.0
3145,50000.0
3155,80000.0
3165,30000.0
3175,80000.0
3185,80000.0
3195,30000.0
3205,40000.0
3215,60000.0
3225,40000.0
3235,40000.0
3245,80000.0
3255,70000.0
3265,70000.0
3275,30000.0
3285,30000.0
3295,20000.0
3305,60000.0
3315,60000.0
3325,50000.0
3335,70000.0
3345,40000.0
3355,70000.0
3365,10000.0
3375,50000.0
3385,80000.0
3395,60000.0
3405,10000.0
3415,70000.0
3425,80000.0
3435,50000.0
3445,60000.0
3455,40000.0
3465,40000.0
3475,50000.0
3485,50000.0
3495,90000.0
3505,60000.0
3515,80000.0
3525,30000.0
3535,20000.0
3545,60000.0
3555,70000.0
3565,50000.0
3575,50000.0
3585,50000.0
3595,70000.0
3605,80000.0
3615,10000.0
3625,90000.0
3635,50000.0
3645,70000.0
3655,50000.0
3665,70000.0
3675,50000.0
3685,60000.0
3695,70000.0
3705,30000.0
3715,110000.0
3725,10000.0
3735,90000.0
3745,50000.0
3755,60000.0
3765,80000.0
3775,70000.0
3785,40000.0
3795,90000.0
3805,60000.0
3815,80000.0
3825,50000.0
3835,70000.0
3845,60000.0
3855,60000.0
3865,80000.0
3875,50000.0
3885,70000.0
3895,50000.0
3905,60000.0
3915,80000.0
3925,50000.0
3935,40000.0
3945,60000.0
3955,30000.0
3965,70000.0
3975,70000.0
3985,40000.0
3995,70000.0
4005,60000.0
4015,70000.0
4025,50000.0
4035,40000.0
4045,110000.0
4055,40000.0
4065,60000.0
4075,60000.0
4085,60000.0
4095,40000.0
4105,80000.0
4115,20000.0
4125,60000.0
