Elev_m,area_m2
1102.0,320000.0
1116.5,340000.0
1127.0,340000.0
1141.5,330000.0
1160.0,340000.0
1180.5,350000.0
1200.5,330000.0
1221.5,340000.0
1245.0,350000.0
1267.5,340000.0
1288.5,330000.0
1308.0,350000.0
1326.0,340000.0
1343.5,340000.0
1364.0,340000.0
1387.5,340000.0
1407.0,330000.0
1421.5,340000.0
1437.0,340000.0
1456.5,340000.0
1479.5,350000.0
1507.0,330000.0
1537.5,360000.0
1566.5,340000.0
1597.0,340000.0
1626.5,320000.0
1651.0,360000.0
1672.5,320000.0
1692.0,350000.0
1710.0,330000.0
1730.0,350000.0
1748.5,330000.0
1764.5,340000.0
1783.5,340000.0
1802.5,380000.0
1820.5,330000.0
1839.5,330000.0
1854.5,350000.0
1865.5,310000.0
1877.0,350000.0
1892.0,340000.0
1910.5,360000.0
1928.5,360000.0
1945.0,300000.0
1962.5,350000.0
1982.5,330000.0
2000.0,330000.0
2018.0,370000.0
2041.5,320000.0
2068.5,330000.0
2096.0,340000.0
2120.0,350000.0
2142.0,330000.0
2166.5,340000.0
2192.5,340000.0
2221.5,340000.0
2252.0,340000.0
2283.5,350000.0
2321.5,330000.0
2367.5,340000.0
2425.0,340000.0
2488.5,340000.0
2554.5,340000.0
2610.5,340000.0
2656.5,340000.0
2706.0,350000.0
2753.5,340000.0
2801.5,330000.0
2852.0,340000.0
2903.0,340000.0
2954.0,340000.0
3006.5,340000.0
3065.0,340000.0
3123.0,340000.0
3179.0,340000.0
3237.0,340000.0
3302.5,340000.0
3375.0,340000.0
3442.0,340000.0
3501.0,340000.0
3562.0,350000.0
3623.0,330000.0
3681.0,340000.0
3738.0,340000.0
3791.0,360000.0
3841.5,320000.0
3896.0,340000.0
3955.5,350000.0
4014.0,350000.0
4072.5,330000.0
4138.5,340000.0
4209.5,330000.0
4292.0,340000.0
4391.5,350000.0
4489.0,330000.0
4593.0,340000.0
4713.5,370000.0
4829.0,310000.0
4929.0,240000.0
