Elev_m,area_m2
998.5,220000.0
1023.0,220000.0
1035.0,230000.0
1043.5,240000.0
1050.5,190000.0
1057.0,220000.0
1064.0,230000.0
1072.0,210000.0
1080.5,220000.0
1091.0,230000.0
1101.0,240000.0
1109.0,190000.0
1117.5,250000.0
1126.0,200000.0
1134.0,220000.0
1142.5,220000.0
1149.5,210000.0
1156.5,220000.0
1166.0,230000.0
1175.0,210000.0
1183.5,220000.0
1191.5,280000.0
1197.5,180000.0
1202.5,210000.0
1207.5,210000.0
1212.5,230000.0
1217.0,230000.0
1222.0,280000.0
1227.0,180000.0
1231.5,180000.0
1238.0,250000.0
1245.0,210000.0
1251.5,220000.0
1258.5,220000.0
1265.5,200000.0
1272.5,220000.0
1279.5,250000.0
1286.5,190000.0
1293.0,240000.0
1299.0,230000.0
1303.5,190000.0
1308.5,250000.0
1315.0,210000.0
1322.0,200000.0
1331.0,230000.0
1339.5,210000.0
1348.0,220000.0
1358.5,220000.0
1369.0,230000.0
1380.0,210000.0
1392.0,230000.0
1402.0,240000.0
1410.0,210000.0
1420.5,220000.0
1433.0,200000.0
1448.5,220000.0
1465.0,220000.0
1478.0,220000.0
1491.5,240000.0
1505.0,200000.0
1516.5,220000.0
1526.0,230000.0
1534.0,210000.0
1547.0,230000.0
1567.0,210000.0
1590.5,220000.0
1612.5,230000.0
1634.0,210000.0
1656.5,230000.0
1678.5,210000.0
1706.0,220000.0
1739.5,220000.0
1780.5,220000.0
1827.0,220000.0
1865.5,220000.0
1897.5,230000.0
1929.0,210000.0
1963.5,220000.0
2005.5,220000.0
2051.0,220000.0
2099.0,220000.0
2143.5,220000.0
2193.5,220000.0
2260.5,230000.0
2324.5,220000.0
2377.0,210000.0
2425.5,220000.0
2470.0,220000.0
2510.5,230000.0
2553.0,220000.0
2600.0,210000.0
2648.5,220000.0
2696.5,230000.0
2743.0,220000.0
2788.5,210000.0
2862.5,220000.0
2964.5,220000.0
3129.0,220000.0
3322.0,220000.0
3496.5,140000.0
