Elev_m,area_m2
865,20000.0
875,20000.0
885,0.0
895,20000.0
905,40000.0
915,30000.0
925,40000.0
935,50000.0
945,80000.0
955,50000.0
965,40000.0
975,60000.0
985,60000.0
995,80000.0
1005,50000.0
1015,50000.0
1025,70000.0
1035,90000.0
1045,100000.0
1055,60000.0
1065,60000.0
1075,80000.0
1085,30000.0
1095,70000.0
1105,100000.0
1115,80000.0
1125,90000.0
1135,90000.0
1145,80000.0
1155,70000.0
1165,90000.0
1175,80000.0
1185,70000.0
1195,80000.0
1205,80000.0
1215,50000.0
1225,80000.0
1235,80000.0
1245,70000.0
1255,100000.0
1265,60000.0
1275,80000.0
1285,80000.0
1295,90000.0
1305,100000.0
1315,90000.0
1325,110000.0
1335,110000.0
1345,140000.0
1355,110000.0
1365,70000.0
1375,60000.0
1385,100000.0
1395,90000.0
1405,40000.0
1415,50000.0
1425,50000.0
1435,60000.0
1445,70000.0
1455,40000.0
1465,80000.0
1475,60000.0
1485,80000.0
1495,100000.0
1505,90000.0
1515,100000.0
1525,90000.0
1535,90000.0
1545,130000.0
1555,130000.0
1565,140000.0
1575,140000.0
1585,140000.0
1595,140000.0
1605,150000.0
1615,140000.0
1625,120000.0
1635,140000.0
1645,90000.0
1655,120000.0
1665,110000.0
1675,60000.0
1685,120000.0
1695,180000.0
1705,50000.0
1715,100000.0
1725,150000.0
1735,150000.0
1745,140000.0
1755,100000.0
1765,100000.0
1775,150000.0
1785,90000.0
1795,110000.0
1805,110000.0
1815,220000.0
1825,120000.0
1835,190000.0
1845,140000.0
1855,210000.0
1865,180000.0
1875,180000.0
1885,190000.0
1895,110000.0
1905,250000.0
1915,130000.0
1925,210000.0
1935,190000.0
1945,230000.0
1955,170000.0
1965,280000.0
1975,200000.0
1985,250000.0
1995,140000.0
2005,240000.0
2015,270000.0
2025,180000.0
2035,290000.0
2045,220000.0
2055,230000.0
2065,200000.0
2075,260000.0
2085,230000.0
2095,240000.0
2105,290000.0
2115,300000.0
2125,230000.0
2135,260000.0
2145,290000.0
2155,250000.0
2165,310000.0
2175,270000.0
2185,290000.0
2195,190000.0
2205,340000.0
2215,230000.0
2225,270000.0
2235,210000.0
2245,200000.0
2255,130000.0
2265,190000.0
2275,120000.0
2285,130000.0
2295,160000.0
2305,160000.0
2315,130000.0
2325,100000.0
2335,70000.0
2345,130000.0
2355,130000.0
2365,80000.0
2375,90000.0
2385,120000.0
2395,90000.0
2405,100000.0
2415,120000.0
2425,60000.0
2435,80000.0
2445,110000.0
2455,70000.0
2465,50000.0
2475,40000.0
2485,90000.0
2495,40000.0
2505,40000.0
2515,70000.0
2525,30000.0
2535,20000.0
2545,60000.0
2555,50000.0
2565,20000.0
2575,10000.0
2585,10000.0
2595,20000.0
2605,10000.0
2615,0.0
2625,10000.0
2635,10000.0
2645,0.0
2655,10000.0
2665,10000.0
2675,10000.0
2685,0.0
2695,0.0
2705,10000.0
2715,0.0
2725,0.0
2735,0.0
2745,10000.0
2755,10000.0
2765,0.0
2775,0.0
2785,0.0
2795,10000.0
2805,0.0
2815,0.0
2825,0.0
2835,0.0
2845,0.0
2855,10000.0
2865,0.0
2875,0.0
2885,0.0
2895,0.0
2905,10000.0
