,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2020-06-12,1396.0,1347.0,1547.0,100.0
2020-06-24,1520.0,1487.0,1561.0,37.0
2020-07-06,1651.0,1581.0,1752.0,85.5
2020-07-18,1667.0,1608.0,1738.0,65.0
2020-07-30,1709.0,1652.0,1811.0,79.5
2020-08-11,1769.0,1708.0,1830.0,61.0
2020-08-23,1724.0,1680.0,1826.0,73.0
2020-09-04,1562.0,1535.0,1622.0,43.5
2020-09-16,1830.0,1695.0,1988.0,146.5
2020-09-28,1828.0,1692.0,1988.0,148.0
2020-10-10,1749.0,1685.0,2072.0,193.5
2020-10-22,2033.0,1965.0,2207.0,121.0
2020-11-03,1987.0,1968.0,2406.0,219.0
2020-11-15,930.0,930.0,930.0,0.0
2020-11-27,879.0,879.0,879.0,0.0
2020-12-09,867.0,867.0,867.0,0.0
2020-12-21,867.0,867.0,867.0,0.0
2021-01-02,867.0,867.0,867.0,0.0
2021-01-14,867.0,867.0,867.0,0.0
2021-01-26,867.0,867.0,867.0,0.0
2021-02-07,867.0,867.0,867.0,0.0
2021-02-19,867.0,867.0,867.0,0.0
2021-03-03,867.0,867.0,867.0,0.0
2021-03-15,867.0,867.0,867.0,0.0
2021-03-27,867.0,867.0,867.0,0.0
2021-04-08,867.0,867.0,867.0,0.0
2021-04-20,909.0,867.0,1182.0,157.5
2021-05-02,879.0,867.0,1308.0,220.5
2021-05-14,949.0,927.0,1395.0,234.0
2021-05-26,1335.0,1210.0,1807.0,298.5
2021-06-07,1497.0,1296.0,1740.0,222.0
2021-06-19,1544.0,1488.0,1594.0,53.0
2021-07-01,1617.0,1568.0,1687.0,59.5
2021-07-13,1621.0,1586.0,1678.0,46.0
2021-07-25,1724.0,1675.0,1781.0,53.0
2021-08-06,1778.0,1698.0,1879.0,90.5
2021-08-18,1695.0,1636.0,1755.0,59.5
2021-08-30,1724.0,1654.0,1812.0,79.0
2021-09-11,1736.0,1675.0,1808.0,66.5
2021-09-23,1919.0,1803.0,2089.0,143.0
2021-10-05,2018.0,1954.0,2156.0,101.0
2021-10-17,2076.0,2031.0,2312.0,140.5
2021-10-29,2020.0,2003.0,2327.0,162.0
2021-11-10,901.0,901.0,901.0,0.0
2021-11-22,2050.0,2041.0,2464.0,211.5
2021-12-16,867.0,867.0,867.0,0.0
2021-12-28,867.0,867.0,867.0,0.0
2022-01-09,867.0,867.0,867.0,0.0
2022-01-21,867.0,867.0,867.0,0.0
2022-02-02,867.0,867.0,867.0,0.0
2022-02-14,867.0,867.0,867.0,0.0
2022-02-26,867.0,867.0,867.0,0.0
2022-03-10,867.0,867.0,867.0,0.0
2022-03-22,867.0,867.0,867.0,0.0
2022-04-03,867.0,867.0,867.0,0.0
2022-04-15,867.0,867.0,867.0,0.0
2022-04-27,1026.0,984.0,1062.0,39.0
2022-05-09,869.0,867.0,1089.0,111.0
2022-05-21,935.0,879.0,1494.0,307.5
2022-06-02,1354.0,1243.0,1593.0,175.0
2022-06-14,1528.0,1440.0,1593.0,76.5
2022-06-26,1615.0,1557.0,1729.0,86.0
2022-07-08,1728.0,1652.0,1813.0,80.5
2022-07-20,1652.0,1606.0,1699.0,46.5
2022-08-01,1792.0,1708.0,1869.0,80.5
2022-08-13,1751.0,1692.0,1819.0,63.5
2022-08-25,1736.0,1653.0,1814.0,80.5
2022-09-06,1696.0,1638.0,1820.0,91.0
2022-09-18,1738.0,1606.0,1967.0,180.5
2022-09-30,1595.0,1335.0,1933.0,299.0
2022-10-12,1507.0,1342.0,1863.0,260.5
2022-10-24,1851.0,1598.0,2048.0,225.0
2022-11-05,1962.0,1909.0,2330.0,210.5
2022-11-17,2035.0,2000.0,2383.0,191.5
2022-11-29,910.0,910.0,910.0,0.0
2022-12-11,869.0,869.0,869.0,0.0
2022-12-23,867.0,867.0,867.0,0.0
2023-01-04,867.0,867.0,867.0,0.0
2023-01-16,2069.0,2065.0,2534.0,234.5
2023-01-28,867.0,867.0,867.0,0.0
2023-02-09,867.0,867.0,867.0,0.0
2023-02-21,867.0,867.0,867.0,0.0
2023-03-05,867.0,867.0,867.0,0.0
2023-03-17,867.0,867.0,867.0,0.0
2023-03-29,867.0,867.0,867.0,0.0
2023-04-10,867.0,867.0,867.0,0.0
2023-04-22,867.0,867.0,867.0,0.0
2023-05-04,984.0,880.0,1045.0,82.5
2023-05-16,879.0,867.0,1340.0,236.5
2023-05-28,1220.0,1117.0,1600.0,241.5
2023-06-09,1357.0,1307.0,1466.0,79.5
2023-06-21,1548.0,1457.0,1610.0,76.5
2023-07-03,1589.0,1542.0,1638.0,48.0
2023-07-15,1713.0,1652.0,1781.0,64.5
2023-07-27,1786.0,1721.0,1865.0,72.0
2023-08-08,1817.0,1732.0,1907.0,87.5
2023-09-01,1735.0,1667.0,1803.0,68.0
2023-09-13,1623.0,1580.0,1774.0,97.0
2023-09-25,1937.0,1823.0,2121.0,149.0
2023-10-07,1784.0,1530.0,2068.0,269.0
2023-10-19,1982.0,1934.0,2292.0,179.0
2023-10-31,2017.0,2003.0,2346.0,171.5
2023-11-12,2033.0,2028.0,2484.0,228.0
2023-11-24,995.0,949.0,1037.0,44.0
2023-12-06,867.0,867.0,867.0,0.0
2023-12-18,867.0,867.0,867.0,0.0
2023-12-30,867.0,867.0,867.0,0.0
2024-01-11,867.0,867.0,867.0,0.0
2024-02-16,867.0,867.0,867.0,0.0
2024-02-28,867.0,867.0,867.0,0.0
2024-03-11,867.0,867.0,867.0,0.0
2024-03-23,867.0,867.0,867.0,0.0
2024-04-04,867.0,867.0,867.0,0.0
2024-04-16,867.0,867.0,867.0,0.0
2024-04-28,1019.0,934.0,1126.0,96.0
2024-05-10,947.0,913.0,1139.0,113.0
2024-05-22,1105.0,1050.0,1629.0,289.5
2024-06-03,1366.0,1272.0,1736.0,232.0
2024-06-15,1511.0,1453.0,1581.0,64.0
2024-06-27,1639.0,1589.0,1719.0,65.0
2024-07-09,1698.0,1648.0,1758.0,55.0
2024-07-21,1719.0,1665.0,1790.0,62.5
2024-08-02,1750.0,1689.0,1821.0,66.0
2024-08-14,1736.0,1674.0,1813.0,69.5
2024-08-26,1696.0,1652.0,1745.0,46.5
2024-09-07,1689.0,1649.0,1815.0,83.0
2024-09-19,1815.0,1678.0,1991.0,156.5
2024-10-01,1969.0,1907.0,2163.0,128.0
2024-10-25,2017.0,1997.0,2435.0,219.0
2024-11-06,1226.0,1221.0,2493.0,636.0
2024-11-18,1229.0,1222.0,2659.0,718.5
2024-11-30,2000.0,1999.0,2754.0,377.5
2024-12-12,1242.0,1234.0,2707.0,736.5
2024-12-24,879.0,879.0,879.0,0.0
