Elev_m,area_m2
905.0,220000.0
960.5,220000.0
997.0,220000.0
1029.5,220000.0
1059.5,230000.0
1092.5,220000.0
1121.5,210000.0
1147.5,230000.0
1174.0,210000.0
1203.5,220000.0
1233.0,220000.0
1261.0,220000.0
1288.5,220000.0
1313.0,230000.0
1335.0,220000.0
1353.5,210000.0
1376.5,220000.0
1409.5,220000.0
1448.0,220000.0
1482.5,230000.0
1507.5,210000.0
1529.5,230000.0
1550.0,210000.0
1568.0,230000.0
1583.5,210000.0
1597.5,220000.0
1613.0,230000.0
1629.5,210000.0
1647.0,220000.0
1669.5,230000.0
1689.5,210000.0
1709.0,220000.0
1729.5,220000.0
1744.0,220000.0
1762.5,240000.0
1783.0,210000.0
1801.5,240000.0
1816.0,190000.0
1829.0,230000.0
1844.0,230000.0
1856.0,200000.0
1867.5,220000.0
1880.0,230000.0
1894.0,220000.0
1906.0,220000.0
1916.5,210000.0
1928.5,240000.0
1940.0,220000.0
1951.5,200000.0
1961.5,220000.0
1971.5,260000.0
1982.5,210000.0
1992.5,200000.0
2001.5,210000.0
2011.0,230000.0
2021.0,210000.0
2029.5,230000.0
2038.0,230000.0
2048.0,240000.0
2059.0,190000.0
2069.5,210000.0
2078.0,240000.0
2086.5,200000.0
2096.0,220000.0
2105.0,230000.0
2113.0,250000.0
2120.0,180000.0
2128.0,220000.0
2137.5,250000.0
2146.0,230000.0
2153.5,200000.0
2160.0,210000.0
2168.0,260000.0
2177.0,210000.0
2184.5,180000.0
2193.5,250000.0
2202.5,230000.0
2209.0,180000.0
2217.0,220000.0
2226.5,240000.0
2236.0,210000.0
2247.0,210000.0
2260.5,260000.0
2275.5,190000.0
2291.0,210000.0
2306.0,240000.0
2322.5,200000.0
2343.0,240000.0
2363.5,200000.0
2385.0,220000.0
2407.5,220000.0
2430.5,220000.0
2461.5,220000.0
2499.0,230000.0
2551.0,210000.0
2746.5,140000.0
