,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2019-07-24,2285.0,2226.0,2384.0,79.0
2019-08-05,2270.0,2237.0,2352.0,57.5
2019-08-17,2251.0,2197.0,2325.0,64.0
2019-08-29,2187.0,2173.0,2852.0,339.5
2019-09-10,2519.0,2502.0,2928.0,213.0
2019-09-22,2054.0,2047.0,2923.0,438.0
2019-10-04,2640.0,2622.0,2988.0,183.0
2019-10-16,2004.0,2003.0,2979.0,488.0
2019-10-28,2187.0,2135.0,2862.0,363.5
2019-11-09,1575.0,1575.0,1575.0,0.0
2019-11-21,1575.0,1575.0,1575.0,0.0
2019-12-03,1575.0,1575.0,1575.0,0.0
2019-12-15,1575.0,1575.0,1575.0,0.0
2019-12-27,1575.0,1575.0,1575.0,0.0
2020-01-08,1575.0,1575.0,1575.0,0.0
2020-01-20,1575.0,1575.0,1575.0,0.0
2020-02-01,1575.0,1575.0,1575.0,0.0
2020-02-13,1575.0,1575.0,1575.0,0.0
2020-02-25,1575.0,1575.0,1575.0,0.0
2020-03-08,1575.0,1575.0,1575.0,0.0
2020-03-20,1575.0,1575.0,1575.0,0.0
2020-04-01,1575.0,1575.0,1575.0,0.0
2020-04-13,1575.0,1575.0,1575.0,0.0
2020-04-25,1575.0,1575.0,1575.0,0.0
2020-05-07,1575.0,1575.0,1575.0,0.0
2020-05-19,1826.0,1774.0,1960.0,93.0
2020-05-31,1771.0,1732.0,1932.0,100.0
2020-06-12,1864.0,1837.0,2055.0,109.0
2020-06-24,2013.0,1950.0,2138.0,94.0
2020-07-06,2065.0,2031.0,2143.0,56.0
2020-07-18,2096.0,2067.0,2184.0,58.5
2020-07-30,2113.0,2096.0,2181.0,42.5
2020-08-11,2142.0,2128.0,2315.0,93.5
2020-08-23,2128.0,2112.0,2207.0,47.5
2020-09-04,2201.0,2163.0,2370.0,103.5
2020-09-16,2238.0,2210.0,2778.0,284.0
2020-09-28,2013.0,2013.0,2850.0,418.5
2020-10-10,1575.0,1575.0,1575.0,0.0
2020-10-22,1575.0,1575.0,1575.0,0.0
2020-11-03,1575.0,1575.0,1575.0,0.0
2020-11-15,1575.0,1575.0,1575.0,0.0
2020-11-27,1575.0,1575.0,1575.0,0.0
2020-12-09,1575.0,1575.0,1575.0,0.0
2020-12-21,1575.0,1575.0,1575.0,0.0
2021-01-02,1575.0,1575.0,1575.0,0.0
2021-01-14,1575.0,1575.0,1575.0,0.0
2021-01-26,1575.0,1575.0,1575.0,0.0
2021-02-07,1575.0,1575.0,1575.0,0.0
2021-02-19,1575.0,1575.0,1575.0,0.0
2021-03-03,1575.0,1575.0,1575.0,0.0
2021-03-15,1575.0,1575.0,1575.0,0.0
2021-03-27,1575.0,1575.0,1575.0,0.0
2021-04-08,1575.0,1575.0,1575.0,0.0
2021-04-20,1575.0,1575.0,1575.0,0.0
2021-05-02,1575.0,1575.0,1575.0,0.0
2021-05-14,1695.0,1680.0,1715.0,17.5
2021-05-26,1677.0,1674.0,1682.0,4.0
2021-06-07,1886.0,1773.0,1964.0,95.5
2021-06-19,2002.0,1935.0,2096.0,80.5
2021-07-01,2095.0,2057.0,2146.0,44.5
2021-07-13,2165.0,2135.0,2286.0,75.5
2021-07-25,2146.0,2135.0,2227.0,46.0
2021-08-06,2214.0,2185.0,2269.0,42.0
2021-08-18,2134.0,2109.0,2301.0,96.0
2021-08-30,2156.0,2143.0,2468.0,162.5
2021-09-11,2187.0,2175.0,2555.0,190.0
2021-09-23,1952.0,1952.0,2857.0,452.5
2021-10-05,2017.0,2017.0,2922.0,452.5
2021-10-17,2068.0,2068.0,2979.0,455.5
2021-10-29,2084.0,2083.0,2973.0,445.0
2021-11-10,1999.0,1999.0,2997.0,499.0
2021-11-22,1575.0,1575.0,1575.0,0.0
2021-12-16,1575.0,1575.0,1575.0,0.0
2021-12-28,1575.0,1575.0,1575.0,0.0
2022-01-09,1575.0,1575.0,1575.0,0.0
2022-01-21,1575.0,1575.0,1575.0,0.0
2022-02-02,1575.0,1575.0,1575.0,0.0
2022-02-14,1575.0,1575.0,1575.0,0.0
2022-02-26,1575.0,1575.0,1575.0,0.0
2022-03-10,1575.0,1575.0,1575.0,0.0
2022-03-22,1575.0,1575.0,1575.0,0.0
2022-04-03,1575.0,1575.0,1575.0,0.0
2022-04-15,1575.0,1575.0,1575.0,0.0
2022-04-27,1575.0,1575.0,1577.0,1.0
2022-05-09,1575.0,1575.0,1577.0,1.0
2022-05-21,1595.0,1591.0,1600.0,4.5
2022-06-02,1992.0,1836.0,2072.0,118.0
2022-06-14,1901.0,1857.0,2066.0,104.5
2022-06-26,2060.0,2016.0,2124.0,54.0
2022-07-08,2103.0,2088.0,2194.0,53.0
2022-07-20,2243.0,2188.0,2312.0,62.0
2022-08-01,2205.0,2180.0,2269.0,44.5
2022-08-13,2226.0,2196.0,2282.0,43.0
2022-08-25,2251.0,2209.0,2376.0,83.5
2022-09-06,2464.0,2372.0,2702.0,165.0
2022-09-18,2007.0,2007.0,2878.0,435.5
2022-09-30,1970.0,1966.0,2928.0,481.0
2022-10-12,1912.0,1875.0,2920.0,522.5
2022-10-24,1578.0,1578.0,1578.0,0.0
2022-11-05,1575.0,1575.0,1575.0,0.0
2022-11-17,1575.0,1575.0,1575.0,0.0
2022-11-29,1575.0,1575.0,1575.0,0.0
2022-12-11,1575.0,1575.0,1575.0,0.0
2022-12-23,1575.0,1575.0,1575.0,0.0
2023-01-04,1575.0,1575.0,1575.0,0.0
2023-01-16,1575.0,1575.0,1575.0,0.0
2023-01-28,1575.0,1575.0,1575.0,0.0
2023-02-09,1575.0,1575.0,1575.0,0.0
2023-02-21,1575.0,1575.0,1575.0,0.0
2023-03-05,1575.0,1575.0,1575.0,0.0
2023-03-17,1575.0,1575.0,1575.0,0.0
2023-03-29,1575.0,1575.0,1575.0,0.0
2023-04-10,1575.0,1575.0,1575.0,0.0
2023-04-22,1575.0,1575.0,1575.0,0.0
2023-05-04,1575.0,1575.0,1575.0,0.0
2023-05-16,1584.0,1582.0,1591.0,4.5
2023-05-28,1772.0,1731.0,1901.0,85.0
2023-06-09,1823.0,1807.0,2009.0,101.0
2023-06-21,1891.0,1856.0,2058.0,101.0
2023-07-03,2025.0,1984.0,2109.0,62.5
2023-07-15,2126.0,2093.0,2172.0,39.5
2023-07-27,2213.0,2176.0,2251.0,37.5
2023-08-08,2221.0,2191.0,2274.0,41.5
2023-09-01,1956.0,1929.0,2095.0,83.0
2023-09-13,2325.0,2206.0,2719.0,256.5
2023-09-25,2146.0,2117.0,2833.0,358.0
2023-10-07,1798.0,1791.0,2869.0,539.0
2023-10-19,1992.0,1989.0,2897.0,454.0
2023-10-31,1995.0,1992.0,2875.0,441.5
2023-11-12,1591.0,1591.0,1591.0,0.0
2023-11-24,1577.0,1577.0,1577.0,0.0
2023-12-06,1575.0,1575.0,1575.0,0.0
2023-12-18,1575.0,1575.0,1575.0,0.0
2023-12-30,1575.0,1575.0,1575.0,0.0
2024-01-11,1575.0,1575.0,1575.0,0.0
2024-02-16,1575.0,1575.0,1575.0,0.0
2024-02-28,1575.0,1575.0,1575.0,0.0
2024-03-11,1575.0,1575.0,1575.0,0.0
2024-03-23,1575.0,1575.0,1575.0,0.0
2024-04-04,1575.0,1575.0,1575.0,0.0
2024-04-16,1575.0,1575.0,1575.0,0.0
2024-04-28,1575.0,1575.0,1575.0,0.0
2024-05-10,1575.0,1575.0,1575.0,0.0
2024-05-22,1575.0,1575.0,1575.0,0.0
2024-06-03,1907.0,1841.0,1955.0,57.0
2024-06-15,1943.0,1891.0,2049.0,79.0
2024-06-27,2037.0,1990.0,2082.0,46.0
2024-07-09,2142.0,2113.0,2193.0,40.0
2024-07-21,2269.0,2220.0,2334.0,57.0
2024-08-02,2284.0,2158.0,2506.0,174.0
2024-08-14,2232.0,2204.0,2669.0,232.5
2024-08-26,2279.0,2232.0,2729.0,248.5
2024-09-07,2526.0,2483.0,2789.0,153.0
2024-09-19,2164.0,2153.0,2729.0,288.0
2024-10-01,2167.0,2158.0,2917.0,379.5
2024-10-25,2520.0,2503.0,2974.0,235.5
2024-11-06,1599.0,1599.0,1599.0,0.0
2024-11-18,1575.0,1575.0,1575.0,0.0
2024-11-30,1575.0,1575.0,1575.0,0.0
2024-12-12,1575.0,1575.0,1575.0,0.0
2024-12-24,1575.0,1575.0,1575.0,0.0
