Elev_m,area_m2
1575,40000.0
1585,30000.0
1595,70000.0
1605,50000.0
1615,50000.0
1625,80000.0
1635,60000.0
1645,60000.0
1655,120000.0
1665,70000.0
1675,80000.0
1685,50000.0
1695,60000.0
1705,40000.0
1715,40000.0
1725,60000.0
1735,70000.0
1745,40000.0
1755,30000.0
1765,50000.0
1775,60000.0
1785,70000.0
1795,80000.0
1805,100000.0
1815,110000.0
1825,120000.0
1835,120000.0
1845,120000.0
1855,180000.0
1865,180000.0
1875,130000.0
1885,160000.0
1895,120000.0
1905,250000.0
1915,190000.0
1925,170000.0
1935,250000.0
1945,260000.0
1955,230000.0
1965,280000.0
1975,350000.0
1985,330000.0
1995,310000.0
2005,340000.0
2015,350000.0
2025,390000.0
2035,410000.0
2045,450000.0
2055,470000.0
2065,540000.0
2075,500000.0
2085,420000.0
2095,480000.0
2105,440000.0
2115,330000.0
2125,330000.0
2135,400000.0
2145,510000.0
2155,360000.0
2165,330000.0
2175,380000.0
2185,260000.0
2195,380000.0
2205,440000.0
2215,350000.0
2225,450000.0
2235,410000.0
2245,400000.0
2255,300000.0
2265,260000.0
2275,410000.0
2285,370000.0
2295,250000.0
2305,270000.0
2315,190000.0
2325,200000.0
2335,260000.0
2345,240000.0
2355,250000.0
2365,160000.0
2375,190000.0
2385,290000.0
2395,150000.0
2405,210000.0
2415,210000.0
2425,230000.0
2435,140000.0
2445,160000.0
2455,190000.0
2465,180000.0
2475,190000.0
2485,190000.0
2495,200000.0
2505,200000.0
2515,220000.0
2525,190000.0
2535,230000.0
2545,160000.0
2555,210000.0
2565,280000.0
2575,210000.0
2585,200000.0
2595,240000.0
2605,180000.0
2615,180000.0
2625,130000.0
2635,200000.0
2645,160000.0
2655,250000.0
2665,200000.0
2675,230000.0
2685,150000.0
2695,240000.0
2705,200000.0
2715,170000.0
2725,300000.0
2735,230000.0
2745,170000.0
2755,240000.0
2765,140000.0
2775,260000.0
2785,220000.0
2795,250000.0
2805,180000.0
2815,160000.0
2825,100000.0
2835,200000.0
2845,110000.0
2855,150000.0
2865,150000.0
2875,190000.0
2885,140000.0
2895,210000.0
2905,110000.0
2915,200000.0
2925,140000.0
2935,110000.0
2945,80000.0
2955,40000.0
2965,40000.0
2975,60000.0
2985,20000.0
2995,20000.0
3005,40000.0
3015,10000.0
3025,20000.0
3035,0.0
3045,0.0
3055,10000.0
