Elev_m,area_m2
1601.5,290000.0
1646.0,300000.0
1692.5,310000.0
1748.5,290000.0
1795.5,300000.0
1827.5,300000.0
1850.0,300000.0
1869.5,300000.0
1890.0,310000.0
1907.5,290000.0
1922.0,300000.0
1936.5,320000.0
1949.0,300000.0
1960.5,290000.0
1971.0,300000.0
1980.0,290000.0
1988.5,310000.0
1998.0,290000.0
2007.5,340000.0
2016.0,260000.0
2024.0,310000.0
2032.0,330000.0
2039.5,290000.0
2046.5,320000.0
2053.0,290000.0
2059.5,300000.0
2065.0,280000.0
2069.5,300000.0
2075.5,290000.0
2082.5,310000.0
2089.5,280000.0
2096.0,300000.0
2102.5,340000.0
2109.5,270000.0
2118.0,310000.0
2127.5,310000.0
2135.5,270000.0
2141.5,300000.0
2148.0,340000.0
2155.5,270000.0
2164.0,310000.0
2172.5,280000.0
2181.5,350000.0
2191.0,280000.0
2199.5,350000.0
2207.0,240000.0
2214.5,330000.0
2222.5,290000.0
2229.0,280000.0
2235.5,280000.0
2242.5,300000.0
2250.5,320000.0
2261.5,290000.0
2271.5,300000.0
2279.0,290000.0
2287.0,320000.0
2297.5,290000.0
2310.0,290000.0
2323.5,320000.0
2337.0,280000.0
2348.0,300000.0
2362.0,320000.0
2377.5,280000.0
2390.0,310000.0
2404.5,300000.0
2420.5,300000.0
2436.0,290000.0
2453.0,300000.0
2470.5,310000.0
2486.5,290000.0
2501.0,300000.0
2516.5,330000.0
2530.5,300000.0
2545.0,270000.0
2560.0,310000.0
2572.0,300000.0
2585.5,290000.0
2600.5,300000.0
2616.5,300000.0
2634.5,300000.0
2651.5,330000.0
2665.5,270000.0
2680.5,310000.0
2695.0,300000.0
2709.5,310000.0
2723.5,290000.0
2735.0,310000.0
2748.0,300000.0
2764.0,290000.0
2779.5,300000.0
2792.0,290000.0
2805.5,320000.0
2824.5,280000.0
2846.0,300000.0
2865.0,310000.0
2884.0,290000.0
2903.0,310000.0
2921.0,290000.0
2951.5,300000.0
3014.0,150000.0
