,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2019-03-14,1345.0,1345.0,1346.0,0.5
2019-03-26,1345.0,1345.0,1347.0,1.0
2019-04-07,1345.0,1345.0,1346.0,0.5
2019-04-19,1345.0,1345.0,1345.0,0.0
2019-05-01,1345.0,1345.0,1345.0,0.0
2019-05-13,1349.0,1345.0,1356.0,5.5
2019-05-25,2447.0,2382.0,2512.0,65.0
2019-06-06,2536.0,2483.0,2583.0,50.0
2019-06-18,2734.0,2691.0,2800.0,54.5
2019-06-30,3149.0,3107.0,3197.0,45.0
2019-07-12,3154.0,3118.0,3196.0,39.0
2019-07-24,3009.0,2922.0,3197.0,137.5
2019-08-05,3162.0,3130.0,3197.0,33.5
2019-08-17,3060.0,2990.0,3197.0,103.5
2019-08-29,3047.0,2979.0,3162.0,91.5
2019-09-10,3158.0,3146.0,3175.0,14.5
2019-09-22,2268.0,1789.0,2543.0,377.0
2019-10-04,2065.0,1420.0,2340.0,460.0
2019-10-16,1844.0,1346.0,2051.0,352.5
2019-10-28,2017.0,1548.0,2263.0,357.5
2019-11-09,1565.0,1345.0,1718.0,186.5
2019-11-21,1461.0,1345.0,1553.0,104.0
2019-12-03,1398.0,1345.0,1445.0,50.0
2019-12-15,1361.0,1345.0,1393.0,24.0
2019-12-27,1353.0,1345.0,1374.0,14.5
2020-01-08,1348.0,1345.0,1350.0,2.5
2020-01-20,1346.0,1345.0,1349.0,2.0
2020-02-01,1345.0,1345.0,1347.0,1.0
2020-02-13,1346.0,1345.0,1349.0,2.0
2020-02-25,1346.0,1345.0,1349.0,2.0
2020-03-08,1347.0,1345.0,1349.0,2.0
2020-03-20,1346.0,1345.0,1348.0,1.5
2020-04-01,1345.0,1345.0,1347.0,1.0
2020-04-13,1346.0,1345.0,1348.0,1.5
2020-04-25,1345.0,1345.0,1345.0,0.0
2020-05-07,1345.0,1345.0,1347.0,1.0
2020-05-19,2011.0,1721.0,2202.0,240.5
2020-05-31,2476.0,2421.0,2527.0,53.0
2020-06-12,2565.0,2526.0,2615.0,44.5
2020-06-24,2655.0,2611.0,2716.0,52.5
2020-07-06,2836.0,2777.0,2945.0,84.0
2020-07-18,2817.0,2762.0,2923.0,80.5
2020-07-30,3047.0,2986.0,3137.0,75.5
2020-08-11,2807.0,2753.0,2890.0,68.5
2020-08-23,2748.0,2698.0,2825.0,63.5
2020-09-04,2678.0,2625.0,2757.0,66.0
2020-09-16,2263.0,1572.0,2584.0,506.0
2020-09-28,2144.0,1390.0,2439.0,524.5
2020-10-10,2065.0,1374.0,2346.0,486.0
2020-10-22,1980.0,1347.0,2247.0,450.0
2020-11-03,1912.0,1346.0,2137.0,395.5
2020-11-15,1818.0,1345.0,2022.0,338.5
2020-11-27,1691.0,1345.0,1879.0,267.0
2020-12-09,1533.0,1345.0,1672.0,163.5
2020-12-21,1422.0,1345.0,1481.0,68.0
2021-01-02,1347.0,1345.0,1349.0,2.0
2021-01-14,1345.0,1345.0,1345.0,0.0
2021-01-26,1345.0,1345.0,1345.0,0.0
2021-02-07,1345.0,1345.0,1347.0,1.0
2021-02-19,1345.0,1345.0,1347.0,1.0
2021-03-03,1346.0,1345.0,1348.0,1.5
2021-03-15,1345.0,1345.0,1347.0,1.0
2021-03-27,1345.0,1345.0,1345.0,0.0
2021-04-08,1345.0,1345.0,1346.0,0.5
2021-04-20,1345.0,1345.0,1345.0,0.0
2021-05-02,1345.0,1345.0,1345.0,0.0
2021-05-14,1460.0,1349.0,1548.0,99.5
2021-05-26,1748.0,1485.0,1914.0,214.5
2021-06-07,2152.0,2120.0,2184.0,32.0
2021-06-19,2801.0,2748.0,2890.0,71.0
2021-07-01,2963.0,2903.0,3051.0,74.0
2021-07-13,2834.0,2784.0,2914.0,65.0
2021-07-25,3100.0,3048.0,3197.0,74.5
2021-08-06,3149.0,3107.0,3197.0,45.0
2021-08-18,2999.0,2928.0,3127.0,99.5
2021-08-30,2979.0,2940.0,3031.0,45.5
2021-09-11,2722.0,2650.0,2876.0,113.0
2021-09-23,2756.0,2705.0,2848.0,71.5
2021-10-05,2177.0,1349.0,2499.0,575.0
2021-10-17,2123.0,1352.0,2411.0,529.5
2021-10-29,2059.0,1348.0,2340.0,496.0
2021-11-10,1986.0,1348.0,2254.0,453.0
2021-11-22,1926.0,1348.0,2155.0,403.5
2021-12-16,1663.0,1345.0,1839.0,247.0
2021-12-28,1490.0,1345.0,1600.0,127.5
2022-01-09,1367.0,1345.0,1410.0,32.5
2022-01-21,1346.0,1345.0,1348.0,1.5
2022-02-02,1345.0,1345.0,1346.0,0.5
2022-02-14,1345.0,1345.0,1345.0,0.0
2022-02-26,1345.0,1345.0,1345.0,0.0
2022-03-10,1345.0,1345.0,1345.0,0.0
2022-03-22,1345.0,1345.0,1345.0,0.0
2022-04-03,1345.0,1345.0,1345.0,0.0
2022-04-15,1345.0,1345.0,1345.0,0.0
2022-04-27,1345.0,1345.0,1345.0,0.0
2022-05-09,1345.0,1345.0,1346.0,0.5
2022-05-21,1481.0,1349.0,1577.0,114.0
2022-06-02,2513.0,2426.0,2590.0,82.0
2022-06-14,2702.0,2651.0,2775.0,62.0
2022-06-26,3012.0,2947.0,3124.0,88.5
2022-07-08,3147.0,3098.0,3197.0,49.5
2022-07-20,3137.0,3095.0,3188.0,46.5
2022-08-01,3136.0,3094.0,3188.0,47.0
2022-08-13,3081.0,3042.0,3147.0,52.5
2022-08-25,2900.0,2845.0,2987.0,71.0
2022-09-06,2761.0,2696.0,2880.0,92.0
2022-09-18,2246.0,1460.0,2575.0,557.5
2022-09-30,2181.0,1448.0,2493.0,522.5
2022-10-12,2117.0,1381.0,2401.0,510.0
2022-10-24,2042.0,1349.0,2320.0,485.5
2022-11-05,2022.0,1357.0,2300.0,471.5
2022-11-17,1980.0,1352.0,2244.0,446.0
2022-11-29,1931.0,1348.0,2160.0,406.0
2022-12-11,1860.0,1348.0,2072.0,362.0
2022-12-23,1765.0,1346.0,1962.0,308.0
2023-01-04,1596.0,1346.0,1760.0,207.0
2023-01-16,1447.0,1346.0,1529.0,91.5
2023-01-28,1352.0,1345.0,1371.0,13.0
2023-02-09,1346.0,1345.0,1349.0,2.0
2023-02-21,1346.0,1345.0,1348.0,1.5
2023-03-05,1345.0,1345.0,1347.0,1.0
2023-03-17,1345.0,1345.0,1345.0,0.0
2023-03-29,1345.0,1345.0,1345.0,0.0
2023-04-10,1345.0,1345.0,1345.0,0.0
2023-04-22,1345.0,1345.0,1345.0,0.0
2023-05-04,1345.0,1345.0,1345.0,0.0
2023-05-16,1407.0,1347.0,1452.0,52.5
2023-05-28,1932.0,1695.0,2066.0,185.5
2023-06-09,2566.0,2524.0,2618.0,47.0
2023-06-21,2807.0,2750.0,2900.0,75.0
2023-07-03,2919.0,2851.0,3002.0,75.5
2023-07-15,3166.0,3146.0,3197.0,25.5
2023-07-27,3137.0,3094.0,3197.0,51.5
2023-08-08,3165.0,3137.0,3196.0,29.5
2023-09-01,3092.0,3038.0,3175.0,68.5
2023-09-13,2695.0,2598.0,2998.0,200.0
2023-09-25,3021.0,2981.0,3074.0,46.5
2023-10-07,2213.0,1544.0,2518.0,487.0
2023-10-19,2094.0,1400.0,2370.0,485.0
2023-10-31,2032.0,1383.0,2309.0,463.0
2023-11-12,1921.0,1350.0,2147.0,398.5
2023-11-24,1808.0,1349.0,2010.0,330.5
2023-12-06,1643.0,1347.0,1810.0,231.5
2023-12-18,1471.0,1345.0,1568.0,111.5
2023-12-30,1424.0,1345.0,1484.0,69.5
2024-01-11,1374.0,1345.0,1418.0,36.5
2024-02-16,1349.0,1346.0,1358.0,6.0
2024-02-28,1349.0,1346.0,1358.0,6.0
2024-03-11,1349.0,1345.0,1356.0,5.5
2024-03-23,1348.0,1345.0,1351.0,3.0
2024-04-04,1346.0,1345.0,1349.0,2.0
2024-04-16,1347.0,1345.0,1349.0,2.0
2024-04-28,1350.0,1345.0,1361.0,8.0
2024-05-10,1364.0,1345.0,1399.0,27.0
2024-05-22,1484.0,1354.0,1578.0,112.0
2024-06-03,2119.0,1932.0,2269.0,168.5
2024-06-15,2733.0,2687.0,2800.0,56.5
2024-06-27,2934.0,2847.0,3085.0,119.0
2024-07-09,3074.0,3019.0,3151.0,66.0
2024-07-21,3077.0,3019.0,3158.0,69.5
2024-08-02,3053.0,2997.0,3148.0,75.5
2024-08-14,3085.0,3029.0,3180.0,75.5
2024-08-26,2996.0,2919.0,3108.0,94.5
2024-09-07,3046.0,3012.0,3081.0,34.5
2024-09-19,2911.0,2855.0,2984.0,64.5
2024-10-01,2234.0,1495.0,2553.0,529.0
2024-10-25,2034.0,1361.0,2312.0,475.5
2024-11-06,1955.0,1366.0,2199.0,416.5
2024-11-18,1799.0,1357.0,1998.0,320.5
2024-11-30,1664.0,1354.0,1836.0,241.0
2024-12-12,1541.0,1349.0,1681.0,166.0
2024-12-24,1454.0,1347.0,1541.0,97.0
