Elev_m,area_m2
1345,170000.0
1355,120000.0
1365,110000.0
1375,80000.0
1385,110000.0
1395,110000.0
1405,90000.0
1415,130000.0
1425,140000.0
1435,170000.0
1445,190000.0
1455,160000.0
1465,130000.0
1475,170000.0
1485,150000.0
1495,170000.0
1505,180000.0
1515,190000.0
1525,180000.0
1535,180000.0
1545,200000.0
1555,190000.0
1565,190000.0
1575,160000.0
1585,170000.0
1595,210000.0
1605,200000.0
1615,180000.0
1625,190000.0
1635,210000.0
1645,220000.0
1655,170000.0
1665,290000.0
1675,280000.0
1685,260000.0
1695,270000.0
1705,240000.0
1715,290000.0
1725,340000.0
1735,320000.0
1745,240000.0
1755,250000.0
1765,300000.0
1775,340000.0
1785,400000.0
1795,330000.0
1805,350000.0
1815,270000.0
1825,330000.0
1835,360000.0
1845,390000.0
1855,410000.0
1865,330000.0
1875,370000.0
1885,340000.0
1895,360000.0
1905,410000.0
1915,500000.0
1925,480000.0
1935,650000.0
1945,620000.0
1955,630000.0
1965,570000.0
1975,670000.0
1985,580000.0
1995,630000.0
2005,550000.0
2015,590000.0
2025,640000.0
2035,540000.0
2045,570000.0
2055,590000.0
2065,650000.0
2075,550000.0
2085,540000.0
2095,510000.0
2105,650000.0
2115,590000.0
2125,530000.0
2135,890000.0
2145,820000.0
2155,710000.0
2165,630000.0
2175,900000.0
2185,740000.0
2195,630000.0
2205,620000.0
2215,660000.0
2225,700000.0
2235,880000.0
2245,790000.0
2255,860000.0
2265,890000.0
2275,950000.0
2285,870000.0
2295,1040000.0
2305,970000.0
2315,1270000.0
2325,990000.0
2335,1050000.0
2345,1040000.0
2355,1270000.0
2365,1010000.0
2375,1020000.0
2385,1010000.0
2395,930000.0
2405,1040000.0
2415,850000.0
2425,1080000.0
2435,890000.0
2445,880000.0
2455,960000.0
2465,850000.0
2475,980000.0
2485,950000.0
2495,1040000.0
2505,1020000.0
2515,970000.0
2525,980000.0
2535,1230000.0
2545,980000.0
2555,1400000.0
2565,1050000.0
2575,940000.0
2585,840000.0
2595,990000.0
2605,840000.0
2615,830000.0
2625,760000.0
2635,710000.0
2645,680000.0
2655,670000.0
2665,530000.0
2675,640000.0
2685,480000.0
2695,460000.0
2705,500000.0
2715,560000.0
2725,370000.0
2735,400000.0
2745,350000.0
2755,280000.0
2765,280000.0
2775,320000.0
2785,270000.0
2795,310000.0
2805,190000.0
2815,300000.0
2825,130000.0
2835,170000.0
2845,210000.0
2855,190000.0
2865,150000.0
2875,140000.0
2885,150000.0
2895,120000.0
2905,80000.0
2915,140000.0
2925,120000.0
2935,80000.0
2945,150000.0
2955,100000.0
2965,110000.0
2975,60000.0
2985,100000.0
2995,100000.0
3005,80000.0
3015,50000.0
3025,60000.0
3035,60000.0
3045,100000.0
3055,80000.0
3065,30000.0
3075,60000.0
3085,40000.0
3095,90000.0
3105,50000.0
3115,20000.0
3125,30000.0
3135,30000.0
3145,40000.0
3155,30000.0
3165,50000.0
3175,30000.0
3185,20000.0
3195,20000.0
