,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2021-07-25,1900.0,1825.0,2019.0,97.0
2021-08-06,1968.0,1837.0,2114.0,138.5
2021-08-18,1876.0,1842.0,2026.0,92.0
2021-08-30,1995.0,1876.0,2274.0,199.0
2021-09-11,1934.0,1831.0,2352.0,260.5
2021-09-23,2274.0,2246.0,2712.0,233.0
2021-10-05,2307.0,2306.0,2892.0,293.0
2021-10-17,1663.0,1661.0,2802.0,570.5
2021-10-29,1076.0,1076.0,1076.0,0.0
2021-11-10,1076.0,1076.0,1076.0,0.0
2021-11-22,1076.0,1076.0,1076.0,0.0
2021-12-16,1071.0,1071.0,1071.0,0.0
2021-12-28,1073.0,1073.0,1073.0,0.0
2022-01-09,1071.0,1071.0,1071.0,0.0
2022-01-21,1071.0,1071.0,1071.0,0.0
2022-02-02,1071.0,1071.0,1071.0,0.0
2022-02-14,1071.0,1071.0,1071.0,0.0
2022-02-26,1071.0,1071.0,1071.0,0.0
2022-03-10,1071.0,1071.0,1071.0,0.0
2022-03-22,1071.0,1071.0,1071.0,0.0
2022-04-03,1071.0,1071.0,1071.0,0.0
2022-04-15,1071.0,1071.0,1071.0,0.0
2022-04-27,1073.0,1073.0,1073.0,0.0
2022-05-09,1240.0,1221.0,1291.0,35.0
2022-05-21,1332.0,1313.0,1426.0,56.5
2022-06-02,1468.0,1431.0,2041.0,305.0
2022-06-14,1645.0,1589.0,2014.0,212.5
2022-06-26,1838.0,1799.0,2166.0,183.5
2022-07-08,1963.0,1887.0,2068.0,90.5
2022-07-20,1806.0,1748.0,1919.0,85.5
2022-08-01,2003.0,1909.0,2200.0,145.5
2022-08-13,1885.0,1835.0,2093.0,129.0
2022-08-25,1940.0,1849.0,2229.0,190.0
2022-09-06,2176.0,2082.0,2570.0,244.0
2022-09-18,2237.0,2170.0,2675.0,252.5
2022-09-30,1813.0,1727.0,2654.0,463.5
2022-10-12,1684.0,1558.0,2386.0,414.0
2022-10-24,1844.0,1801.0,2830.0,514.5
2022-11-05,1577.0,1574.0,2819.0,622.5
2022-11-17,1805.0,1804.0,2772.0,484.0
2022-11-29,1076.0,1076.0,1076.0,0.0
2022-12-11,1076.0,1076.0,1076.0,0.0
2022-12-23,1078.0,1078.0,1078.0,0.0
2023-01-04,1071.0,1071.0,1071.0,0.0
2023-01-16,1071.0,1071.0,1071.0,0.0
2023-01-28,1073.0,1073.0,1073.0,0.0
2023-02-09,1071.0,1071.0,1071.0,0.0
2023-02-21,1071.0,1071.0,1071.0,0.0
2023-03-05,1071.0,1071.0,1071.0,0.0
2023-03-17,1071.0,1071.0,1071.0,0.0
2023-03-29,1071.0,1071.0,1071.0,0.0
2023-04-10,1071.0,1071.0,1071.0,0.0
2023-04-22,1071.0,1071.0,1071.0,0.0
2023-05-04,1073.0,1073.0,1073.0,0.0
2023-05-16,1269.0,1253.0,1343.0,45.0
2023-05-28,1386.0,1354.0,1538.0,92.0
2023-06-09,1520.0,1479.0,2048.0,284.5
2023-06-21,1697.0,1629.0,1909.0,140.0
2023-07-03,1840.0,1798.0,2042.0,122.0
2023-07-15,1929.0,1862.0,2023.0,80.5
2023-07-27,2040.0,1932.0,2145.0,106.5
2023-08-08,2046.0,1940.0,2156.0,108.0
2023-09-01,2030.0,1915.0,2221.0,153.0
2023-09-13,1727.0,1680.0,2587.0,453.5
2023-09-25,2566.0,2539.0,3191.0,326.0
2023-10-07,1315.0,1267.0,1926.0,329.5
2023-10-19,1752.0,1734.0,2902.0,584.0
2023-10-31,1156.0,1156.0,1156.0,0.0
2023-11-12,1111.0,1111.0,1111.0,0.0
2023-11-24,1081.0,1081.0,1081.0,0.0
2023-12-06,1076.0,1076.0,1076.0,0.0
2023-12-18,1073.0,1073.0,1073.0,0.0
2023-12-30,1073.0,1073.0,1073.0,0.0
2024-01-11,1071.0,1071.0,1071.0,0.0
2024-02-16,1071.0,1071.0,1071.0,0.0
2024-02-28,1071.0,1071.0,1071.0,0.0
2024-03-11,1071.0,1071.0,1071.0,0.0
2024-03-23,1071.0,1071.0,1071.0,0.0
2024-04-04,1071.0,1071.0,1071.0,0.0
2024-04-16,1071.0,1071.0,1071.0,0.0
2024-04-28,1076.0,1076.0,1076.0,0.0
2024-05-10,1088.0,1088.0,1088.0,0.0
2024-05-22,1497.0,1413.0,1633.0,110.0
2024-06-03,1576.0,1539.0,1812.0,136.5
2024-06-15,1695.0,1646.0,2188.0,271.0
2024-06-27,1878.0,1826.0,2162.0,168.0
2024-07-09,1947.0,1867.0,2054.0,93.5
2024-07-21,2090.0,1990.0,2209.0,109.5
2024-08-02,1892.0,1822.0,2087.0,132.5
2024-08-14,2052.0,1886.0,2288.0,201.0
2024-08-26,2165.0,1814.0,2580.0,383.0
2024-09-07,2125.0,1889.0,2867.0,489.0
2024-09-19,2082.0,1920.0,2777.0,428.5
2024-10-01,2590.0,2587.0,2960.0,186.5
2024-10-25,1122.0,1122.0,1122.0,0.0
2024-11-06,1106.0,1106.0,1106.0,0.0
2024-11-18,1071.0,1071.0,1071.0,0.0
2024-11-30,1071.0,1071.0,1071.0,0.0
2024-12-12,1071.0,1071.0,1071.0,0.0
2024-12-24,1076.0,1076.0,1076.0,0.0
