,snowline_area_m2,snowline_area_min_m2,snowline_area_max_m2,snowline_area_diff_mean_m2
2019-07-24,9110000,8190000,10180000,995000.0
2019-08-05,9960000,8620000,11760000,1570000.0
2019-08-17,8440000,7650000,12570000,2460000.0
2019-08-29,9160000,8370000,28220000,9925000.0
2019-09-10,9500000,8050000,26300000,9125000.0
2019-09-22,4120000,3070000,15180000,6055000.0
2019-10-04,9100000,8130000,18770000,5320000.0
2019-10-16,8050000,7920000,11950000,2015000.0
2019-10-28,3640000,1240000,8420000,3590000.0
2019-11-09,10000,10000,10000,0.0
2019-11-21,0,0,0,0.0
2019-12-03,0,0,0,0.0
2019-12-15,0,0,0,0.0
2019-12-27,0,0,0,0.0
2020-01-08,0,0,0,0.0
2020-01-20,0,0,0,0.0
2020-02-01,0,0,0,0.0
2020-02-13,0,0,0,0.0
2020-02-25,0,0,0,0.0
2020-03-08,0,0,0,0.0
2020-03-20,0,0,0,0.0
2020-04-01,0,0,0,0.0
2020-04-13,0,0,0,0.0
2020-04-25,0,0,320000,160000.0
2020-05-07,100000,60000,810000,375000.0
2020-05-19,2550000,2050000,7340000,2645000.0
2020-05-31,4540000,3970000,7690000,1860000.0
2020-06-12,6880000,6100000,10560000,2230000.0
2020-06-24,7380000,6710000,9930000,1610000.0
2020-07-06,8630000,8070000,9520000,725000.0
2020-07-18,9450000,8840000,11500000,1330000.0
2020-07-30,9930000,9380000,10710000,665000.0
2020-08-11,9230000,8580000,12000000,1710000.0
2020-08-23,9770000,8920000,13040000,2060000.0
2020-09-04,7570000,6500000,14200000,3850000.0
2020-09-16,14250000,13120000,19130000,3005000.0
2020-09-28,9270000,8180000,18400000,5110000.0
2020-10-10,10040000,9610000,20180000,5285000.0
2020-10-22,10380000,10290000,22430000,6070000.0
2020-11-03,10000,10000,10000,0.0
2020-11-15,0,0,0,0.0
2020-11-27,0,0,0,0.0
2020-12-09,0,0,0,0.0
2020-12-21,20000,20000,20000,0.0
2021-01-02,0,0,0,0.0
2021-01-14,0,0,0,0.0
2021-01-26,0,0,0,0.0
2021-02-07,0,0,0,0.0
2021-02-19,0,0,0,0.0
2021-03-03,0,0,0,0.0
2021-03-15,0,0,0,0.0
2021-03-27,0,0,0,0.0
2021-04-08,0,0,0,0.0
2021-04-20,630000,150000,1110000,480000.0
2021-05-02,670000,630000,700000,35000.0
2021-05-14,560000,530000,570000,20000.0
2021-05-26,7410000,5650000,9450000,1900000.0
2021-06-07,4540000,3870000,8120000,2125000.0
2021-06-19,6040000,5330000,7690000,1180000.0
2021-07-01,8500000,7800000,10460000,1330000.0
2021-07-13,8250000,7440000,10550000,1555000.0
2021-07-25,8750000,7950000,10010000,1030000.0
2021-08-06,10070000,9100000,11280000,1090000.0
2021-08-18,9140000,8500000,10740000,1120000.0
2021-08-30,9450000,8360000,12980000,2310000.0
2021-09-11,8320000,7090000,13560000,3235000.0
2021-09-23,10470000,7080000,19710000,6315000.0
2021-10-05,16810000,16180000,22810000,3315000.0
2021-10-17,10320000,10270000,23780000,6755000.0
2021-10-29,10000,10000,10000,0.0
2021-11-10,0,0,0,0.0
2021-11-22,0,0,0,0.0
2021-12-16,0,0,0,0.0
2021-12-28,0,0,0,0.0
2022-01-09,0,0,0,0.0
2022-01-21,0,0,0,0.0
2022-02-02,0,0,0,0.0
2022-02-14,0,0,0,0.0
2022-02-26,0,0,0,0.0
2022-03-10,0,0,0,0.0
2022-03-22,0,0,0,0.0
2022-04-03,0,0,0,0.0
2022-04-15,0,0,0,0.0
2022-04-27,190000,70000,330000,130000.0
2022-05-09,0,0,620000,310000.0
2022-05-21,2410000,1850000,2960000,555000.0
2022-06-02,5620000,4740000,13820000,4540000.0
2022-06-14,6570000,5950000,9500000,1775000.0
2022-06-26,8430000,7900000,10900000,1500000.0
2022-07-08,9110000,8390000,10380000,995000.0
2022-07-20,5850000,5430000,6610000,590000.0
2022-08-01,10070000,9480000,11020000,770000.0
2022-08-13,9560000,9180000,12280000,1550000.0
2022-08-25,8690000,7870000,13520000,2825000.0
2022-09-06,10770000,7810000,19470000,5830000.0
2022-09-18,9340000,8600000,20950000,6175000.0
2022-09-30,3800000,2480000,14840000,6180000.0
2022-10-12,4640000,2610000,11660000,4525000.0
2022-10-24,8980000,7810000,17580000,4885000.0
2022-11-05,10280000,10190000,24140000,6975000.0
2022-11-17,10400000,10330000,23660000,6665000.0
2022-11-29,10440000,10410000,24480000,7035000.0
2022-12-11,0,0,0,0.0
2022-12-23,0,0,0,0.0
2023-01-04,0,0,0,0.0
2023-01-16,0,0,0,0.0
2023-01-28,0,0,0,0.0
2023-02-09,0,0,0,0.0
2023-02-21,0,0,0,0.0
2023-03-05,0,0,0,0.0
2023-03-17,0,0,0,0.0
2023-03-29,0,0,0,0.0
2023-04-10,0,0,0,0.0
2023-04-22,0,0,0,0.0
2023-05-04,0,0,250000,125000.0
2023-05-16,990000,340000,1890000,775000.0
2023-05-28,4180000,3140000,7090000,1975000.0
2023-06-09,6490000,5830000,11080000,2625000.0
2023-06-21,7040000,6460000,10460000,2000000.0
2023-07-03,8870000,8380000,11390000,1505000.0
2023-07-15,8840000,8130000,10770000,1320000.0
2023-07-27,9660000,9000000,10500000,750000.0
2023-08-08,9580000,8800000,10620000,910000.0
2023-09-01,7850000,6890000,10170000,1640000.0
2023-09-13,8380000,6190000,18210000,6010000.0
2023-09-25,15220000,13920000,23020000,4550000.0
2023-10-07,2680000,1100000,12680000,5790000.0
2023-10-19,9940000,9520000,27660000,9070000.0
2023-10-31,10350000,10240000,27650000,8705000.0
2023-11-12,10380000,10320000,26880000,8280000.0
2023-11-24,10410000,10350000,26080000,7865000.0
2023-12-06,10430000,10390000,25370000,7490000.0
2023-12-18,0,0,0,0.0
2023-12-30,0,0,0,0.0
2024-01-11,0,0,0,0.0
2024-02-16,0,0,0,0.0
2024-02-28,10000,10000,10000,0.0
2024-03-11,0,0,0,0.0
2024-03-23,0,0,0,0.0
2024-04-04,0,0,0,0.0
2024-04-16,0,0,0,0.0
2024-04-28,10000,10000,10000,0.0
2024-05-10,0,0,0,0.0
2024-05-22,2560000,1620000,3500000,940000.0
2024-06-03,4090000,3060000,7000000,1970000.0
2024-06-15,7000000,6460000,11930000,2735000.0
2024-06-27,9020000,8420000,12180000,1880000.0
2024-07-09,9510000,9030000,10090000,530000.0
2024-07-21,9960000,9510000,11950000,1220000.0
2024-08-02,8120000,7730000,9700000,985000.0
2024-08-14,10860000,8810000,15410000,3300000.0
2024-08-26,8490000,7690000,14480000,3395000.0
2024-09-07,6750000,5240000,19670000,7215000.0
2024-09-19,13930000,11290000,23640000,6175000.0
2024-10-01,9970000,9580000,19290000,4855000.0
2024-10-25,10400000,10330000,25080000,7375000.0
2024-11-06,10000,10000,10000,0.0
2024-11-18,10000,10000,10000,0.0
2024-11-30,0,0,0,0.0
2024-12-12,0,0,0,0.0
2024-12-24,0,0,0,0.0
