Elev_m,area_m2
1185,0.0
1195,40000.0
1205,40000.0
1215,20000.0
1225,60000.0
1235,50000.0
1245,70000.0
1255,70000.0
1265,50000.0
1275,100000.0
1285,100000.0
1295,100000.0
1305,100000.0
1315,100000.0
1325,70000.0
1335,80000.0
1345,130000.0
1355,160000.0
1365,130000.0
1375,130000.0
1385,160000.0
1395,90000.0
1405,150000.0
1415,200000.0
1425,170000.0
1435,160000.0
1445,140000.0
1455,170000.0
1465,140000.0
1475,200000.0
1485,230000.0
1495,210000.0
1505,280000.0
1515,300000.0
1525,190000.0
1535,200000.0
1545,170000.0
1555,180000.0
1565,160000.0
1575,130000.0
1585,140000.0
1595,170000.0
1605,140000.0
1615,170000.0
1625,200000.0
1635,220000.0
1645,220000.0
1655,180000.0
1665,190000.0
1675,140000.0
1685,130000.0
1695,180000.0
1705,190000.0
1715,140000.0
1725,160000.0
1735,110000.0
1745,150000.0
1755,150000.0
1765,180000.0
1775,200000.0
1785,250000.0
1795,110000.0
1805,120000.0
1815,90000.0
1825,90000.0
1835,190000.0
1845,140000.0
1855,60000.0
1865,70000.0
1875,110000.0
1885,90000.0
1895,80000.0
1905,110000.0
1915,70000.0
1925,70000.0
1935,60000.0
1945,90000.0
1955,70000.0
1965,90000.0
1975,140000.0
1985,80000.0
1995,80000.0
2005,80000.0
2015,150000.0
2025,80000.0
2035,100000.0
2045,80000.0
2055,130000.0
2065,130000.0
2075,70000.0
2085,110000.0
2095,140000.0
2105,70000.0
2115,100000.0
2125,150000.0
2135,100000.0
2145,160000.0
2155,130000.0
2165,120000.0
2175,170000.0
2185,140000.0
2195,150000.0
2205,220000.0
2215,170000.0
2225,190000.0
2235,170000.0
2245,260000.0
2255,280000.0
2265,290000.0
2275,170000.0
2285,270000.0
2295,160000.0
2305,270000.0
2315,200000.0
2325,220000.0
2335,230000.0
2345,240000.0
2355,250000.0
2365,210000.0
2375,240000.0
2385,240000.0
2395,230000.0
2405,270000.0
2415,210000.0
2425,170000.0
2435,230000.0
2445,220000.0
2455,190000.0
2465,220000.0
2475,120000.0
2485,190000.0
2495,110000.0
2505,200000.0
2515,90000.0
2525,90000.0
2535,140000.0
2545,110000.0
2555,90000.0
2565,150000.0
2575,110000.0
2585,130000.0
2595,100000.0
2605,90000.0
2615,110000.0
2625,100000.0
2635,120000.0
2645,80000.0
2655,140000.0
2665,90000.0
2675,90000.0
2685,90000.0
2695,100000.0
2705,60000.0
2715,100000.0
2725,90000.0
2735,90000.0
2745,30000.0
2755,110000.0
2765,60000.0
2775,20000.0
2785,30000.0
2795,130000.0
2805,50000.0
2815,30000.0
2825,60000.0
2835,120000.0
2845,70000.0
2855,50000.0
2865,70000.0
2875,80000.0
2885,40000.0
2895,60000.0
2905,110000.0
2915,60000.0
2925,110000.0
2935,80000.0
2945,50000.0
2955,60000.0
2965,100000.0
2975,70000.0
2985,80000.0
2995,70000.0
3005,80000.0
3015,80000.0
3025,120000.0
3035,70000.0
3045,160000.0
3055,70000.0
3065,70000.0
3075,130000.0
3085,100000.0
3095,100000.0
3105,80000.0
3115,130000.0
3125,80000.0
3135,120000.0
3145,100000.0
3155,130000.0
3165,120000.0
3175,150000.0
3185,140000.0
3195,140000.0
3205,130000.0
3215,140000.0
3225,160000.0
3235,160000.0
3245,140000.0
3255,170000.0
3265,130000.0
3275,140000.0
3285,160000.0
3295,140000.0
3305,150000.0
3315,110000.0
3325,110000.0
3335,180000.0
3345,80000.0
3355,160000.0
3365,130000.0
3375,100000.0
3385,110000.0
3395,150000.0
3405,90000.0
3415,100000.0
3425,140000.0
3435,100000.0
3445,120000.0
3455,100000.0
3465,120000.0
3475,80000.0
3485,100000.0
3495,70000.0
3505,150000.0
3515,80000.0
3525,100000.0
3535,60000.0
3545,170000.0
3555,80000.0
3565,70000.0
3575,130000.0
3585,120000.0
3595,90000.0
3605,130000.0
3615,100000.0
3625,130000.0
3635,130000.0
3645,70000.0
3655,100000.0
3665,110000.0
3675,120000.0
3685,100000.0
3695,80000.0
3705,130000.0
3715,90000.0
3725,90000.0
3735,90000.0
3745,70000.0
3755,120000.0
3765,80000.0
3775,120000.0
3785,110000.0
3795,60000.0
3805,170000.0
3815,70000.0
3825,80000.0
3835,170000.0
3845,100000.0
3855,140000.0
3865,100000.0
3875,140000.0
3885,170000.0
3895,100000.0
3905,180000.0
3915,120000.0
3925,140000.0
3935,110000.0
3945,140000.0
3955,120000.0
3965,110000.0
3975,110000.0
3985,120000.0
3995,130000.0
4005,110000.0
4015,140000.0
4025,80000.0
4035,120000.0
4045,100000.0
4055,130000.0
4065,80000.0
4075,90000.0
4085,100000.0
4095,220000.0
4105,410000.0
4115,190000.0
4125,100000.0
4135,100000.0
4145,90000.0
4155,50000.0
4165,40000.0
4175,30000.0
4185,30000.0
4195,10000.0
