,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2018-11-14,1505.0,1180.0,1710.0,265.0
2018-11-26,1378.0,1192.0,1480.0,144.0
2018-12-08,1255.0,1191.0,1293.0,51.0
2018-12-20,1207.0,1180.0,1229.0,24.5
2019-01-01,1180.0,1180.0,1191.0,5.5
2019-01-13,1180.0,1180.0,1180.0,0.0
2019-01-25,1180.0,1180.0,1180.0,0.0
2019-02-06,1180.0,1180.0,1180.0,0.0
2019-02-18,1180.0,1180.0,1180.0,0.0
2019-03-02,1180.0,1180.0,1180.0,0.0
2019-03-14,1180.0,1180.0,1180.0,0.0
2019-03-26,1191.0,1180.0,1194.0,7.0
2019-04-07,1180.0,1180.0,1180.0,0.0
2019-04-19,1204.0,1191.0,1227.0,18.0
2019-05-01,1246.0,1180.0,1286.0,53.0
2019-05-13,1340.0,1180.0,1416.0,118.0
2019-05-25,2676.0,2611.0,2761.0,75.0
2019-06-06,2750.0,2690.0,2827.0,68.5
2019-06-18,3047.0,3000.0,3095.0,47.5
2019-06-30,3729.0,3665.0,3801.0,68.0
2019-07-12,3920.0,3895.0,3948.0,26.5
2019-07-24,3849.0,3823.0,3873.0,25.0
2019-08-05,3867.0,3848.0,3885.0,18.5
2019-08-17,3830.0,3807.0,3848.0,20.5
2019-08-29,3547.0,3420.0,3666.0,123.0
2019-09-10,3454.0,3351.0,3573.0,111.0
2019-09-22,3199.0,2845.0,3448.0,301.5
2019-10-04,2789.0,2488.0,3141.0,326.5
2019-10-16,2276.0,2119.0,2400.0,140.5
2019-10-28,2355.0,2225.0,2497.0,136.0
2019-11-09,1351.0,1192.0,1433.0,120.5
2019-11-21,1291.0,1180.0,1353.0,86.5
2019-12-03,1265.0,1180.0,1305.0,62.5
2019-12-15,1239.0,1180.0,1275.0,47.5
2019-12-27,1232.0,1191.0,1265.0,37.0
2020-01-08,1202.0,1180.0,1223.0,21.5
2020-01-20,1204.0,1180.0,1227.0,23.5
2020-02-01,1180.0,1180.0,1191.0,5.5
2020-02-13,1180.0,1180.0,1191.0,5.5
2020-02-25,1180.0,1180.0,1191.0,5.5
2020-03-08,1180.0,1180.0,1191.0,5.5
2020-03-20,1180.0,1180.0,1180.0,0.0
2020-04-01,1180.0,1180.0,1180.0,0.0
2020-04-13,1180.0,1180.0,1191.0,5.5
2020-04-25,1682.0,1655.0,1710.0,27.5
2020-05-07,1634.0,1564.0,1696.0,66.0
2020-05-19,2416.0,2354.0,2492.0,69.0
2020-05-31,2733.0,2667.0,2828.0,80.5
2020-06-12,2836.0,2767.0,2899.0,66.0
2020-06-24,3036.0,2987.0,3078.0,45.5
2020-07-06,3358.0,3318.0,3401.0,41.5
2020-07-18,3218.0,3184.0,3248.0,32.0
2020-07-30,3501.0,3456.0,3544.0,44.0
2020-08-11,3184.0,3144.0,3220.0,38.0
2020-08-23,3120.0,3062.0,3171.0,54.5
2020-09-04,3050.0,3000.0,3100.0,50.0
2020-09-16,2951.0,2859.0,3032.0,86.5
2020-09-28,2690.0,2534.0,2926.0,196.0
2020-10-10,2686.0,2563.0,2872.0,154.5
2020-10-22,2832.0,2791.0,2874.0,41.5
2020-11-03,1589.0,1192.0,1979.0,393.5
2020-11-15,1527.0,1180.0,1782.0,301.0
2020-11-27,1484.0,1191.0,1653.0,231.0
2020-12-09,1391.0,1180.0,1497.0,158.5
2020-12-21,1275.0,1194.0,1326.0,66.0
2021-01-02,1204.0,1180.0,1227.0,23.5
2021-01-14,1191.0,1180.0,1194.0,7.0
2021-01-26,1180.0,1180.0,1180.0,0.0
2021-02-07,1180.0,1180.0,1191.0,5.5
2021-02-19,1180.0,1180.0,1191.0,5.5
2021-03-03,1180.0,1180.0,1180.0,0.0
2021-03-15,1180.0,1180.0,1180.0,0.0
2021-03-27,1180.0,1180.0,1180.0,0.0
2021-04-08,1180.0,1180.0,1191.0,5.5
2021-04-20,1459.0,1355.0,1527.0,86.0
2021-05-02,1515.0,1303.0,1705.0,201.0
2021-05-14,1512.0,1290.0,1706.0,208.0
2021-05-26,2098.0,1986.0,2188.0,101.0
2021-06-07,2387.0,2335.0,2443.0,54.0
2021-06-19,3039.0,2981.0,3087.0,53.0
2021-07-01,3151.0,3111.0,3184.0,36.5
2021-07-13,3074.0,3024.0,3125.0,50.5
2021-07-25,3657.0,3613.0,3705.0,46.0
2021-08-06,3713.0,3666.0,3766.0,50.0
2021-08-18,3578.0,3544.0,3613.0,34.5
2021-08-30,3449.0,3397.0,3509.0,56.0
2021-09-11,3367.0,3316.0,3431.0,57.5
2021-09-23,3191.0,3015.0,3325.0,155.0
2021-10-05,3184.0,3084.0,3262.0,89.0
2021-10-17,3125.0,3027.0,3206.0,89.5
2021-10-29,1678.0,1192.0,2239.0,523.5
2021-11-10,1562.0,1191.0,1897.0,353.0
2021-11-22,1483.0,1180.0,1650.0,235.0
2021-12-16,1275.0,1191.0,1319.0,64.0
2021-12-28,1200.0,1180.0,1214.0,17.0
2022-01-09,1180.0,1180.0,1180.0,0.0
2022-01-21,1180.0,1180.0,1191.0,5.5
2022-02-02,1180.0,1180.0,1180.0,0.0
2022-02-14,1192.0,1180.0,1202.0,11.0
2022-02-26,1180.0,1180.0,1180.0,0.0
2022-03-10,1180.0,1180.0,1180.0,0.0
2022-03-22,1180.0,1180.0,1180.0,0.0
2022-04-03,1180.0,1180.0,1191.0,5.5
2022-04-15,1180.0,1180.0,1191.0,5.5
2022-04-27,1342.0,1268.0,1397.0,64.5
2022-05-09,1589.0,1522.0,1650.0,64.0
2022-05-21,1682.0,1508.0,1932.0,212.0
2022-06-02,2899.0,2805.0,2973.0,84.0
2022-06-14,3045.0,2988.0,3095.0,53.5
2022-06-26,3280.0,3250.0,3310.0,30.0
2022-07-08,3668.0,3613.0,3723.0,55.0
2022-07-20,3643.0,3614.0,3678.0,32.0
2022-08-01,3566.0,3542.0,3589.0,23.5
2022-08-13,3514.0,3491.0,3544.0,26.5
2022-08-25,3449.0,3408.0,3493.0,42.5
2022-09-06,3395.0,3337.0,3456.0,59.5
2022-09-18,3320.0,3244.0,3407.0,81.5
2022-09-30,3193.0,2993.0,3342.0,174.5
2022-10-12,2644.0,2326.0,3234.0,454.0
2022-10-24,2791.0,2449.0,3205.0,378.0
2022-11-05,3174.0,3073.0,3252.0,89.5
2022-11-17,3091.0,2981.0,3183.0,101.0
2022-11-29,3117.0,3050.0,3175.0,62.5
2022-12-11,1629.0,1191.0,2114.0,461.5
2022-12-23,1537.0,1191.0,1805.0,307.0
2023-01-04,1476.0,1191.0,1638.0,223.5
2023-01-16,1378.0,1191.0,1477.0,143.0
2023-01-28,1289.0,1180.0,1351.0,85.5
2023-02-09,1204.0,1180.0,1227.0,23.5
2023-02-21,1194.0,1180.0,1207.0,13.5
2023-03-05,1192.0,1180.0,1202.0,11.0
2023-03-17,1200.0,1180.0,1214.0,17.0
2023-03-29,1180.0,1180.0,1180.0,0.0
2023-04-10,1214.0,1191.0,1239.0,24.0
2023-04-22,1207.0,1180.0,1229.0,24.5
2023-05-04,1373.0,1328.0,1416.0,44.0
2023-05-16,1558.0,1477.0,1660.0,91.5
2023-05-28,2212.0,2141.0,2265.0,62.0
2023-06-09,2650.0,2556.0,2762.0,103.0
2023-06-21,3252.0,3183.0,3325.0,71.0
2023-07-03,3284.0,3198.0,3383.0,92.5
2023-07-15,3729.0,3671.0,3785.0,57.0
2023-07-27,3788.0,3760.0,3814.0,27.0
2023-08-08,3803.0,3775.0,3832.0,28.5
2023-09-01,3664.0,3628.0,3694.0,33.0
2023-09-13,3560.0,3523.0,3595.0,36.0
2023-09-25,3389.0,3257.0,3548.0,145.5
2023-10-07,3132.0,2578.0,3502.0,462.0
2023-10-19,3401.0,3322.0,3496.0,87.0
2023-10-31,3378.0,3309.0,3460.0,75.5
2023-11-12,3332.0,3250.0,3428.0,89.0
2023-11-24,3278.0,3195.0,3362.0,83.5
2023-12-06,3239.0,3140.0,3332.0,96.0
2023-12-18,1460.0,1180.0,1611.0,215.5
2023-12-30,1411.0,1180.0,1514.0,167.0
2024-01-11,1358.0,1180.0,1445.0,132.5
2024-02-16,1275.0,1191.0,1319.0,64.0
2024-02-28,1232.0,1192.0,1266.0,37.0
2024-03-11,1227.0,1191.0,1247.0,28.0
2024-03-23,1227.0,1180.0,1244.0,32.0
2024-04-04,1223.0,1180.0,1243.0,31.5
2024-04-16,1229.0,1191.0,1257.0,33.0
2024-04-28,1288.0,1192.0,1346.0,77.0
2024-05-10,1368.0,1191.0,1466.0,137.5
2024-05-22,1757.0,1614.0,1969.0,177.5
2024-06-03,2232.0,2148.0,2288.0,70.0
2024-06-15,2986.0,2920.0,3042.0,61.0
2024-06-27,3427.0,3365.0,3493.0,64.0
2024-07-09,3584.0,3544.0,3627.0,41.5
2024-07-21,3439.0,3377.0,3508.0,65.5
2024-08-02,3468.0,3427.0,3512.0,42.5
2024-08-14,3588.0,3542.0,3636.0,47.0
2024-08-26,3512.0,3473.0,3558.0,42.5
2024-09-07,3377.0,3310.0,3449.0,69.5
2024-09-19,3247.0,3117.0,3376.0,129.5
2024-10-01,2919.0,2488.0,3273.0,392.5
2024-10-25,3199.0,3115.0,3267.0,76.0
2024-11-06,1604.0,1192.0,2031.0,419.5
2024-11-18,1472.0,1192.0,1632.0,220.0
2024-11-30,1366.0,1180.0,1459.0,139.5
2024-12-12,1312.0,1180.0,1385.0,102.5
2024-12-24,1275.0,1191.0,1319.0,64.0
