Elev_m,area_m2
1222.5,380000.0
1286.0,390000.0
1326.0,370000.0
1359.0,380000.0
1388.5,410000.0
1414.5,360000.0
1437.5,380000.0
1461.0,370000.0
1481.5,390000.0
1499.5,390000.0
1514.0,380000.0
1529.5,360000.0
1549.5,380000.0
1573.5,390000.0
1599.5,380000.0
1622.5,380000.0
1641.0,370000.0
1659.0,380000.0
1682.0,380000.0
1705.5,380000.0
1730.5,380000.0
1757.0,400000.0
1777.0,370000.0
1799.0,380000.0
1829.0,390000.0
1866.0,360000.0
1909.5,380000.0
1955.0,380000.0
1997.5,400000.0
2035.5,360000.0
2072.0,380000.0
2107.0,390000.0
2139.5,370000.0
2167.5,380000.0
2192.0,380000.0
2215.0,390000.0
2234.5,370000.0
2250.0,380000.0
2264.0,380000.0
2280.5,410000.0
2298.5,360000.0
2315.5,370000.0
2332.5,390000.0
2349.0,370000.0
2365.0,400000.0
2381.0,360000.0
2397.0,410000.0
2413.5,350000.0
2431.5,380000.0
2450.5,390000.0
2471.5,400000.0
2494.5,350000.0
2521.5,390000.0
2552.5,370000.0
2587.0,400000.0
2623.0,360000.0
2658.0,380000.0
2698.5,390000.0
2748.0,370000.0
2805.5,410000.0
2865.5,350000.0
2916.0,380000.0
2963.0,380000.0
3010.5,380000.0
3052.0,380000.0
3091.5,380000.0
3128.0,380000.0
3160.0,380000.0
3189.0,380000.0
3216.0,380000.0
3241.0,380000.0
3267.0,390000.0
3295.0,390000.0
3322.0,370000.0
3350.0,380000.0
3381.5,390000.0
3414.0,360000.0
3448.5,390000.0
3486.0,370000.0
3525.0,380000.0
3562.0,380000.0
3596.0,390000.0
3629.5,370000.0
3665.0,380000.0
3703.0,380000.0
3742.0,380000.0
3782.0,380000.0
3818.0,400000.0
3850.5,360000.0
3881.0,400000.0
3908.0,370000.0
3935.5,370000.0
3967.0,390000.0
3999.5,370000.0
4032.0,380000.0
4069.0,380000.0
4096.5,390000.0
4108.5,370000.0
4132.0,380000.0
4171.0,150000.0
