,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2019-01-01,1609.0,1609.0,4140.0,1265.5
2019-01-13,1259.0,1259.0,1259.0,0.0
2019-01-25,1259.0,1259.0,1259.0,0.0
2019-02-06,1259.0,1259.0,1259.0,0.0
2019-02-18,1259.0,1259.0,1259.0,0.0
2019-03-02,1259.0,1259.0,1259.0,0.0
2019-03-14,1259.0,1259.0,1259.0,0.0
2019-03-26,1261.0,1261.0,1261.0,0.0
2019-04-07,1259.0,1259.0,1259.0,0.0
2019-04-19,1259.0,1259.0,1259.0,0.0
2019-05-01,1259.0,1259.0,1259.0,0.0
2019-05-13,1578.0,1556.0,3791.0,1117.5
2019-05-25,1616.0,1589.0,1775.0,93.0
2019-06-06,1761.0,1736.0,1889.0,76.5
2019-06-18,1820.0,1783.0,1990.0,103.5
2019-06-30,1981.0,1964.0,2218.0,127.0
2019-07-12,2081.0,1968.0,2220.0,126.0
2019-07-24,2094.0,1984.0,2242.0,129.0
2019-08-05,2067.0,1968.0,2259.0,145.5
2019-08-17,1630.0,1582.0,1759.0,88.5
2019-08-29,1799.0,1779.0,2820.0,520.5
2019-09-10,1604.0,1600.0,2484.0,442.0
2019-09-22,1342.0,1297.0,1568.0,135.5
2019-10-04,1358.0,1358.0,1359.0,0.5
2019-10-16,1268.0,1265.0,1268.0,1.5
2019-10-28,1568.0,1516.0,2323.0,403.5
2019-11-09,1259.0,1259.0,1259.0,0.0
2019-11-21,1261.0,1261.0,1261.0,0.0
2019-12-03,1259.0,1259.0,1259.0,0.0
2019-12-15,1259.0,1259.0,1259.0,0.0
2019-12-27,1259.0,1259.0,1259.0,0.0
2020-01-08,1259.0,1259.0,1259.0,0.0
2020-01-20,1259.0,1259.0,1259.0,0.0
2020-02-01,1259.0,1259.0,1259.0,0.0
2020-02-13,1259.0,1259.0,1259.0,0.0
2020-02-25,1259.0,1259.0,1259.0,0.0
2020-03-08,1259.0,1259.0,1259.0,0.0
2020-03-20,1259.0,1259.0,1259.0,0.0
2020-04-01,1259.0,1259.0,1259.0,0.0
2020-04-13,1259.0,1259.0,1259.0,0.0
2020-04-25,1297.0,1270.0,1316.0,23.0
2020-05-07,1348.0,1327.0,1361.0,17.0
2020-05-19,1475.0,1421.0,1636.0,107.5
2020-05-31,1686.0,1632.0,1781.0,74.5
2020-06-12,1720.0,1678.0,1803.0,62.5
2020-06-24,1793.0,1764.0,1882.0,59.0
2020-07-06,1880.0,1828.0,1995.0,83.5
2020-07-18,1975.0,1924.0,2063.0,69.5
2020-07-30,2035.0,1977.0,2096.0,59.5
2020-08-11,1895.0,1817.0,2001.0,92.0
2020-08-23,2010.0,1920.0,2125.0,102.5
2020-09-04,1791.0,1721.0,2026.0,152.5
2020-09-16,1777.0,1775.0,2495.0,360.0
2020-09-28,1595.0,1595.0,2543.0,474.0
2020-10-10,1769.0,1768.0,2631.0,431.5
2020-10-22,1259.0,1259.0,1259.0,0.0
2020-11-03,1259.0,1259.0,1259.0,0.0
2020-11-15,1259.0,1259.0,1259.0,0.0
2020-11-27,1259.0,1259.0,1259.0,0.0
2020-12-09,1259.0,1259.0,1259.0,0.0
2020-12-21,1259.0,1259.0,1259.0,0.0
2021-01-02,1259.0,1259.0,1259.0,0.0
2021-01-14,1259.0,1259.0,1259.0,0.0
2021-01-26,1259.0,1259.0,1259.0,0.0
2021-02-07,1259.0,1259.0,1259.0,0.0
2021-02-19,1259.0,1259.0,1259.0,0.0
2021-03-03,1259.0,1259.0,1259.0,0.0
2021-03-15,1259.0,1259.0,1259.0,0.0
2021-03-27,1259.0,1259.0,1259.0,0.0
2021-04-08,1259.0,1259.0,1259.0,0.0
2021-04-20,1259.0,1259.0,1259.0,0.0
2021-05-02,1317.0,1304.0,1336.0,16.0
2021-05-14,1431.0,1391.0,1516.0,62.5
2021-05-26,1529.0,1497.0,1651.0,77.0
2021-06-07,1625.0,1596.0,1764.0,84.0
2021-06-19,1759.0,1705.0,1844.0,69.5
2021-07-01,1930.0,1876.0,2056.0,90.0
2021-07-13,1765.0,1738.0,1818.0,40.0
2021-07-25,1998.0,1914.0,2101.0,93.5
2021-08-06,2100.0,2035.0,2220.0,92.5
2021-08-18,1800.0,1759.0,1925.0,83.0
2021-08-30,1985.0,1911.0,2170.0,129.5
2021-09-11,1877.0,1795.0,2112.0,158.5
2021-09-23,1604.0,1600.0,2554.0,477.0
2021-10-05,1603.0,1599.0,2659.0,530.0
2021-10-17,1261.0,1261.0,1261.0,0.0
2021-10-29,1259.0,1259.0,1259.0,0.0
2021-11-10,1264.0,1264.0,1264.0,0.0
2021-11-22,1264.0,1264.0,1264.0,0.0
2021-12-16,1259.0,1259.0,1259.0,0.0
2021-12-28,1259.0,1259.0,1259.0,0.0
2022-01-09,1259.0,1259.0,1259.0,0.0
2022-01-21,1259.0,1259.0,1259.0,0.0
2022-02-02,1259.0,1259.0,1259.0,0.0
2022-02-14,1259.0,1259.0,1259.0,0.0
2022-02-26,1259.0,1259.0,1259.0,0.0
2022-03-10,1259.0,1259.0,1259.0,0.0
2022-03-22,1259.0,1259.0,1259.0,0.0
2022-04-03,1259.0,1259.0,1259.0,0.0
2022-04-15,1259.0,1259.0,1259.0,0.0
2022-04-27,1261.0,1261.0,1264.0,1.5
2022-05-09,1270.0,1261.0,1345.0,42.0
2022-05-21,1339.0,1305.0,1384.0,39.5
2022-06-02,1634.0,1598.0,1830.0,116.0
2022-06-14,1736.0,1672.0,1852.0,90.0
2022-06-26,1924.0,1877.0,2082.0,102.5
2022-07-08,1953.0,1921.0,2090.0,84.5
2022-07-20,1688.0,1637.0,1761.0,62.0
2022-08-01,2068.0,2002.0,2205.0,101.5
2022-08-13,2023.0,1954.0,2130.0,88.0
2022-08-25,1983.0,1837.0,2229.0,196.0
2022-09-06,2011.0,1841.0,2438.0,298.5
2022-09-18,1764.0,1760.0,2721.0,480.5
2022-09-30,1599.0,1583.0,2516.0,466.5
2022-10-12,1589.0,1567.0,2458.0,445.5
2022-10-24,1285.0,1285.0,1285.0,0.0
2022-11-05,1593.0,1590.0,2606.0,508.0
2022-11-17,1608.0,1607.0,2613.0,503.0
2022-11-29,1261.0,1261.0,1261.0,0.0
2022-12-11,1259.0,1259.0,1259.0,0.0
2022-12-23,1259.0,1259.0,1259.0,0.0
2023-01-04,1259.0,1259.0,1259.0,0.0
2023-01-16,1259.0,1259.0,1259.0,0.0
2023-01-28,1259.0,1259.0,1259.0,0.0
2023-02-09,1259.0,1259.0,1259.0,0.0
2023-02-21,1259.0,1259.0,1259.0,0.0
2023-03-05,1259.0,1259.0,1259.0,0.0
2023-03-17,1259.0,1259.0,1259.0,0.0
2023-03-29,1259.0,1259.0,1259.0,0.0
2023-04-10,1259.0,1259.0,1259.0,0.0
2023-04-22,1259.0,1259.0,1259.0,0.0
2023-05-04,1264.0,1264.0,1264.0,0.0
2023-05-16,1279.0,1274.0,1377.0,51.5
2023-05-28,1427.0,1348.0,1608.0,130.0
2023-06-09,1613.0,1582.0,1718.0,68.0
2023-06-21,1713.0,1653.0,1798.0,72.5
2023-07-03,1879.0,1840.0,2011.0,85.5
2023-07-15,1891.0,1853.0,2035.0,91.0
2023-07-27,2081.0,2007.0,2168.0,80.5
2023-08-08,2081.0,1997.0,2183.0,93.0
2023-09-01,1888.0,1839.0,2038.0,99.5
2023-09-13,1644.0,1581.0,1981.0,200.0
2023-09-25,1961.0,1919.0,2766.0,423.5
2023-10-07,1543.0,1456.0,2603.0,573.5
2023-10-19,1586.0,1580.0,2629.0,524.5
2023-10-31,1264.0,1264.0,1264.0,0.0
2023-11-12,1261.0,1261.0,1261.0,0.0
2023-11-24,1264.0,1264.0,1264.0,0.0
2023-12-06,1595.0,1595.0,4412.0,1408.5
2023-12-18,1259.0,1259.0,1259.0,0.0
2023-12-30,1259.0,1259.0,1259.0,0.0
2024-01-11,1259.0,1259.0,1259.0,0.0
2024-02-16,1259.0,1259.0,1259.0,0.0
2024-02-28,1259.0,1259.0,1259.0,0.0
2024-03-11,1259.0,1259.0,1259.0,0.0
2024-03-23,1259.0,1259.0,1259.0,0.0
2024-04-04,1259.0,1259.0,1259.0,0.0
2024-04-16,1259.0,1259.0,1259.0,0.0
2024-04-28,1264.0,1264.0,1264.0,0.0
2024-05-10,1309.0,1306.0,1311.0,2.5
2024-05-22,1476.0,1424.0,1668.0,122.0
2024-06-03,1577.0,1554.0,1700.0,73.0
2024-06-15,1672.0,1636.0,1771.0,67.5
2024-06-27,1873.0,1815.0,1973.0,79.0
2024-07-09,1977.0,1923.0,2047.0,62.0
2024-07-21,1986.0,1937.0,2045.0,54.0
2024-08-02,1942.0,1890.0,2049.0,79.5
2024-08-14,1865.0,1802.0,2013.0,105.5
2024-08-26,1723.0,1662.0,1973.0,155.5
2024-09-07,1807.0,1774.0,2141.0,183.5
2024-09-19,1794.0,1737.0,2222.0,242.5
2024-10-01,1584.0,1576.0,2672.0,548.0
2024-10-25,1264.0,1264.0,1264.0,0.0
2024-11-06,1264.0,1264.0,1264.0,0.0
2024-11-18,1264.0,1264.0,1264.0,0.0
2024-11-30,1261.0,1261.0,1261.0,0.0
2024-12-12,1261.0,1261.0,1261.0,0.0
2024-12-24,1259.0,1259.0,1259.0,0.0
