,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2019-11-21,1310.0,1264.0,1347.0,41.5
2019-12-03,1301.0,1259.0,1321.0,31.0
2019-12-15,1286.0,1259.0,1305.0,23.0
2019-12-27,1274.0,1259.0,1285.0,13.0
2020-01-08,1271.0,1259.0,1277.0,9.0
2020-01-20,1265.0,1259.0,1269.0,5.0
2020-02-01,1261.0,1259.0,1265.0,3.0
2020-02-13,1264.0,1259.0,1268.0,4.5
2020-02-25,1265.0,1259.0,1269.0,5.0
2020-03-08,1261.0,1259.0,1265.0,3.0
2020-03-20,1259.0,1259.0,1261.0,1.0
2020-04-01,1259.0,1259.0,1261.0,1.0
2020-04-13,1259.0,1259.0,1259.0,0.0
2020-04-25,1621.0,1599.0,1649.0,25.0
2020-05-07,1482.0,1372.0,1591.0,109.5
2020-05-19,2271.0,2161.0,2383.0,111.0
2020-05-31,2531.0,2461.0,2608.0,73.5
2020-06-12,2812.0,2707.0,2919.0,106.0
2020-06-24,3023.0,2957.0,3074.0,58.5
2020-07-06,3056.0,3002.0,3102.0,50.0
2020-07-18,3081.0,3027.0,3143.0,58.0
2020-07-30,3183.0,3126.0,3239.0,56.5
2020-08-11,3108.0,3067.0,3159.0,46.0
2020-08-23,3056.0,2997.0,3102.0,52.5
2020-09-04,2945.0,2843.0,3040.0,98.5
2020-09-16,2829.0,2690.0,2964.0,137.0
2020-09-28,2729.0,2613.0,2833.0,110.0
2020-10-10,2713.0,2654.0,2764.0,55.0
2020-10-22,1379.0,1261.0,1484.0,111.5
2020-11-03,1324.0,1259.0,1367.0,54.0
2020-11-15,1305.0,1261.0,1332.0,35.5
2020-11-27,1285.0,1261.0,1304.0,21.5
2020-12-09,1265.0,1259.0,1269.0,5.0
2020-12-21,1268.0,1261.0,1273.0,6.0
2021-01-02,1259.0,1259.0,1259.0,0.0
2021-01-14,1259.0,1259.0,1259.0,0.0
2021-01-26,1259.0,1259.0,1259.0,0.0
2021-02-07,1259.0,1259.0,1259.0,0.0
2021-02-19,1259.0,1259.0,1261.0,1.0
2021-03-03,1259.0,1259.0,1259.0,0.0
2021-03-15,1259.0,1259.0,1259.0,0.0
2021-03-27,1259.0,1259.0,1261.0,1.0
2021-04-08,1259.0,1259.0,1259.0,0.0
2021-04-20,1265.0,1261.0,1270.0,4.5
2021-05-02,1467.0,1348.0,1597.0,124.5
2021-05-14,1723.0,1658.0,1768.0,55.0
2021-05-26,2060.0,1975.0,2136.0,80.5
2021-06-07,2348.0,2277.0,2434.0,78.5
2021-06-19,2953.0,2867.0,3037.0,85.0
2021-07-01,3188.0,3115.0,3255.0,70.0
2021-07-13,3188.0,3128.0,3245.0,58.5
2021-07-25,3554.0,3520.0,3587.0,33.5
2021-08-06,3425.0,3390.0,3455.0,32.5
2021-08-18,3205.0,3156.0,3264.0,54.0
2021-08-30,3159.0,3098.0,3210.0,56.0
2021-09-11,3088.0,3029.0,3157.0,64.0
2021-09-23,2927.0,2755.0,3066.0,155.5
2021-10-05,2836.0,2723.0,2946.0,111.5
2021-10-17,1445.0,1264.0,1607.0,171.5
2021-10-29,1381.0,1261.0,1487.0,113.0
2021-11-10,1332.0,1265.0,1376.0,55.5
2021-11-22,1305.0,1265.0,1333.0,34.0
2021-12-16,1271.0,1259.0,1277.0,9.0
2021-12-28,1265.0,1261.0,1270.0,4.5
2022-01-09,1259.0,1259.0,1261.0,1.0
2022-01-21,1259.0,1259.0,1259.0,0.0
2022-02-02,1259.0,1259.0,1261.0,1.0
2022-02-14,1259.0,1259.0,1259.0,0.0
2022-02-26,1259.0,1259.0,1259.0,0.0
2022-03-10,1259.0,1259.0,1261.0,1.0
2022-03-22,1259.0,1259.0,1259.0,0.0
2022-04-03,1259.0,1259.0,1259.0,0.0
2022-04-15,1259.0,1259.0,1259.0,0.0
2022-04-27,1284.0,1265.0,1301.0,18.0
2022-05-09,1561.0,1468.0,1622.0,77.0
2022-05-21,1817.0,1737.0,1956.0,109.5
2022-06-02,2916.0,2822.0,3003.0,90.5
2022-06-14,3056.0,2978.0,3122.0,72.0
2022-06-26,3239.0,3165.0,3313.0,74.0
2022-07-08,3563.0,3526.0,3604.0,39.0
2022-07-20,3372.0,3332.0,3414.0,41.0
2022-08-01,3300.0,3245.0,3345.0,50.0
2022-08-13,3255.0,3211.0,3305.0,47.0
2022-08-25,3157.0,3102.0,3199.0,48.5
2022-09-06,3053.0,2951.0,3132.0,90.5
2022-09-18,2987.0,2881.0,3069.0,94.0
2022-09-30,2919.0,2820.0,3012.0,96.0
2022-10-12,2806.0,2711.0,2904.0,96.5
2022-10-24,1438.0,1286.0,1591.0,152.5
2022-11-05,2679.0,2643.0,2733.0,45.0
2022-11-17,2652.0,2633.0,2677.0,22.0
2022-11-29,1316.0,1264.0,1356.0,46.0
2022-12-11,1304.0,1261.0,1330.0,34.5
2022-12-23,1282.0,1259.0,1295.0,18.0
2023-01-04,1271.0,1261.0,1278.0,8.5
2023-01-16,1265.0,1261.0,1270.0,4.5
2023-01-28,1259.0,1259.0,1261.0,1.0
2023-02-09,1268.0,1259.0,1271.0,6.0
2023-02-21,1259.0,1259.0,1261.0,1.0
2023-03-05,1259.0,1259.0,1261.0,1.0
2023-03-17,1265.0,1259.0,1269.0,5.0
2023-03-29,1259.0,1259.0,1259.0,0.0
2023-04-10,1259.0,1259.0,1261.0,1.0
2023-04-22,1273.0,1261.0,1283.0,11.0
2023-05-04,1273.0,1265.0,1283.0,9.0
2023-05-16,1602.0,1499.0,1697.0,99.0
2023-05-28,2346.0,2251.0,2472.0,110.5
2023-06-09,2930.0,2857.0,3002.0,72.5
2023-06-21,3118.0,3072.0,3165.0,46.5
2023-07-03,3278.0,3200.0,3349.0,74.5
2023-07-15,3563.0,3540.0,3593.0,26.5
2023-07-27,3563.0,3529.0,3604.0,37.5
2023-08-08,3570.0,3529.0,3608.0,39.5
2023-09-01,3427.0,3392.0,3454.0,31.0
2023-09-13,3220.0,3122.0,3323.0,100.5
2023-09-25,3064.0,2909.0,3197.0,144.0
2023-10-07,3014.0,2849.0,3140.0,145.5
2023-10-19,2827.0,2680.0,2970.0,145.0
2023-10-31,1399.0,1265.0,1534.0,134.5
2023-11-12,1351.0,1264.0,1410.0,73.0
2023-11-24,1317.0,1265.0,1357.0,46.0
2023-12-06,4435.0,4435.0,4435.0,0.0
2023-12-18,1283.0,1259.0,1298.0,19.5
2023-12-30,1274.0,1261.0,1285.0,12.0
2024-01-11,1265.0,1261.0,1270.0,4.5
2024-02-16,1265.0,1259.0,1269.0,5.0
2024-02-28,1264.0,1259.0,1268.0,4.5
2024-03-11,1259.0,1259.0,1261.0,1.0
2024-03-23,1265.0,1259.0,1269.0,5.0
2024-04-04,1265.0,1259.0,1269.0,5.0
2024-04-16,1264.0,1259.0,1268.0,4.5
2024-04-28,1311.0,1265.0,1349.0,42.0
2024-05-10,1413.0,1313.0,1532.0,109.5
2024-05-22,2178.0,2096.0,2291.0,97.5
2024-06-03,2330.0,2257.0,2408.0,75.5
2024-06-15,2818.0,2731.0,2901.0,85.0
2024-06-27,3245.0,3164.0,3331.0,83.5
2024-07-09,3344.0,3279.0,3391.0,56.0
2024-07-21,3342.0,3279.0,3382.0,51.5
2024-08-02,3357.0,3312.0,3396.0,42.0
2024-08-14,3468.0,3416.0,3516.0,50.0
2024-08-26,3320.0,3243.0,3375.0,66.0
2024-09-07,3134.0,3034.0,3240.0,103.0
2024-09-19,2938.0,2674.0,3142.0,234.0
2024-10-01,2944.0,2783.0,3080.0,148.5
2024-10-25,1372.0,1265.0,1460.0,97.5
2024-11-06,1344.0,1265.0,1391.0,63.0
2024-11-18,1307.0,1265.0,1339.0,37.0
2024-11-30,1302.0,1264.0,1325.0,30.5
2024-12-12,1285.0,1264.0,1304.0,20.0
2024-12-24,1273.0,1261.0,1283.0,11.0
