Elev_m,area_m2
1276.5,530000.0
1303.5,510000.0
1323.0,500000.0
1342.0,520000.0
1358.0,500000.0
1372.0,530000.0
1386.5,500000.0
1402.0,520000.0
1418.5,510000.0
1435.0,500000.0
1451.5,490000.0
1471.0,510000.0
1494.0,510000.0
1514.5,530000.0
1532.0,510000.0
1549.5,490000.0
1564.0,510000.0
1577.0,510000.0
1591.5,580000.0
1602.0,440000.0
1613.0,540000.0
1626.5,490000.0
1640.0,500000.0
1657.5,530000.0
1673.5,520000.0
1687.0,500000.0
1702.5,510000.0
1717.5,500000.0
1733.0,520000.0
1747.0,560000.0
1756.0,500000.0
1764.0,560000.0
1771.5,420000.0
1780.0,490000.0
1791.0,540000.0
1802.0,550000.0
1812.0,470000.0
1825.5,480000.0
1843.0,510000.0
1861.5,510000.0
1879.5,540000.0
1896.0,510000.0
1913.0,480000.0
1929.5,530000.0
1946.0,500000.0
1967.0,500000.0
1989.0,520000.0
2009.5,530000.0
2030.0,490000.0
2050.0,510000.0
2068.5,510000.0
2085.0,500000.0
2101.0,510000.0
2119.0,510000.0
2140.5,510000.0
2164.0,510000.0
2190.0,510000.0
2219.0,510000.0
2250.0,520000.0
2279.5,510000.0
2308.0,500000.0
2337.0,520000.0
2366.0,510000.0
2399.5,510000.0
2439.5,500000.0
2488.5,530000.0
2543.0,490000.0
2605.0,510000.0
2676.0,510000.0
2747.5,510000.0
2820.0,510000.0
2893.5,510000.0
2966.0,520000.0
3029.5,500000.0
3080.5,510000.0
3134.0,520000.0
3191.5,510000.0
3247.5,500000.0
3306.5,520000.0
3356.0,520000.0
3398.0,490000.0
3442.0,520000.0
3483.5,510000.0
3522.0,540000.0
3555.5,470000.0
3586.5,510000.0
3617.5,510000.0
3648.5,510000.0
3683.0,540000.0
3723.0,480000.0
3769.0,510000.0
3815.5,510000.0
3859.5,510000.0
3906.5,510000.0
3955.5,520000.0
4001.5,520000.0
4044.0,490000.0
4112.5,510000.0
4228.0,520000.0
4442.5,480000.0
