Elev_m,area_m2
1101.0,290000.0
1146.0,300000.0
1178.0,300000.0
1213.5,310000.0
1252.5,290000.0
1295.0,310000.0
1340.0,290000.0
1380.0,310000.0
1414.0,290000.0
1449.5,300000.0
1488.5,300000.0
1530.5,320000.0
1572.0,290000.0
1611.5,290000.0
1650.5,300000.0
1690.5,300000.0
1728.5,310000.0
1767.0,300000.0
1804.0,290000.0
1832.0,300000.0
1863.5,300000.0
1898.5,300000.0
1933.5,330000.0
1965.5,270000.0
1989.5,300000.0
2011.5,300000.0
2032.0,310000.0
2051.5,290000.0
2068.5,300000.0
2085.0,310000.0
2104.5,310000.0
2121.0,290000.0
2137.0,300000.0
2153.5,290000.0
2168.0,300000.0
2183.0,320000.0
2197.0,280000.0
2210.0,320000.0
2222.0,310000.0
2233.0,280000.0
2244.0,290000.0
2255.0,320000.0
2266.0,290000.0
2277.5,310000.0
2290.0,290000.0
2302.5,290000.0
2315.0,300000.0
2329.0,320000.0
2341.5,300000.0
2353.5,300000.0
2366.0,320000.0
2378.5,260000.0
2391.0,320000.0
2403.0,290000.0
2415.5,290000.0
2428.5,310000.0
2440.5,320000.0
2451.5,290000.0
2463.5,320000.0
2475.0,260000.0
2486.5,340000.0
2498.0,260000.0
2510.0,320000.0
2522.5,280000.0
2533.5,300000.0
2544.5,310000.0
2556.0,320000.0
2569.5,280000.0
2582.5,290000.0
2593.5,310000.0
2606.0,320000.0
2617.5,270000.0
2628.0,310000.0
2640.5,300000.0
2656.5,310000.0
2674.0,280000.0
2693.0,310000.0
2715.0,290000.0
2735.5,300000.0
2756.5,300000.0
2779.5,320000.0
2805.0,300000.0
2831.5,280000.0
2862.0,330000.0
2896.0,280000.0
2930.0,300000.0
2964.0,290000.0
2997.5,310000.0
3032.0,290000.0
3067.0,320000.0
3099.0,300000.0
3125.5,290000.0
3149.0,300000.0
3170.5,290000.0
3192.5,300000.0
3219.0,300000.0
3258.5,300000.0
3323.5,230000.0
