Elev_m,area_m2
614.5,860000.0
646.5,800000.0
668.0,850000.0
685.5,850000.0
698.0,800000.0
713.0,850000.0
730.5,830000.0
748.0,800000.0
768.0,890000.0
786.5,780000.0
803.5,830000.0
822.5,830000.0
844.0,820000.0
867.5,860000.0
883.5,850000.0
892.0,790000.0
900.0,900000.0
908.0,790000.0
916.5,790000.0
925.5,840000.0
936.0,840000.0
950.5,830000.0
973.0,860000.0
1001.0,800000.0
1021.5,820000.0
1031.0,890000.0
1037.0,830000.0
1042.0,800000.0
1046.5,840000.0
1051.0,820000.0
1057.0,840000.0
1066.0,800000.0
1077.0,830000.0
1092.0,820000.0
1115.0,830000.0
1143.5,830000.0
1171.0,860000.0
1203.5,800000.0
1253.0,850000.0
1332.0,800000.0
1424.5,830000.0
1525.0,840000.0
1643.5,820000.0
1751.0,840000.0
1836.5,830000.0
1918.5,820000.0
1998.0,830000.0
2069.5,830000.0
2135.0,830000.0
2200.5,830000.0
2267.5,830000.0
2326.0,830000.0
2378.5,840000.0
2425.0,830000.0
2462.5,830000.0
2496.5,860000.0
2534.0,800000.0
2589.0,830000.0
2659.0,820000.0
2723.5,840000.0
2772.5,830000.0
2813.0,840000.0
2851.5,820000.0
2884.5,840000.0
2914.0,810000.0
2945.5,850000.0
2976.0,830000.0
3002.0,810000.0
3025.5,830000.0
3047.0,840000.0
3066.0,860000.0
3086.0,810000.0
3108.5,810000.0
3135.0,840000.0
3167.5,830000.0
3199.0,870000.0
3224.5,780000.0
3250.0,860000.0
3279.5,810000.0
3308.5,820000.0
3336.0,840000.0
3364.0,840000.0
3391.5,810000.0
3417.0,870000.0
3439.0,820000.0
3459.0,830000.0
3478.0,800000.0
3497.0,830000.0
3516.0,830000.0
3534.0,840000.0
3554.0,840000.0
3575.0,810000.0
3595.0,850000.0
3614.5,820000.0
3633.0,850000.0
3652.5,820000.0
3674.5,840000.0
3710.0,800000.0
3780.5,830000.0
3897.0,350000.0
