,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2019-05-13,1428.0,1428.0,1428.0,0.0
2019-05-25,2272.0,1929.0,2512.0,291.5
2019-06-06,2175.0,1953.0,2492.0,269.5
2019-06-18,1801.0,1735.0,1977.0,121.0
2019-06-30,2078.0,1983.0,2201.0,109.0
2019-07-12,2008.0,1899.0,2144.0,122.5
2019-07-24,2046.0,1932.0,2173.0,120.5
2019-08-05,2055.0,1943.0,2195.0,126.0
2019-08-17,1810.0,1650.0,1964.0,157.0
2019-08-29,2571.0,2517.0,2733.0,108.0
2019-09-10,2333.0,2232.0,2964.0,366.0
2019-09-22,1527.0,1506.0,2042.0,268.0
2019-10-04,2565.0,2534.0,2605.0,35.5
2019-10-16,2759.0,2754.0,3269.0,257.5
2019-10-28,2200.0,2029.0,2424.0,197.5
2019-11-09,1428.0,1428.0,1428.0,0.0
2019-11-21,1428.0,1428.0,1428.0,0.0
2019-12-03,1428.0,1428.0,1428.0,0.0
2019-12-15,1428.0,1428.0,1428.0,0.0
2019-12-27,1428.0,1428.0,1428.0,0.0
2020-01-08,1428.0,1428.0,1428.0,0.0
2020-01-20,1428.0,1428.0,1428.0,0.0
2020-02-01,1428.0,1428.0,1428.0,0.0
2020-02-13,1428.0,1428.0,1428.0,0.0
2020-02-25,1428.0,1428.0,1428.0,0.0
2020-03-08,1428.0,1428.0,1428.0,0.0
2020-03-20,1428.0,1428.0,1428.0,0.0
2020-04-01,1428.0,1428.0,1428.0,0.0
2020-04-13,1428.0,1428.0,1428.0,0.0
2020-04-25,1428.0,1428.0,1428.0,0.0
2020-05-07,1428.0,1428.0,1428.0,0.0
2020-05-19,1675.0,1615.0,1721.0,53.0
2020-05-31,1833.0,1726.0,2080.0,177.0
2020-06-12,1950.0,1809.0,2314.0,252.5
2020-06-24,1995.0,1917.0,2170.0,126.5
2020-07-06,1983.0,1925.0,2087.0,81.0
2020-07-18,2007.0,1927.0,2127.0,100.0
2020-07-30,2079.0,1992.0,2161.0,84.5
2020-08-11,2030.0,1942.0,2170.0,114.0
2020-08-23,2045.0,1949.0,2282.0,166.5
2020-09-04,2242.0,2100.0,2405.0,152.5
2020-09-16,2401.0,2307.0,2495.0,94.0
2020-09-28,2482.0,2408.0,2541.0,66.5
2020-10-10,2488.0,2469.0,2578.0,54.5
2020-10-22,2588.0,2576.0,2596.0,10.0
2020-11-03,1904.0,1904.0,2571.0,333.5
2020-11-15,1437.0,1437.0,1437.0,0.0
2020-11-27,1428.0,1428.0,1428.0,0.0
2020-12-09,1428.0,1428.0,1428.0,0.0
2020-12-21,1428.0,1428.0,1428.0,0.0
2021-01-02,1428.0,1428.0,1428.0,0.0
2021-01-14,1428.0,1428.0,1428.0,0.0
2021-01-26,1428.0,1428.0,1428.0,0.0
2021-02-07,1428.0,1428.0,1428.0,0.0
2021-02-19,1428.0,1428.0,1428.0,0.0
2021-03-03,1428.0,1428.0,1428.0,0.0
2021-03-15,1428.0,1428.0,1428.0,0.0
2021-03-27,1428.0,1428.0,1428.0,0.0
2021-04-08,1428.0,1428.0,1428.0,0.0
2021-04-20,1428.0,1428.0,1428.0,0.0
2021-05-02,1428.0,1428.0,1428.0,0.0
2021-05-14,1575.0,1557.0,1595.0,19.0
2021-05-26,1557.0,1547.0,1566.0,9.5
2021-06-07,1677.0,1636.0,1744.0,54.0
2021-06-19,1900.0,1794.0,2049.0,127.5
2021-07-01,1990.0,1909.0,2134.0,112.5
2021-07-13,2042.0,1948.0,2197.0,124.5
2021-07-25,2025.0,1941.0,2121.0,90.0
2021-08-06,2063.0,1964.0,2170.0,103.0
2021-08-18,1971.0,1888.0,2223.0,167.5
2021-08-30,2113.0,1983.0,2359.0,188.0
2021-09-11,2158.0,1994.0,2456.0,231.0
2021-09-23,2436.0,2395.0,2553.0,79.0
2021-10-05,2491.0,2482.0,2613.0,65.5
2021-10-17,1483.0,1483.0,1483.0,0.0
2021-10-29,1437.0,1437.0,1437.0,0.0
2021-11-10,1428.0,1428.0,1428.0,0.0
2021-11-22,1428.0,1428.0,1428.0,0.0
2021-12-16,1428.0,1428.0,1428.0,0.0
2021-12-28,1428.0,1428.0,1428.0,0.0
2022-01-09,1428.0,1428.0,1428.0,0.0
2022-01-21,1428.0,1428.0,1428.0,0.0
2022-02-02,1428.0,1428.0,1428.0,0.0
2022-02-14,1428.0,1428.0,1428.0,0.0
2022-02-26,1428.0,1428.0,1428.0,0.0
2022-03-10,1428.0,1428.0,1428.0,0.0
2022-03-22,1428.0,1428.0,1428.0,0.0
2022-04-03,1428.0,1428.0,1428.0,0.0
2022-04-15,1428.0,1428.0,1428.0,0.0
2022-04-27,1428.0,1428.0,1428.0,0.0
2022-05-09,1428.0,1428.0,1428.0,0.0
2022-05-21,1557.0,1539.0,1567.0,14.0
2022-06-02,1683.0,1635.0,2352.0,358.5
2022-06-14,1887.0,1775.0,2074.0,149.5
2022-06-26,1968.0,1891.0,2161.0,135.0
2022-07-08,1985.0,1888.0,2111.0,111.5
2022-07-20,2035.0,1933.0,2246.0,156.5
2022-08-01,2074.0,1971.0,2207.0,118.0
2022-08-13,2063.0,1955.0,2254.0,149.5
2022-08-25,2177.0,2028.0,2355.0,163.5
2022-09-06,2352.0,2275.0,2483.0,104.0
2022-09-18,2447.0,2404.0,2542.0,69.0
2022-09-30,2478.0,2448.0,2930.0,241.0
2022-10-12,2496.0,2491.0,3194.0,351.5
2022-10-24,1428.0,1428.0,1428.0,0.0
2022-11-05,1428.0,1428.0,1428.0,0.0
2022-11-17,1428.0,1428.0,1428.0,0.0
2022-11-29,1428.0,1428.0,1428.0,0.0
2022-12-11,1428.0,1428.0,1428.0,0.0
2022-12-23,1428.0,1428.0,1428.0,0.0
2023-01-04,1428.0,1428.0,1428.0,0.0
2023-01-16,1428.0,1428.0,1428.0,0.0
2023-01-28,1428.0,1428.0,1428.0,0.0
2023-02-09,1428.0,1428.0,1428.0,0.0
2023-02-21,1428.0,1428.0,1428.0,0.0
2023-03-05,1747.0,1747.0,3484.0,868.5
2023-03-17,1428.0,1428.0,1428.0,0.0
2023-03-29,1428.0,1428.0,1428.0,0.0
2023-04-10,1428.0,1428.0,1428.0,0.0
2023-04-22,1428.0,1428.0,1428.0,0.0
2023-05-04,1428.0,1428.0,1428.0,0.0
2023-05-16,1491.0,1491.0,1491.0,0.0
2023-05-28,1702.0,1640.0,1860.0,110.0
2023-06-09,1788.0,1721.0,2416.0,347.5
2023-06-21,1914.0,1827.0,2096.0,134.5
2023-07-03,1971.0,1877.0,2118.0,120.5
2023-07-15,1990.0,1905.0,2108.0,101.5
2023-07-27,2021.0,1927.0,2135.0,104.0
2023-08-08,1986.0,1887.0,2119.0,116.0
2023-09-01,1968.0,1898.0,2217.0,159.5
2023-09-13,2316.0,2053.0,2528.0,237.5
2023-09-25,2503.0,2463.0,2636.0,86.5
2023-10-07,2429.0,2416.0,2859.0,221.5
2023-10-19,2739.0,2719.0,2942.0,111.5
2023-10-31,1927.0,1927.0,3192.0,632.5
2023-11-12,1911.0,1910.0,3380.0,735.0
2023-11-24,1437.0,1437.0,1437.0,0.0
2023-12-06,1428.0,1428.0,1428.0,0.0
2023-12-18,1428.0,1428.0,1428.0,0.0
2023-12-30,1428.0,1428.0,1428.0,0.0
2024-01-11,1428.0,1428.0,1428.0,0.0
2024-02-16,1428.0,1428.0,1428.0,0.0
2024-02-28,1428.0,1428.0,1428.0,0.0
2024-03-11,1428.0,1428.0,1428.0,0.0
2024-03-23,1428.0,1428.0,1428.0,0.0
2024-04-04,1428.0,1428.0,1428.0,0.0
2024-04-16,1428.0,1428.0,1428.0,0.0
2024-04-28,1456.0,1456.0,1456.0,0.0
2024-05-10,1428.0,1428.0,1428.0,0.0
2024-05-22,1545.0,1542.0,1547.0,2.5
2024-06-03,1627.0,1595.0,1712.0,58.5
2024-06-15,1794.0,1712.0,2175.0,231.5
2024-06-27,1958.0,1869.0,2096.0,113.5
2024-07-09,2009.0,1905.0,2172.0,133.5
2024-07-21,2135.0,2036.0,2264.0,114.0
2024-08-02,2110.0,2007.0,2349.0,171.0
2024-08-14,2055.0,1933.0,2349.0,208.0
2024-08-26,2285.0,2107.0,2538.0,215.5
2024-09-07,2486.0,2428.0,2658.0,115.0
2024-09-19,2398.0,2353.0,2585.0,116.0
2024-10-01,2517.0,2516.0,2889.0,186.5
2024-10-25,1441.0,1441.0,1441.0,0.0
2024-11-06,1437.0,1437.0,1437.0,0.0
2024-11-18,1428.0,1428.0,1428.0,0.0
2024-11-30,1428.0,1428.0,1428.0,0.0
2024-12-12,1428.0,1428.0,1428.0,0.0
2024-12-24,1428.0,1428.0,1428.0,0.0
