,snowline_area_m2,snowline_area_min_m2,snowline_area_max_m2,snowline_area_diff_mean_m2
2019-05-01,90000,30000,8040000,4005000.0
2019-05-13,14840000,9860000,19820000,4980000.0
2019-05-25,23100000,15270000,62410000,23570000.0
2019-06-06,32100000,18540000,60540000,21000000.0
2019-06-18,40520000,27020000,57080000,15030000.0
2019-06-30,85970000,66670000,107570000,20450000.0
2019-07-12,102490000,82230000,123680000,20725000.0
2019-07-24,101130000,81590000,120670000,19540000.0
2019-08-05,113770000,92290000,135250000,21480000.0
2019-08-17,98750000,78900000,118610000,19855000.0
2019-08-29,153210000,126950000,179470000,26260000.0
2019-09-10,88350000,69830000,180730000,55450000.0
2019-09-22,39950000,25750000,158190000,66220000.0
2019-10-04,74790000,63210000,295530000,116160000.0
2019-10-16,520000,390000,294250000,146930000.0
2019-10-28,36600000,10140000,91250000,40555000.0
2019-11-09,7620000,6440000,8800000,1180000.0
2019-11-21,5160000,4060000,11340000,3640000.0
2019-12-03,380000,330000,430000,50000.0
2019-12-15,40000,40000,40000,0.0
2019-12-27,50000,50000,50000,0.0
2020-01-08,0,0,0,0.0
2020-01-20,0,0,0,0.0
2020-02-01,0,0,0,0.0
2020-02-13,0,0,0,0.0
2020-02-25,0,0,0,0.0
2020-03-08,0,0,0,0.0
2020-03-20,0,0,0,0.0
2020-04-01,0,0,0,0.0
2020-04-13,100000,30000,350000,160000.0
2020-04-25,7750000,5760000,9750000,1995000.0
2020-05-07,7730000,4820000,10730000,2955000.0
2020-05-19,14080000,9350000,41740000,16195000.0
2020-05-31,25910000,15900000,35930000,10015000.0
2020-06-12,23780000,15970000,38580000,11305000.0
2020-06-24,30790000,19960000,42680000,11360000.0
2020-07-06,43630000,31070000,56580000,12755000.0
2020-07-18,48640000,33580000,63710000,15065000.0
2020-07-30,57860000,42920000,73010000,15045000.0
2020-08-11,61130000,43680000,79140000,17730000.0
2020-08-23,62450000,44820000,85230000,20205000.0
2020-09-04,50960000,35630000,66300000,15335000.0
2020-09-16,103290000,76660000,129920000,26630000.0
2020-09-28,93370000,78690000,126090000,23700000.0
2020-10-10,84250000,74300000,125200000,25450000.0
2020-10-22,202200000,166680000,238720000,36020000.0
2020-11-03,240130000,225540000,254720000,14590000.0
2020-11-15,8490000,8240000,8740000,250000.0
2020-11-27,740000,680000,800000,60000.0
2020-12-09,100000,80000,120000,20000.0
2020-12-21,60000,50000,70000,10000.0
2021-01-02,40000,40000,40000,0.0
2021-01-14,10000,10000,10000,0.0
2021-01-26,0,0,0,0.0
2021-02-07,0,0,0,0.0
2021-02-19,0,0,0,0.0
2021-03-03,0,0,0,0.0
2021-03-15,0,0,0,0.0
2021-03-27,0,0,0,0.0
2021-04-08,0,0,0,0.0
2021-04-20,3460000,750000,9550000,4400000.0
2021-05-02,9050000,6890000,11590000,2350000.0
2021-05-14,8490000,5370000,13650000,4140000.0
2021-05-26,14920000,9600000,22610000,6505000.0
2021-06-07,19170000,12590000,31150000,9280000.0
2021-06-19,29620000,18350000,41490000,11570000.0
2021-07-01,40010000,28250000,54440000,13095000.0
2021-07-13,46340000,32310000,60470000,14080000.0
2021-07-25,57380000,41730000,73030000,15650000.0
2021-08-06,74710000,56780000,92800000,18010000.0
2021-08-18,64690000,50760000,78630000,13935000.0
2021-08-30,73250000,55060000,91450000,18195000.0
2021-09-11,67030000,43880000,90190000,23155000.0
2021-09-23,116930000,83580000,173730000,45075000.0
2021-10-05,145140000,112610000,217420000,52405000.0
2021-10-17,176220000,149520000,227920000,39200000.0
2021-10-29,185340000,168970000,238090000,34560000.0
2021-11-10,14660000,14090000,15230000,570000.0
2021-11-22,3380000,3260000,3500000,120000.0
2021-12-16,80000,80000,80000,0.0
2021-12-28,80000,70000,90000,10000.0
2022-01-09,62020000,61970000,303770000,120900000.0
2022-01-21,0,0,0,0.0
2022-02-02,0,0,0,0.0
2022-02-14,0,0,0,0.0
2022-02-26,30000,30000,30000,0.0
2022-03-10,30000,30000,40000,5000.0
2022-03-22,30000,30000,40000,5000.0
2022-04-03,20000,20000,20000,0.0
2022-04-15,20000,20000,20000,0.0
2022-04-27,1330000,200000,2460000,1130000.0
2022-05-09,4850000,1930000,8300000,3185000.0
2022-05-21,6960000,3920000,13190000,4635000.0
2022-06-02,14710000,9380000,89660000,40140000.0
2022-06-14,24340000,16450000,44370000,13960000.0
2022-06-26,41340000,28860000,53840000,12490000.0
2022-07-08,54970000,39450000,71560000,16055000.0
2022-07-20,62130000,45790000,79420000,16815000.0
2022-08-01,79050000,64500000,95750000,15625000.0
2022-08-13,67550000,51850000,86780000,17465000.0
2022-08-25,67370000,52360000,84830000,16235000.0
2022-09-06,90400000,66810000,123380000,28285000.0
2022-09-18,104740000,51360000,161640000,55140000.0
2022-09-30,70020000,26230000,141390000,57580000.0
2022-10-12,14940000,8200000,106030000,48915000.0
2022-10-24,24260000,15930000,131440000,57755000.0
2022-11-05,98990000,85210000,218790000,66790000.0
2022-11-17,121040000,110910000,241270000,65180000.0
2022-11-29,36400000,35560000,37240000,840000.0
2022-12-11,18830000,18770000,18890000,60000.0
2022-12-23,2580000,2580000,2580000,0.0
2023-01-04,0,0,0,0.0
2023-01-16,0,0,0,0.0
2023-01-28,0,0,0,0.0
2023-02-09,0,0,0,0.0
2023-02-21,0,0,0,0.0
2023-03-05,0,0,0,0.0
2023-03-17,0,0,0,0.0
2023-03-29,0,0,0,0.0
2023-04-10,0,0,0,0.0
2023-04-22,50000,50000,60000,5000.0
2023-05-04,820000,400000,1240000,420000.0
2023-05-16,7370000,4440000,24670000,10115000.0
2023-05-28,10800000,6860000,42560000,17850000.0
2023-06-09,17590000,11340000,59450000,24055000.0
2023-06-21,25620000,16910000,43660000,13375000.0
2023-07-03,37880000,25920000,55440000,14760000.0
2023-07-15,54500000,42350000,66890000,12270000.0
2023-07-27,72500000,55900000,89560000,16830000.0
2023-08-08,78690000,59910000,97990000,19040000.0
2023-09-01,76680000,62890000,90470000,13790000.0
2023-09-13,62810000,48310000,88030000,19860000.0
2023-09-25,119440000,87590000,184320000,48365000.0
2023-10-07,110740000,45710000,180660000,67475000.0
2023-10-19,175780000,147790000,274150000,63180000.0
2023-10-31,138190000,127660000,256860000,64600000.0
2023-11-12,17570000,17310000,17830000,260000.0
2023-11-24,9370000,8980000,9760000,390000.0
2023-12-06,320000,300000,340000,20000.0
2023-12-18,140000,140000,140000,0.0
2023-12-30,150000,150000,150000,0.0
2024-01-11,110000,110000,110000,0.0
2024-02-16,10000,10000,10000,0.0
2024-02-28,0,0,0,0.0
2024-03-11,0,0,0,0.0
2024-03-23,0,0,0,0.0
2024-04-04,0,0,0,0.0
2024-04-16,0,0,0,0.0
2024-04-28,8390000,4340000,14580000,5120000.0
2024-05-10,8500000,4740000,22270000,8765000.0
2024-05-22,3990000,1610000,17910000,8150000.0
2024-06-03,20120000,14270000,49170000,17450000.0
2024-06-15,37550000,30480000,78910000,24215000.0
2024-06-27,56930000,49500000,69350000,9925000.0
2024-07-09,63700000,53750000,73980000,10115000.0
2024-07-21,88240000,74510000,107200000,16345000.0
2024-08-02,87580000,75180000,101450000,13135000.0
2024-08-14,93670000,79100000,109170000,15035000.0
2024-08-26,99200000,77930000,133400000,27735000.0
2024-09-07,81880000,69560000,120220000,25330000.0
2024-09-19,83190000,57640000,189880000,66120000.0
2024-10-01,87150000,78580000,148700000,35060000.0
2024-10-25,142130000,139510000,267340000,63915000.0
2024-11-06,12580000,11920000,13240000,660000.0
2024-11-18,700000,570000,830000,130000.0
2024-11-30,620000,520000,720000,100000.0
2024-12-12,460000,370000,550000,90000.0
2024-12-24,320000,260000,390000,65000.0
