,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2017-06-04,2452.1298828125,2384.33447265625,2538.1962890625,76.930908203125
2017-06-16,2483.75732421875,2344.7744140625,2761.25830078125,208.241943359375
2017-06-28,2520.742431640625,2364.933837890625,2964.791748046875,299.928955078125
2017-07-10,2502.03515625,2333.15478515625,3137.865966796875,402.3555908203125
2017-07-22,2453.76513671875,2257.653076171875,3121.17529296875,431.7611083984375
2017-08-03,2471.5205078125,2284.92333984375,3053.242919921875,384.1597900390625
2017-08-15,2492.279296875,2318.44677734375,3075.95654296875,378.7548828125
2017-08-27,2450.061279296875,2257.5537109375,2947.572998046875,345.0096435546875
2017-09-08,2428.586181640625,2223.556884765625,2920.169921875,348.3065185546875
2017-09-20,2361.41748046875,2061.143310546875,2820.1767578125,379.5167236328125
2017-10-02,2281.357177734375,1808.367919921875,2742.883056640625,467.257568359375
2017-10-14,2778.1875,2704.875732421875,2879.5146484375,87.3194580078125
2017-10-26,1935.7388916015625,902.0255126953125,2343.83935546875,720.9069213867188
2017-11-07,1731.247314453125,770.0734252929688,2158.203369140625,694.0649719238281
2017-11-19,1576.876953125,666.31787109375,1995.3348388671875,664.5084838867188
2017-12-01,1369.064697265625,659.9922485351562,1778.521728515625,559.2647399902344
2017-12-13,975.5301513671875,660.029052734375,1159.5963134765625,249.78363037109375
2017-12-25,770.4976806640625,659.82470703125,815.4705810546875,77.82293701171875
2018-01-06,679.153564453125,659.5537719726562,717.3062133789062,28.876220703125
2018-01-18,659.82470703125,659.5537719726562,660.5034790039062,0.474853515625
2018-01-30,659.8074951171875,659.5537719726562,659.9922485351562,0.21923828125
2018-02-11,659.5537719726562,659.5537719726562,659.5537719726562,0.0
2018-02-23,659.5537719726562,659.5537719726562,659.5537719726562,0.0
2018-03-07,659.5537719726562,659.5537719726562,659.5537719726562,0.0
2018-03-19,659.5537719726562,659.5537719726562,659.5537719726562,0.0
